z_m,z_cm,B_T,B_mT,beam_radius_mm,s_average,eta_available,force_scale,force_margin_fraction,eta_design,v_design_m_s,delta_eff_MHz
0.085246875,8.5246875,0.011118604058875312,11.118604058875311,6.485463709677419,0.44508725143834993,0.3080002610339732,0.9778387636723636,0.0221612363276363,0.3011745944602257,176.2646535055867,-2.61503947817725
0.08557656250000001,8.55765625,0.0111730724040226,11.1730724040226,6.487590725806451,0.4447954461232761,0.3078604981094613,0.9778387636723636,0.0221612363276363,0.30103792885491365,175.96527673517267,-2.6147754385494153
0.08590625,8.590625000000001,0.011227551212349716,11.227551212349717,6.4897177419354835,0.44450392979940345,0.30772081679977153,0.9778387636723636,0.0221612363276363,0.3009013430557385,175.66552317981348,-2.614511633592223
0.08623593750000001,8.623593750000001,0.01128203526444679,11.28203526444679,6.491844758064516,0.44421269911402594,0.30758121621651197,0.9778387636723636,0.0221612363276363,0.3007648361939961,175.3653947140504,-2.614248060618861
0.08656562500000001,8.656562500000001,0.01133651996568108,11.33651996568108,6.4939717741935485,0.44392175377218573,0.3074416963338304,0.9778387636723636,0.0221612363276363,0.300628408244407,175.06488924697297,-2.6139847194248302
0.0868953125,8.68953125,0.01139100137062231,11.39100137062231,6.496098790322581,0.44363109620934066,0.3073022578994013,0.9778387636723636,0.0221612363276363,0.30049205993807643,174.76400100099394,-2.6137216120243596
0.08722500000000001,8.722500000000002,0.011445476202563963,11.445476202563963,6.498225806451613,0.44334072035970135,0.3071628992532663,0.9778387636723636,0.0221612363276363,0.3003557896518326,174.4627355528624,-2.6134587335241646
0.0875546875,8.75546875,0.011499941868089237,11.499941868089238,6.500352822580646,0.44305063441716114,0.3070236227753643,0.9778387636723636,0.0221612363276363,0.3002195997128723,174.1610793104,-2.6131960906180853
0.087884375,8.7884375,0.01155439646666401,11.55439646666401,6.502479838709677,0.4427608288426684,0.3068844258191361,0.9778387636723636,0.0221612363276363,0.3000834875332873,173.85904258306317,-2.6129336755889794
0.08821406250000001,8.82140625,0.011608838795272221,11.60883879527222,6.504606854838711,0.4424713107551997,0.3067453104618735,0.9778387636723636,0.0221612363276363,0.29994745514433374,173.5566130913109,-2.612671494258349
0.08854375,8.854375000000001,0.011663268348141914,11.663268348141914,6.506733870967742,0.4421820745673029,0.3066062751752822,0.9778387636723636,0.0221612363276363,0.29981150105158655,173.25379584910775,-2.6124095421192233
0.0888734375,8.88734375,0.011717685311642027,11.717685311642027,6.508860887096774,0.44189312225090216,0.3064673205766394,0.9778387636723636,0.0221612363276363,0.299675625858643,172.95058552132713,-2.6121478208095725
0.08920312500000002,8.920312500000001,0.011772090554460489,11.772090554460489,6.510987903225807,0.4416044539596027,0.3063284467676813,0.9778387636723636,0.0221612363276363,0.2995398296649849,172.6469792069001,-2.6118863304896203
0.0895328125,8.953281250000002,0.011826485613203796,11.826485613203795,6.513114919354839,0.44131606594140943,0.3061896527376118,0.9778387636723636,0.0221612363276363,0.29940411148221674,172.3429795003392,-2.611625068142265
0.08986250000000001,8.986250000000002,0.011880872673585795,11.880872673585795,6.515241935483871,0.44102796406157807,0.3060509402144041,0.9778387636723636,0.0221612363276363,0.2992684730000174,172.03857541402436,-2.611364038573776
0.0901921875,9.01921875,0.011935254547399358,11.935254547399358,6.517368951612904,0.440740139997134,0.3059123068834967,0.9778387636723636,0.0221612363276363,0.2991329119551191,171.73377603452795,-2.611103235047395
