z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_available,force_scale,force_margin_fraction,eta_design,v_design_m_s,delta_eff_MHz
0.0028675,0.28675,-0.007509298033016621,-7.509298033016621,5.9539838709677415,1.0561896501109127,0.5136635378229537,0.8388737089331819,0.16112629106681808,0.43089883711728094,277.6427611163919,-9.081013993537494
0.00296,0.296,-0.007495606601438286,-7.495606601438285,5.95458064516129,1.0559779558945628,0.5136134620835967,0.8388737089331819,0.16112629106681808,0.430856829896079,277.56650693307915,-9.080546515349521
0.0030525,0.30525,-0.0074819127569986585,-7.481912756998659,5.955177419354839,1.0557663253172813,0.5135633910893725,0.8388737089331819,0.16112629106681808,0.4308148266554442,277.4902392320534,-9.080079153637094
0.003145,0.3145,-0.007468216497571805,-7.468216497571805,5.955774193548387,1.0555547583535634,0.5135133248403612,0.8388737089331819,0.16112629106681808,0.43077282739544365,277.41395800146057,-9.079611908361858
0.0032375,0.32375,-0.007454517821029108,-7.454517821029109,5.956370967741936,1.0553432549779158,0.5134632633366416,0.8388737089331819,0.16112629106681808,0.4307308321161436,277.3376632294317,-9.079144779485512
0.00333,0.333,-0.007440816725239256,-7.440816725239256,5.956967741935484,1.0551318151648592,0.5134132065782935,0.8388737089331819,0.16112629106681808,0.43068884081761094,277.2613549040828,-9.078677766969708
0.0034224999999999998,0.34225,-0.007427113208068248,-7.427113208068248,5.9575645161290325,1.0549204388889262,0.5133631545653955,0.8388737089331819,0.16112629106681808,0.43064685349991166,277.18503301351467,-9.078210870776172
0.003515,0.3515,-0.007413407267379338,-7.413407267379338,5.95816129032258,1.0547091261246617,0.513313107298026,0.8388737089331819,0.16112629106681808,0.4306048701631115,277.108697545813,-9.077744090866611
0.0036075,0.36075,-0.007399698901033127,-7.399698901033127,5.958758064516129,1.0544978768466242,0.5132630647762633,0.8388737089331819,0.16112629106681808,0.43056289080727594,277.0323484890485,-9.07727742720277
0.0037,0.37,-0.007385988106887431,-7.385988106887431,5.959354838709677,1.0542866910293858,0.5132130270001853,0.8388737089331819,0.16112629106681808,0.43052091543247073,276.9559858312765,-9.076810879746398
0.0037925,0.37925,-0.007372274882797415,-7.372274882797415,5.959951612903226,1.054075568647529,0.5131629939698699,0.8388737089331819,0.16112629106681808,0.4304789440387608,276.87960956053735,-9.076344448459258
0.003885,0.3885,-0.007358559226615465,-7.358559226615465,5.960548387096774,1.0538645096756507,0.5131129656853939,0.8388737089331819,0.16112629106681808,0.4304369766262109,276.803219664856,-9.075878133303137
0.0039775,0.39775,-0.0073448411361912765,-7.344841136191277,5.961145161290323,1.0536535140883607,0.5130629421468348,0.8388737089331819,0.16112629106681808,0.4303950131948858,276.7268161322422,-9.075411934239826
0.00407,0.407,-0.007331120609371802,-7.331120609371802,5.961741935483871,1.05344258186028,0.513012923354269,0.8388737089331819,0.16112629106681808,0.4303530537448498,276.6503989506906,-9.074945851231147
0.0041624999999999995,0.41624999999999995,-0.007317397644001229,-7.317397644001229,5.96233870967742,1.0532317129660431,0.5129629093077728,0.8388737089331819,0.16112629106681808,0.43031109827616676,276.57396810818034,-9.074479884238922
0.004255,0.4255,-0.0073036722379210125,-7.303672237921012,5.962935483870968,1.0530209073802985,0.5129129000074223,0.8388737089331819,0.16112629106681808,0.4302691467889006,276.4975235926752,-9.074014033225007
0.0043475,0.43474999999999997,-0.007289944388969914,-7.289944388969914,5.963532258064516,1.0528101650777055,0.5128628954532936,0.8388737089331819,0.16112629106681808,0.4302271992831151,276.42106539212386,-9.073548298151257
0.0044399999999999995,0.44399999999999995,-0.007276214094983837,-7.276214094983837,5.9641290322580645,1.0525994860329368,0.5128128956454617,0.8388737089331819,0.16112629106681808,0.43018525575887323,276.3445934944594,-9.07308267897955
0.0045325,0.45325,-0.0072624813537960015,-7.262481353796002,5.964725806451613,1.0523888702206778,0.5127629005840021,0.8388737089331819,0.16112629106681808,0.43014331621623825,276.2681078875995,-9.072617175671779
0.004625,0.46249999999999997,-0.00724874616323687,-7.24874616323687,5.965322580645161,1.0521783176156263,0.5127129102689895,0.8388737089331819,0.16112629106681808,0.43010138065527287,276.19160855944665,-9.072151788189846
0.0047175,0.47175000000000006,-0.007235008521134069,-7.235008521134069,5.96591935483871,1.051967828192493,0.5126629247004983,0.8388737089331819,0.16112629106681808,0.4300594490760396,276.11509549788747,-9.071686516495683
0.00481,0.481,-0.007221268425312535,-7.221268425312535,5.966516129032259,1.0517574019260014,0.5126129438786029,0.8388737089331819,0.16112629106681808,0.4300175214786007,276.0385686907935,-9.071221360551233
0.0049025,0.49024999999999996,-0.0072075258735943525,-7.207525873594353,5.967112903225806,1.0515470387908874,0.5125629678033772,0.8388737089331819,0.16112629106681808,0.42997559786301814,275.96202812602047,-9.070756320318447
0.004995,0.49950000000000006,-0.007193780863798875,-7.1937808637988745,5.9677096774193545,1.0513367387619,0.5125129964748949,0.8388737089331819,0.16112629106681808,0.42993367822935386,275.8854737914087,-9.070291395759291
0.0050875,0.50875,-0.00718003339374265,-7.18003339374265,5.968306451612903,1.0511265018137992,0.5124630298932289,0.8388737089331819,0.16112629106681808,0.429891762577669,275.8089056747829,-9.069826586835767
0.00518,0.518,-0.007166283461239415,-7.166283461239415,5.968903225806452,1.0509163279213596,0.5124130680584528,0.8388737089331819,0.16112629106681808,0.42984985090802524,275.7323237639522,-9.069361893509853
0.0052725,0.52725,-0.007152531064100144,-7.152531064100144,5.9695,1.050706217059368,0.5123631109706389,0.8388737089331819,0.16112629106681808,0.4298079432204833,275.6557280467101,-9.068897315743596
0.005365,0.5365,-0.007138776200132972,-7.138776200132972,5.970096774193549,1.0504961692026225,0.5123131586298596,0.8388737089331819,0.16112629106681808,0.4297660395151039,275.5791185108344,-9.068432853499008
0.0054575,0.54575,-0.007125018867143269,-7.125018867143269,5.970693548387097,1.0502861843259355,0.512263211036187,0.8388737089331819,0.16112629106681808,0.42972413979194746,275.50249514408733,-9.06796850673816
0.00555,0.555,-0.007111259062933532,-7.111259062933532,5.9712903225806455,1.050076262404131,0.5122132681896933,0.8388737089331819,0.16112629106681808,0.4296822440510746,275.42585793421523,-9.067504275423088
0.0056425,0.56425,-0.0070974967853035045,-7.0974967853035045,5.971887096774193,1.0498664034120457,0.5121633300904493,0.8388737089331819,0.16112629106681808,0.42964035229254477,275.3492068689489,-9.067040159515903
0.005735,0.5735,-0.0070837320320500585,-7.083732032050058,5.972483870967742,1.0496566073245288,0.5121133967385265,0.8388737089331819,0.16112629106681808,0.4295984645164178,275.27254193600317,-9.066576158978686
0.0058275,0.58275,-0.007069964800967257,-7.069964800967257,5.97308064516129,1.0494468741164427,0.512063468133996,0.8388737089331819,0.16112629106681808,0.4295565807227534,275.19586312307723,-9.066112273773548
0.00592,0.592,-0.007056195089846335,-7.056195089846335,5.973677419354839,1.049237203762661,0.5120135442769279,0.8388737089331819,0.16112629106681808,0.4295147009116105,275.1191704178544,-9.065648503862619
0.0060125,0.60125,-0.007042422896475697,-7.042422896475697,5.974274193548387,1.0490275962380717,0.5119636251673926,0.8388737089331819,0.16112629106681808,0.4294728250830479,275.04246380800214,-9.065184849208059
0.006105,0.6105,-0.007028648218640863,-7.028648218640863,5.974870967741936,1.0488180515175738,0.5119137108054602,0.8388737089331819,0.16112629106681808,0.4294309532371247,274.965743281172,-9.064721309771995
0.0061975,0.61975,-0.00701487105412455,-7.0148710541245505,5.975467741935485,1.0486085695760794,0.5118638011912002,0.8388737089331819,0.16112629106681808,0.42938908537389897,274.88900882499973,-9.064257885516628
0.00629,0.629,-0.007001091400706608,-7.001091400706608,5.976064516129032,1.0483991503885135,0.5118138963246821,0.8388737089331819,0.16112629106681808,0.42934722149342913,274.812260427105,-9.063794576404133
0.0063825,0.63825,-0.006987309256164007,-6.987309256164007,5.976661290322581,1.0481897939298128,0.5117639962059747,0.8388737089331819,0.16112629106681808,0.4293053615957728,274.7354980750916,-9.063331382396733
0.006475,0.6475,-0.006973524618270874,-6.973524618270874,5.977258064516129,1.0479805001749274,0.511714100835147,0.8388737089331819,0.16112629106681808,0.42926350568098803,274.65872175654727,-9.062868303456625
0.0065674999999999996,0.65675,-0.006959737484798486,-6.959737484798485,5.9778548387096775,1.047771269098819,0.5116642102122672,0.8388737089331819,0.16112629106681808,0.4292216537491318,274.58193145904386,-9.06240533954607
0.00666,0.666,-0.0069459478535152065,-6.945947853515206,5.978451612903226,1.0475621006764626,0.5116143243374033,0.8388737089331819,0.16112629106681808,0.4291798058002614,274.505127170137,-9.06194249062731
0.0067525,0.67525,-0.006932155722186546,-6.932155722186547,5.979048387096774,1.0473529948828453,0.5115644432106234,0.8388737089331819,0.16112629106681808,0.4291379618344338,274.4283088773663,-9.06147975666261
0.0068449999999999995,0.6845,-0.006918361088575117,-6.918361088575117,5.979645161290323,1.0471439516929661,0.511514566831995,0.8388737089331819,0.16112629106681808,0.42909612185170565,274.35147656825535,-9.061017137614254
0.0069375,0.69375,-0.006904563950440645,-6.904563950440645,5.980241935483871,1.0469349710818379,0.5114646952015852,0.8388737089331819,0.16112629106681808,0.4290542858521332,274.27463023031146,-9.06055463344455
0.00703,0.703,-0.006890764305539966,-6.8907643055399665,5.980838709677419,1.0467260530244848,0.511414828319461,0.8388737089331819,0.16112629106681808,0.4290124538357727,274.19776985102584,-9.060092244115802
0.0071224999999999995,0.7122499999999999,-0.006876962151627025,-6.8769621516270245,5.981435483870968,1.0465171974959442,0.5113649661856888,0.8388737089331819,0.16112629106681808,0.4289706258026799,274.12089541787356,-9.05962996959035
0.007215,0.7215,-0.006863157486452837,-6.863157486452837,5.982032258064516,1.0463084044712654,0.5113151088003353,0.8388737089331819,0.16112629106681808,0.4289288017529107,274.04400691831336,-9.059167809830521
0.0073075,0.73075,-0.0068493503077655385,-6.849350307765539,5.982629032258065,1.04609967392551,0.511265256163466,0.8388737089331819,0.16112629106681808,0.42888698168652006,273.9671043397878,-9.058705764798702
0.0074,0.74,-0.006835540613310322,-6.835540613310322,5.983225806451614,1.0458910058337525,0.5112154082751469,0.8388737089331819,0.16112629106681808,0.42884516560356334,273.8901876697231,-9.058243834457256
0.0074925,0.74925,-0.0068217284008294694,-6.821728400829469,5.983822580645162,1.0456824001710803,0.5111655651354432,0.8388737089331819,0.16112629106681808,0.4288033535040952,273.8132568955292,-9.05778201876858
0.007585,0.7585,-0.006807913668062342,-6.807913668062342,5.98441935483871,1.0454738569125916,0.5111157267444202,0.8388737089331819,0.16112629106681808,0.42876154538817046,273.73631200459977,-9.057320317695075
0.0076775,0.76775,-0.0067940964127453565,-6.794096412745357,5.985016129032258,1.0452653760333992,0.5110658931021429,0.8388737089331819,0.16112629106681808,0.42871974125584367,273.6593529843119,-9.056858731199162
0.00777,0.777,-0.006780276632612033,-6.780276632612033,5.985612903225806,1.0450569575086261,0.5110160642086753,0.8388737089331819,0.16112629106681808,0.4286779411071685,273.5823798220266,-9.056397259243292
0.0078625,0.78625,-0.006766454325392876,-6.766454325392876,5.986209677419354,1.044848601313409,0.5109662400640818,0.8388737089331819,0.16112629106681808,0.42863614494219887,273.5053925050881,-9.055935901789907
0.007955,0.7955,-0.006752629488815513,-6.752629488815513,5.986806451612903,1.0446403074228965,0.5109164206684261,0.8388737089331819,0.16112629106681808,0.42859435276098845,273.4283910208244,-9.055474658801485
0.008047499999999999,0.8047499999999999,-0.006738802120604594,-6.7388021206045945,5.987403225806452,1.0444320758122498,0.5108666060217718,0.8388737089331819,0.16112629106681808,0.4285525645635903,273.35137535654695,-9.055013530240508
0.00814,0.814,-0.006724972218481814,-6.724972218481814,5.988,1.0442239064566434,0.5108167961241826,0.8388737089331819,0.16112629106681808,0.42851078035005813,273.2743454995507,-9.05455251606947
0.0082325,0.82325,-0.006711139780165885,-6.711139780165885,5.988596774193549,1.0440157993312624,0.5107669909757212,0.8388737089331819,0.16112629106681808,0.4284690001204443,273.197301437114,-9.054091616250895
0.008324999999999999,0.8324999999999999,-0.006697304803372561,-6.69730480337256,5.989193548387097,1.0438077544113051,0.5107171905764502,0.8388737089331819,0.16112629106681808,0.4284272238748014,273.1202431564986,-9.053630830747318
0.0084175,0.84175,-0.006683467285814643,-6.683467285814643,5.989790322580645,1.0435997716719823,0.5106673949264319,0.8388737089331819,0.16112629106681808,0.42838545161318187,273.0431706449497,-9.053170159521272
0.00851,0.851,-0.0066696272252019274,-6.6696272252019275,5.990387096774194,1.0433918510885167,0.5106176040257285,0.8388737089331819,0.16112629106681808,0.4283436833356377,272.96608388969594,-9.052709602535332
0.008602499999999999,0.86025,-0.006655784619241261,-6.6557846192412615,5.990983870967742,1.0431839926361444,0.510567817874402,0.8388737089331819,0.16112629106681808,0.4283019190422209,272.88898287794916,-9.052249159752057
0.008695,0.8694999999999999,-0.0066419394656364455,-6.641939465636446,5.9915806451612905,1.0429761962901127,0.5105180364725136,0.8388737089331819,0.16112629106681808,0.4282601587329829,272.8118675969045,-9.051788831134065
0.0087875,0.87875,-0.006628091762088325,-6.628091762088324,5.992177419354839,1.0427684620256814,0.5104682598201243,0.8388737089331819,0.16112629106681808,0.4282184024079749,272.7347380337404,-9.051328616643948
0.008879999999999999,0.8879999999999999,-0.006614241506294739,-6.614241506294738,5.992774193548387,1.0425607898181233,0.5104184879172955,0.8388737089331819,0.16112629106681808,0.42817665006724814,272.6575941756186,-9.05086851624433
0.0089725,0.89725,-0.006600388695950512,-6.600388695950512,5.993370967741936,1.042353179642722,0.5103687207640871,0.8388737089331819,0.16112629106681808,0.4281349017108532,272.580436009684,-9.050408529897856
0.009065,0.9065,-0.00658653332874748,-6.58653332874748,5.993967741935483,1.0421456314747757,0.5103189583605601,0.8388737089331819,0.16112629106681808,0.42809315733884107,272.5032635230647,-9.049948657567175
0.0091575,0.9157500000000001,-0.006572675402374413,-6.572675402374413,5.994564516129032,1.0419381452895926,0.5102692007067737,0.8388737089331819,0.16112629106681808,0.4280514169512615,272.4260767028718,-9.049488899214962
0.00925,0.9249999999999999,-0.006558814914517106,-6.5588149145171055,5.995161290322581,1.0417307210624949,0.5102194478027883,0.8388737089331819,0.16112629106681808,0.428009680548165,272.3488755361997,-9.049029254803894
0.0093425,0.93425,-0.006544951862858314,-6.544951862858314,5.995758064516129,1.0415233587688162,0.5101696996486628,0.8388737089331819,0.16112629106681808,0.42796794812960115,272.27166001012597,-9.048569724296678
0.009435,0.9435000000000001,-0.006531086245077745,-6.531086245077745,5.996354838709677,1.0413160583839025,0.5101199562444564,0.8388737089331819,0.16112629106681808,0.4279262196956196,272.194430111711,-9.048110307656023
0.0095275,0.95275,-0.006517218058852076,-6.517218058852076,5.996951612903226,1.0411088198831118,0.5100702175902276,0.8388737089331819,0.16112629106681808,0.42788449524626937,272.11718582799824,-9.047651004844672
0.00962,0.962,-0.006503347301854935,-6.503347301854935,5.997548387096775,1.0409016432418154,0.5100204836860356,0.8388737089331819,0.16112629106681808,0.4278427747816001,272.0399271460143,-9.04719181582535
0.0097125,0.9712500000000001,-0.006489473971756908,-6.489473971756908,5.998145161290323,1.040694528435396,0.5099707545319377,0.8388737089331819,0.16112629106681808,0.42780105830165993,271.9626540527686,-9.04673274056084
0.009805,0.9804999999999999,-0.00647559806622552,-6.47559806622552,5.998741935483871,1.0404874754392481,0.5099210301279925,0.8388737089331819,0.16112629106681808,0.4277593458064979,271.8853665352535,-9.046273779013905
0.0098975,0.98975,-0.006461719582925235,-6.461719582925236,5.999338709677419,1.04028048422878,0.5098713104742573,0.8388737089331819,0.16112629106681808,0.42771763729616213,271.8080645804444,-9.045814931147346
0.00999,0.9990000000000001,-0.006447838519517453,-6.447838519517453,5.999935483870967,1.0400735547794102,0.5098215955707889,0.8388737089331819,0.16112629106681808,0.4276759327707003,271.7307481752995,-9.045356196923976
0.0100825,1.0082499999999999,-0.0064339548736604985,-6.433954873660499,6.000532258064516,1.039866687066571,0.509771885417645,0.8388737089331819,0.16112629106681808,0.42763423223016084,271.6534173067597,-9.044897576306596
0.010175,1.0175,-0.0064200686430096075,-6.420068643009608,6.001129032258064,1.0396598810657065,0.5097221800148818,0.8388737089331819,0.16112629106681808,0.4275925356745909,271.5760719617489,-9.044439069258061
0.0102675,1.02675,-0.006406179825216953,-6.406179825216952,6.0017258064516135,1.0394531367522728,0.509672479362556,0.8388737089331819,0.16112629106681808,0.42755084310403796,271.4987121271737,-9.043980675741215
0.01036,1.036,-0.006392288417931603,-6.392288417931603,6.002322580645162,1.039246454101738,0.5096227834607234,0.8388737089331819,0.16112629106681808,0.4275091545185489,271.42133778992337,-9.043522395718936
0.0104525,1.04525,-0.0063783944187995436,-6.378394418799544,6.00291935483871,1.0390398330895834,0.50957309230944,0.8388737089331819,0.16112629106681808,0.42746746991817064,271.3439489368701,-9.043064229154092
0.010545,1.0545,-0.006364497825463651,-6.36449782546365,6.003516129032258,1.0388332736913009,0.509523405908761,0.8388737089331819,0.16112629106681808,0.4274257893029495,271.26654555486857,-9.042606176009599
0.0106375,1.06375,-0.00635059863556367,-6.35059863556367,6.004112903225807,1.038626775882396,0.5094737242587419,0.8388737089331819,0.16112629106681808,0.4273841126729321,271.1891276307561,-9.042148236248364
0.01073,1.073,-0.0063366968467362976,-6.336696846736298,6.004709677419355,1.0384203396383862,0.5094240473594376,0.8388737089331819,0.16112629106681808,0.4273424400281643,271.1116951513528,-9.041690409833318
0.0108225,1.0822500000000002,-0.006322792456615042,-6.3227924566150415,6.0053064516129036,1.0382139649348001,0.5093743752109025,0.8388737089331819,0.16112629106681808,0.427300771368692,271.0342481034612,-9.041232696727391
0.010915,1.0915,-0.006308885462830348,-6.308885462830348,6.005903225806452,1.0380076517471795,0.509324707813191,0.8388737089331819,0.16112629106681808,0.4272591066945607,270.95678647386654,-9.040775096893567
0.0110075,1.10075,-0.006294975863009479,-6.294975863009479,6.0065,1.037801400051078,0.5092750451663569,0.8388737089331819,0.16112629106681808,0.42721744600581557,270.8793102493364,-9.040317610294803
0.0111,1.11,-0.006281063654776596,-6.281063654776596,6.007096774193548,1.0375952098220609,0.5092253872704541,0.8388737089331819,0.16112629106681808,0.4271757893025017,270.80181941662096,-9.039860236894098
0.0111925,1.1192499999999999,-0.006267148835752728,-6.267148835752727,6.007693548387096,1.0373890810357067,0.5091757341255359,0.8388737089331819,0.16112629106681808,0.427134136584664,270.7243139624529,-9.039402976654454
0.011285,1.1285,-0.006253231403555705,-6.253231403555705,6.008290322580645,1.037183013667605,0.5091260857316553,0.8388737089331819,0.16112629106681808,0.4270924878523468,270.6467938735472,-9.038945829538893
0.0113775,1.13775,-0.006239311355800263,-6.239311355800264,6.008887096774194,1.0369770076933582,0.5090764420888654,0.8388737089331819,0.16112629106681808,0.4270508431055947,270.5692591366013,-9.038488795510446
0.01147,1.147,-0.006225388690097955,-6.2253886900979545,6.009483870967742,1.0367710630885805,0.5090268031972186,0.8388737089331819,0.16112629106681808,0.4270092023444516,270.49170973829507,-9.038031874532166
0.0115625,1.15625,-0.006211463404057157,-6.211463404057157,6.01008064516129,1.0365651798288984,0.508977169056767,0.8388737089331819,0.16112629106681808,0.4269675655689613,270.41414566529056,-9.037575066567126
0.011655,1.1655,-0.006197535495283107,-6.197535495283106,6.010677419354839,1.0363593578899495,0.5089275396675625,0.8388737089331819,0.16112629106681808,0.42692593277916724,270.33656690423226,-9.03711837157839
0.0117475,1.17475,-0.006183604961377853,-6.183604961377853,6.011274193548388,1.0361535972473852,0.5088779150296568,0.8388737089331819,0.16112629106681808,0.42688430397511284,270.2589734417469,-9.036661789529072
0.01184,1.184,-0.006169671799940241,-6.16967179994024,6.0118709677419355,1.0359478978768681,0.5088282951431015,0.8388737089331819,0.16112629106681808,0.42684267915684126,270.1813652644433,-9.03620532038227
0.0119325,1.1932500000000001,-0.006155736008565951,-6.155736008565951,6.012467741935484,1.035742259754073,0.5087786800079472,0.8388737089331819,0.16112629106681808,0.42680105832439524,270.1037423589126,-9.03574896410112
0.012025,1.2025,-0.006141797584847471,-6.141797584847471,6.013064516129032,1.035536682854686,0.5087290696242448,0.8388737089331819,0.16112629106681808,0.4267594414778172,270.0261047117281,-9.035292720648753
0.0121175,1.2117499999999999,-0.006127856526374074,-6.127856526374074,6.01366129032258,1.0353311671544068,0.5086794639920449,0.8388737089331819,0.16112629106681808,0.42671782861714963,269.94845230944526,-9.034836589988341
0.01221,1.221,-0.006113912830731847,-6.113912830731847,6.014258064516128,1.0351257126289455,0.5086298631113974,0.8388737089331819,0.16112629106681808,0.4266762197424345,269.87078513860155,-9.034380572083041
0.0123025,1.2302499999999998,-0.00609996649550366,-6.09996649550366,6.014854838709678,1.0349203192540248,0.508580266982352,0.8388737089331819,0.16112629106681808,0.4266346148537135,269.7931031857166,-9.033924666896047
0.012395,1.2395,-0.0060860175182691455,-6.086017518269146,6.0154516129032265,1.034714987005381,0.5085306756049587,0.8388737089331819,0.16112629106681808,0.42659301395102844,269.7154064372919,-9.03346887439056
0.0124875,1.24875,-0.006072065896604763,-6.072065896604763,6.016048387096775,1.0345097158587602,0.5084810889792664,0.8388737089331819,0.16112629106681808,0.42655141703442045,269.6376948798113,-9.033013194529792
0.01258,1.258,-0.00605811162808368,-6.05811162808368,6.016645161290322,1.0343045057899218,0.5084315071053244,0.8388737089331819,0.16112629106681808,0.4265098241039309,269.5599684997402,-9.032557627276978
