z_m,B_T,target_region,z_mm,B_mT
-0.003387323943661971,-0.008429720255740262,left_cubic_extension,-3.3873239436619706,-8.429720255740262
-0.0032957746478873232,-0.008416323387069387,left_cubic_extension,-3.295774647887323,-8.416323387069387
-0.0032042253521126756,-0.008402924343239773,left_cubic_extension,-3.2042253521126756,-8.402924343239773
-0.003112676056338028,-0.008389523121801147,left_cubic_extension,-3.112676056338028,-8.389523121801147
-0.0030211267605633804,-0.008376119720303237,left_cubic_extension,-3.0211267605633805,-8.376119720303237
-0.0029295774647887327,-0.008362714136295768,left_cubic_extension,-2.929577464788733,-8.362714136295768
-0.002838028169014085,-0.008349306367328469,left_cubic_extension,-2.838028169014085,-8.349306367328468
-0.0027464788732394357,-0.008335896410951065,left_cubic_extension,-2.7464788732394356,-8.335896410951065
-0.002654929577464788,-0.008322484264713284,left_cubic_extension,-2.654929577464788,-8.322484264713284
-0.0025633802816901405,-0.008309069926164852,left_cubic_extension,-2.5633802816901405,-8.309069926164852
-0.002471830985915493,-0.008295653392855496,left_cubic_extension,-2.471830985915493,-8.295653392855497
-0.0023802816901408452,-0.008282234662334943,left_cubic_extension,-2.380281690140845,-8.282234662334943
-0.0022887323943661976,-0.008268813732152918,left_cubic_extension,-2.2887323943661975,-8.268813732152918
-0.0021971830985915482,-0.008255390599859152,left_cubic_extension,-2.197183098591548,-8.255390599859151
-0.0021056338028169006,-0.008241965263003368,left_cubic_extension,-2.1056338028169006,-8.241965263003367
-0.002014084507042253,-0.008228537719135294,left_cubic_extension,-2.014084507042253,-8.228537719135295
-0.0019225352112676054,-0.008215107965804656,left_cubic_extension,-1.9225352112676053,-8.215107965804656
-0.0018309859154929577,-0.008201676000561183,left_cubic_extension,-1.8309859154929577,-8.201676000561182
-0.0017394366197183101,-0.0081882418209546,left_cubic_extension,-1.7394366197183102,-8.1882418209546
-0.0016478873239436625,-0.008174805424534635,left_cubic_extension,-1.6478873239436624,-8.174805424534636
-0.0015563380281690131,-0.008161366808851012,left_cubic_extension,-1.5563380281690131,-8.161366808851012
-0.0014647887323943655,-0.008147925971453461,left_cubic_extension,-1.4647887323943656,-8.14792597145346
-0.0013732394366197179,-0.008134482909891709,left_cubic_extension,-1.3732394366197178,-8.134482909891709
-0.0012816901408450702,-0.00812103762171548,left_cubic_extension,-1.2816901408450703,-8.12103762171548
-0.0011901408450704226,-0.008107590104474503,left_cubic_extension,-1.1901408450704225,-8.107590104474504
-0.001098591549295775,-0.008094140355718503,left_cubic_extension,-1.098591549295775,-8.094140355718503
-0.0010070422535211274,-0.008080688372997209,left_cubic_extension,-1.0070422535211274,-8.080688372997209
-0.000915492957746478,-0.008067234153860346,left_cubic_extension,-0.915492957746478,-8.067234153860346
-0.0008239436619718304,-0.008053777695857642,left_cubic_extension,-0.8239436619718303,-8.053777695857642
-0.0007323943661971827,-0.008040318996538823,left_cubic_extension,-0.7323943661971828,-8.040318996538824
-0.0006408450704225351,-0.008026858053453614,left_cubic_extension,-0.6408450704225351,-8.026858053453614
-0.0005492957746478875,-0.008013394864151747,left_cubic_extension,-0.5492957746478875,-8.013394864151747
-0.00045774647887323987,-0.007999929426182944,left_cubic_extension,-0.4577464788732399,-7.999929426182944
-0.00036619718309859224,-0.007986461737096934,left_cubic_extension,-0.3661971830985922,-7.986461737096934
-0.0002746478873239429,-0.007972991794443444,left_cubic_extension,-0.27464788732394285,-7.972991794443444
-0.00018309859154929525,-0.007959519595772199,left_cubic_extension,-0.18309859154929525,-7.959519595772199
-9.154929577464763e-05,-0.007946045138632927,left_cubic_extension,-0.09154929577464763,-7.946045138632927
0.0,-0.0079325471085013,original_variable_s_data,0.0,-7.9325471085013
9.25e-05,-0.0079189294356314,original_variable_s_data,0.0925,-7.918929435631401
0.000185,-0.0079053094144943,original_variable_s_data,0.185,-7.905309414494299
0.0002774999999999,-0.0078916870430452,original_variable_s_data,0.2774999999999,-7.8916870430452
0.00037,-0.0078780623192369,original_variable_s_data,0.37,-7.878062319236901
0.0004625,-0.0078644352410195,original_variable_s_data,0.4625,-7.864435241019501
0.0005549999999999,-0.0078508058063405,original_variable_s_data,0.5549999999999,-7.8508058063405
0.0006475,-0.0078371740131448,original_variable_s_data,0.6475,-7.8371740131448
0.00074,-0.007823539859375,original_variable_s_data,0.74,-7.823539859375001
0.0008325,-0.0078099033429709,original_variable_s_data,0.8325,-7.8099033429709
0.000925,-0.0077962644618696,original_variable_s_data,0.925,-7.796264461869599
0.0010175,-0.007782623214006,original_variable_s_data,1.0174999999999998,-7.7826232140060005
0.0011099999999999,-0.0077689795973122,original_variable_s_data,1.1099999999999,-7.7689795973122004
0.0012025,-0.0077553336097176,original_variable_s_data,1.2025,-7.7553336097176
0.001295,-0.0077416852491492,original_variable_s_data,1.295,-7.7416852491492
0.0013875,-0.0077280345135313,original_variable_s_data,1.3875,-7.7280345135313
0.00148,-0.0077143814007856,original_variable_s_data,1.48,-7.714381400785601
0.0015725,-0.0077007259088312,original_variable_s_data,1.5724999999999998,-7.7007259088312
0.001665,-0.0076870680355847,original_variable_s_data,1.665,-7.6870680355847005
0.0017575,-0.0076734077789598,original_variable_s_data,1.7574999999999998,-7.6734077789598
0.00185,-0.007659745136868,original_variable_s_data,1.85,-7.6597451368680005
0.0019425,-0.0076460801072177,original_variable_s_data,1.9425,-7.6460801072177
0.002035,-0.0076324126879151,original_variable_s_data,2.0349999999999997,-7.6324126879150995
0.0021275,-0.0076187428768635,original_variable_s_data,2.1275,-7.6187428768635
0.0022199999999999,-0.0076050706719635,original_variable_s_data,2.2199999999999,-7.6050706719634995
0.0023125,-0.0075913960711134,original_variable_s_data,2.3125,-7.5913960711134
0.002405,-0.0075777190722085,original_variable_s_data,2.405,-7.5777190722085
0.0024975,-0.0075640396731416,original_variable_s_data,2.4975,-7.5640396731415995
0.00259,-0.0075503578718028,original_variable_s_data,2.59,-7.5503578718028
0.0026825,-0.0075366736660796,original_variable_s_data,2.6825,-7.5366736660796
0.002775,-0.0075229870538569,original_variable_s_data,2.775,-7.5229870538569
0.0028675,-0.0075092980330166,original_variable_s_data,2.8674999999999997,-7.5092980330166
0.00296,-0.0074956066014382,original_variable_s_data,2.96,-7.4956066014382
0.0030525,-0.0074819127569986,original_variable_s_data,3.0525,-7.4819127569986
0.003145,-0.0074682164975718,original_variable_s_data,3.1449999999999996,-7.468216497571801
0.0032375,-0.0074545178210291,original_variable_s_data,3.2375,-7.4545178210291
0.00333,-0.0074408167252392,original_variable_s_data,3.33,-7.4408167252392
0.0034224999999999,-0.0074271132080682,original_variable_s_data,3.4224999999999,-7.427113208068199
0.003515,-0.0074134072673793,original_variable_s_data,3.5149999999999997,-7.4134072673792994
0.0036075,-0.0073996989010331,original_variable_s_data,3.6075,-7.3996989010331005
0.0037,-0.0073859881068874,original_variable_s_data,3.7,-7.3859881068874005
0.0037925,-0.0073722748827974,original_variable_s_data,3.7925,-7.3722748827974005
0.003885,-0.0073585592266154,original_variable_s_data,3.885,-7.3585592266154
0.0039775,-0.0073448411361912,original_variable_s_data,3.9775,-7.3448411361912
0.00407,-0.0073311206093718,original_variable_s_data,4.069999999999999,-7.3311206093718
0.0041624999999999,-0.0073173976440012,original_variable_s_data,4.1624999999999,-7.3173976440012005
0.004255,-0.007303672237921,original_variable_s_data,4.255,-7.303672237921
0.0043475,-0.0072899443889699,original_variable_s_data,4.3475,-7.2899443889699
0.0044399999999999,-0.0072762140949838,original_variable_s_data,4.4399999999999,-7.2762140949838
0.0045325,-0.007262481353796,original_variable_s_data,4.5325,-7.262481353796
0.004625,-0.0072487461632368,original_variable_s_data,4.625,-7.248746163236801
0.0047175,-0.007235008521134,original_variable_s_data,4.7175,-7.235008521134
0.00481,-0.0072212684253125,original_variable_s_data,4.81,-7.2212684253125
0.0049025,-0.0072075258735943,original_variable_s_data,4.9025,-7.2075258735943
0.004995,-0.0071937808637988,original_variable_s_data,4.995,-7.1937808637988
0.0050875,-0.0071800333937426,original_variable_s_data,5.0875,-7.1800333937426
0.00518,-0.0071662834612394,original_variable_s_data,5.18,-7.1662834612393995
0.0052725,-0.0071525310641001,original_variable_s_data,5.2725,-7.1525310641001
0.005365,-0.0071387762001329,original_variable_s_data,5.365,-7.1387762001329005
0.0054575,-0.0071250188671432,original_variable_s_data,5.4575,-7.1250188671432
0.00555,-0.0071112590629335,original_variable_s_data,5.55,-7.111259062933501
0.0056425,-0.0070974967853035,original_variable_s_data,5.6425,-7.0974967853035
0.005735,-0.00708373203205,original_variable_s_data,5.734999999999999,-7.08373203205
0.0058275,-0.0070699648009672,original_variable_s_data,5.827500000000001,-7.069964800967201
0.00592,-0.0070561950898463,original_variable_s_data,5.92,-7.0561950898463
0.0060125,-0.0070424228964756,original_variable_s_data,6.012499999999999,-7.0424228964756
0.006105,-0.0070286482186408,original_variable_s_data,6.105,-7.0286482186408
0.0061975,-0.0070148710541245,original_variable_s_data,6.1975,-7.0148710541245
0.00629,-0.0070010914007066,original_variable_s_data,6.289999999999999,-7.0010914007066
0.0063825,-0.006987309256164,original_variable_s_data,6.3825,-6.987309256164
0.006475,-0.0069735246182708,original_variable_s_data,6.475,-6.9735246182708
0.0065674999999999,-0.0069597374847984,original_variable_s_data,6.5674999999998995,-6.9597374847984
0.00666,-0.0069459478535152,original_variable_s_data,6.66,-6.9459478535152
0.0067525,-0.0069321557221865,original_variable_s_data,6.7524999999999995,-6.9321557221865
0.0068449999999999,-0.0069183610885751,original_variable_s_data,6.844999999999899,-6.9183610885751
0.0069375,-0.0069045639504406,original_variable_s_data,6.9375,-6.9045639504406005
