z_m,z_mm,source_z_mm_before_rescale,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.0,0.0,0.0,1.6729051049035635,0.0,0.0,False
0.000572324414715719,0.572324414715719,0.6187290969899666,1.7402540882863948,0.0017402540882863948,1.7402540882863948,False
0.001144648829431438,1.144648829431438,1.2374581939799332,1.8077135387173793,0.0018077135387173794,1.8077135387173793,False
0.0017169732441471575,1.7169732441471575,1.8561872909699,1.8752840015565615,0.0018752840015565616,1.8752840015565615,False
0.002289297658862876,2.289297658862876,2.4749163879598663,1.9429660266660616,0.0019429660266660617,1.9429660266660616,False
0.002861622073578595,2.861622073578595,3.0936454849498327,2.0107601684623444,0.0020107601684623442,2.0107601684623444,False
0.003433946488294314,3.433946488294314,3.7123745819397995,2.0786669859691327,0.0020786669859691326,2.0786669859691327,False
0.004006270903010033,4.006270903010034,4.331103678929766,2.146687042871225,0.002146687042871225,2.146687042871225,False
0.004578595317725752,4.578595317725752,4.949832775919733,2.214820907569089,0.0022148209075690886,2.214820907569089,False
0.005150919732441471,5.150919732441471,5.568561872909699,2.2830691532342584,0.0022830691532342586,2.2830691532342584,False
0.00572324414715719,5.72324414715719,6.187290969899665,2.351432357865604,0.002351432357865604,2.351432357865604,False
0.006295568561872909,6.295568561872909,6.806020066889632,2.4199111043464416,0.0024199111043464415,2.4199111043464416,False
0.006867892976588628,6.867892976588628,7.424749163879599,2.4885059805025174,0.0024885059805025175,2.4885059805025174,False
0.007440217391304347,7.440217391304348,8.043478260869565,2.55721757916086,0.00255721757916086,2.55721757916086,False
0.008012541806020068,8.012541806020067,8.662207357859534,2.6260464982095986,0.0026260464982095985,2.6260464982095986,False
0.008584866220735786,8.584866220735785,9.280936454849499,2.694993340658619,0.002694993340658619,2.694993340658619,False
0.009157190635451505,9.157190635451505,9.899665551839465,2.7640587147012017,0.0027640587147012017,2.7640587147012017,False
0.009729515050167224,9.729515050167224,10.518394648829432,2.833243233776665,0.002833243233776665,2.833243233776665,False
0.010301839464882941,10.301839464882942,11.137123745819398,2.902547516633857,0.002902547516633857,2.902547516633857,False
0.01087416387959866,10.87416387959866,11.755852842809364,2.9719721873957927,0.0029719721873957927,2.9719721873957927,False
0.01144648829431438,11.44648829431438,12.37458193979933,3.041517875625185,0.0030415178756251853,3.041517875625185,False
0.012018812709030097,12.018812709030097,12.993311036789295,3.1111852163910663,0.0031111852163910663,3.1111852163910663,False
0.012591137123745818,12.591137123745819,13.612040133779264,3.1809748503364403,0.00318097485033644,3.1809748503364403,False
0.013163461538461537,13.163461538461537,14.230769230769232,3.2508874237470375,0.0032508874237470375,3.2508874237470375,False
0.013735785953177254,13.735785953177254,14.849498327759196,3.3209235886211066,0.0033209235886211066,3.3209235886211066,False
0.014308110367892975,14.308110367892976,15.468227424749164,3.391084002740383,0.003391084002740383,3.391084002740383,False
0.014880434782608695,14.880434782608695,16.08695652173913,3.4613693297421766,0.003461369329742177,3.4613693297421766,False
0.015452759197324414,15.452759197324413,16.705685618729095,3.531780239192568,0.003531780239192568,3.531780239192568,False
0.016025083612040133,16.025083612040135,17.324414715719065,3.602317406660868,0.003602317406660868,3.602317406660868,False
0.016597408026755852,16.59740802675585,17.94314381270903,3.6729815137952126,0.0036729815137952126,3.6729815137952126,False
0.017169732441471575,17.169732441471574,18.561872909699,3.7437732483994486,0.0037437732483994487,3.7437732483994486,False
0.01774205685618729,17.74205685618729,19.180602006688964,3.814693304511215,0.003814693304511215,3.814693304511215,False
0.018314381270903006,18.314381270903006,19.799331103678927,3.885742382481327,0.003885742382481327,3.885742382481327,False
0.01888670568561873,18.88670568561873,20.418060200668897,3.956921189054505,0.003956921189054505,3.956921189054505,False
0.019459030100334448,19.45903010033445,21.036789297658864,4.0282304374513345,0.0040282304374513345,4.0282304374513345,False
0.020031354515050163,20.031354515050165,21.65551839464883,4.099670847451718,0.004099670847451719,4.099670847451718,False
0.02060367892976589,20.60367892976589,22.2742474916388,4.171243145479576,0.004171243145479576,4.171243145479576,False
0.0211760033444816,21.176003344481597,22.89297658862876,4.242948064689065,0.004242948064689065,4.242948064689065,False
0.02174832775919732,21.74832775919732,23.51170568561873,4.314786345052193,0.004314786345052193,4.314786345052193,False
0.022320652173913037,22.320652173913036,24.130434782608692,4.386758733447894,0.004386758733447894,4.386758733447894,False
0.02289297658862876,22.89297658862876,24.74916387959866,4.458865983752649,0.00445886598375265,4.458865983752649,False
0.02346530100334448,23.46530100334448,25.367892976588628,4.531108856932601,0.004531108856932601,4.531108856932601,False
0.024037625418060198,24.0376254180602,25.986622073578594,4.603488121137242,0.004603488121137242,4.603488121137242,False
0.024609949832775913,24.609949832775914,26.605351170568557,4.676004551794748,0.004676004551794749,4.676004551794748,False
0.025182274247491636,25.182274247491637,27.224080267558527,4.748658931708837,0.004748658931708837,4.748658931708837,False
0.02575459866220735,25.75459866220735,27.84280936454849,4.82145205115742,0.004821452051157421,4.82145205115742,False
0.026326923076923074,26.326923076923073,28.461538461538463,4.894384707992856,0.004894384707992856,4.894384707992856,False
0.026899247491638793,26.899247491638793,29.08026755852843,4.967457707744003,0.004967457707744004,4.967457707744003,False
0.027471571906354512,27.471571906354512,29.698996655518396,5.040671863719996,0.005040671863719996,5.040671863719996,False
0.02804389632107023,28.043896321070232,30.317725752508363,5.114027997115889,0.005114027997115889,5.114027997115889,False
0.02861622073578595,28.61622073578595,30.93645484949833,5.187526937120086,0.005187526937120086,5.187526937120086,False
0.029188545150501666,29.188545150501668,31.55518394648829,5.26116952102373,0.00526116952102373,5.26116952102373,False
0.02976086956521739,29.76086956521739,32.17391304347826,5.334956594331969,0.005334956594331968,5.334956594331969,False
0.030333193979933115,30.333193979933114,32.79264214046823,5.408889010877218,0.005408889010877218,5.408889010877218,False
0.030905518394648827,30.905518394648826,33.41137123745819,5.4829676329344235,0.005482967632934424,5.4829676329344235,False
0.03147784280936454,31.47784280936454,34.03010033444816,5.557193331338424,0.005557193331338424,5.557193331338424,False
0.032050167224080266,32.05016722408027,34.64882943143813,5.631566985603349,0.005631566985603349,5.631566985603349,False
0.03262249163879599,32.62249163879599,35.2675585284281,5.706089484044251,0.005706089484044252,5.706089484044251,False
0.033194816053511704,33.1948160535117,35.88628762541806,5.780761723900869,0.0057807617239008695,5.780761723900869,False
0.033767140468227416,33.76714046822742,36.505016722408016,5.855584611463675,0.0058555846114636744,5.855584611463675,False
0.03433946488294314,34.33946488294314,37.123745819397996,5.9305590622022,0.0059305590622022,5.9305590622022,False
0.034911789297658855,34.911789297658856,37.742474916387955,6.005686000895728,0.006005686000895728,6.005686000895728,False
0.03548411371237458,35.48411371237458,38.36120401337793,6.080966361766369,0.006080966361766369,6.080966361766369,False
0.03605643812709029,36.056438127090296,38.97993311036789,6.156401088614615,0.006156401088614615,6.156401088614615,False
0.03662876254180601,36.62876254180601,39.598662207357854,6.2319911349573855,0.006231991134957386,6.2319911349573855,False
0.03720108695652174,37.201086956521735,40.21739130434783,6.307737464168661,0.006307737464168662,6.307737464168661,False
0.03777341137123746,37.77341137123746,40.836120401337794,6.383641049622699,0.006383641049622699,6.383641049622699,False
0.038345735785953176,38.345735785953174,41.45484949832776,6.459702874840016,0.006459702874840016,6.459702874840016,False
0.038918060200668896,38.9180602006689,42.07357859531773,6.535923933636047,0.006535923933636047,6.535923933636047,False
0.03949038461538462,39.49038461538462,42.69230769230769,6.612305230272663,0.0066123052302726635,6.612305230272663,False
0.04006270903010033,40.06270903010033,43.31103678929766,6.688847779612517,0.006688847779612517,6.688847779612517,False
0.04063503344481604,40.63503344481604,43.92976588628761,6.765552607276425,0.0067655526072764255,6.765552607276425,False
0.041207357859531765,41.20735785953177,44.54849498327759,6.842420749803649,0.006842420749803649,6.842420749803649,False
0.0417796822742475,41.7796822742475,45.16722408026756,6.919453254815344,0.006919453254815344,6.919453254815344,False
0.042352006688963204,42.3520066889632,45.785953177257525,6.996651181181162,0.006996651181181162,6.996651181181162,False
0.04292433110367892,42.924331103678924,46.40468227424749,7.074015599189044,0.007074015599189044,7.074015599189044,False
0.04349665551839464,43.49665551839464,47.02341137123746,7.151547590718353,0.007151547590718353,7.151547590718353,False
0.044068979933110375,44.06897993311038,47.64214046822743,7.229248249416391,0.007229248249416391,7.229248249416391,False
0.04464130434782608,44.64130434782608,48.26086956521739,7.307118680878397,0.0073071186808783975,7.307118680878397,False
0.04521362876254181,45.213628762541816,48.879598662207364,7.385160002831074,0.007385160002831074,7.385160002831074,False
0.04578595317725752,45.78595317725752,49.49832775919732,7.463373345319798,0.0074633733453197985,7.463373345319798,False
0.04635827759197324,46.358277591973234,50.1170568561873,7.541759850899491,0.007541759850899491,7.541759850899491,False
0.04693060200668896,46.93060200668896,50.735785953177256,7.620320674829419,0.00762032067482942,7.620320674829419,False
0.04750292642140467,47.502926421404666,51.354515050167215,7.699056985271778,0.0076990569852717775,7.699056985271778,False
0.048075250836120395,48.0752508361204,51.97324414715719,7.777969963494399,0.007777969963494399,7.777969963494399,False
0.048647575250836114,48.64757525083611,52.59197324414716,7.857060804077507,0.007857060804077507,7.857060804077507,False
0.049219899665551826,49.21989966555183,53.210702341137115,7.936330715124704,0.007936330715124704,7.936330715124704,False
0.04979222408026755,49.79222408026755,53.82943143812709,8.015780918478272,0.008015780918478273,8.015780918478272,False
0.05036454849498327,50.364548494983275,54.448160535117054,8.095412649938941,0.008095412649938941,8.095412649938941,False
0.050936872909699005,50.936872909699005,55.066889632107035,8.175227159490102,0.008175227159490102,8.175227159490102,False
0.05150919732441471,51.50919732441471,55.68561872909699,8.255225711526778,0.008255225711526778,8.255225711526778,False
0.05208152173913043,52.08152173913043,56.30434782608695,8.335409585089316,0.008335409585089316,8.335409585089316,False
0.05265384615384615,52.653846153846146,56.92307692307693,8.415780074101974,0.008415780074101974,8.415780074101974,False
0.05322617056856187,53.22617056856187,57.541806020066886,8.496338487616532,0.008496338487616531,8.496338487616532,False
0.05379849498327759,53.798494983277585,58.16053511705686,8.577086150061076,0.008577086150061076,8.577086150061076,False
0.0543708193979933,54.3708193979933,58.77926421404681,8.658024401494028,0.00865802440149403,8.658024401494028,False
0.054943143812709025,54.943143812709025,59.39799331103679,8.73915459786365,0.00873915459786365,8.73915459786365,False
0.055515468227424744,55.51546822742474,60.01672240802676,8.820478111273033,0.008820478111273034,8.820478111273033,False
0.05608779264214046,56.087792642140464,60.635451505016725,8.901996330250908,0.008901996330250909,8.901996330250908,False
0.05666011705685618,56.66011705685618,61.254180602006684,8.983710660028201,0.008983710660028201,8.983710660028201,False
0.0572324414715719,57.2324414715719,61.87290969899666,9.065622522820712,0.009065622522820713,9.065622522820712,False
0.057804765886287635,57.80476588628763,62.49163879598663,9.14773335811787,0.00914773335811787,9.14773335811787,False
0.05837709030100333,58.377090301003335,63.11036789297658,9.23004462297793,0.00923004462297793,9.23004462297793,False
0.05894941471571906,58.94941471571906,63.72909698996655,9.31255779232963,0.00931255779232963,9.31255779232963,False
0.05952173913043478,59.52173913043478,64.34782608695652,9.395274359280544,0.009395274359280543,9.395274359280544,False
0.0600940635451505,60.0940635451505,64.9665551839465,9.478195835432322,0.009478195835432322,9.478195835432322,False
0.06066638795986623,60.66638795986623,65.58528428093646,9.561323751202995,0.009561323751202996,9.561323751202995,False
0.06123871237458193,61.23871237458193,66.20401337792642,9.644659656156538,0.009644659656156539,9.644659656156538,False
0.061811036789297655,61.81103678929765,66.82274247491638,9.728205119339876,0.009728205119339877,9.728205119339876,False
0.062383361204013374,62.383361204013376,67.44147157190636,9.811961729627555,0.009811961729627556,9.811961729627555,False
0.06295568561872908,62.95568561872908,68.06020066889631,9.895931096074353,0.009895931096074354,9.895931096074353,False
0.0635280100334448,63.5280100334448,68.67892976588628,9.98011484827587,0.00998011484827587,9.98011484827587,False
0.06410033444816053,64.10033444816054,69.29765886287626,10.064514636737599,0.010064514636737599,10.064514636737599,False
0.06467265886287625,64.67265886287625,69.91638795986623,10.14913213325242,0.010149132133252421,10.14913213325242,False
0.06524498327759198,65.24498327759198,70.5351170568562,10.233969031287032,0.010233969031287033,10.233969031287032,False
0.06581730769230767,65.81730769230768,71.15384615384615,10.319027046377323,0.010319027046377324,10.319027046377323,False
0.06638963210702341,66.3896321070234,71.77257525083613,10.404307916533195,0.010404307916533196,10.404307916533195,False
0.06696195652173913,66.96195652173913,72.3913043478261,10.489813402652873,0.010489813402652873,10.489813402652873,False
0.06753428093645483,67.53428093645483,73.01003344481603,10.575545288947124,0.010575545288947124,10.575545288947124,False
0.06810660535117055,68.10660535117056,73.62876254180601,10.661505383373727,0.010661505383373727,10.661505383373727,False
0.06867892976588628,68.67892976588628,74.24749163879599,10.747695518082212,0.010747695518082212,10.747695518082212,False
0.069251254180602,69.251254180602,74.86622073578596,10.834117549869577,0.010834117549869576,10.834117549869577,False
0.06982357859531771,69.82357859531771,75.48494983277591,10.920773360646963,0.010920773360646964,10.920773360646963,False
0.07039590301003343,70.39590301003342,76.10367892976588,11.007664857917831,0.01100766485791783,11.007664857917831,False
0.07096822742474916,70.96822742474916,76.72240802675586,11.094793975267825,0.011094793975267825,11.094793975267825,False
0.07154055183946488,71.54055183946488,77.34113712374582,11.182162672866852,0.011182162672866851,11.182162672866852,False
0.0721128762541806,72.1128762541806,77.95986622073579,11.269772937983584,0.011269772937983584,11.269772937983584,False
0.07268520066889633,72.68520066889633,78.57859531772576,11.357626785512897,0.011357626785512897,11.357626785512897,False
0.07325752508361205,73.25752508361205,79.19732441471574,11.445726258516505,0.011445726258516505,11.445726258516505,False
0.07382984949832776,73.82984949832776,79.81605351170569,11.534073428777324,0.011534073428777325,11.534073428777324,False
0.07440217391304348,74.40217391304347,80.43478260869566,11.62267039736797,0.011622670397367972,11.62267039736797,False
0.07497449832775918,74.97449832775918,81.05351170568562,11.711519295233732,0.011711519295233732,11.711519295233732,False
0.07554682274247491,75.54682274247492,81.67224080267559,11.800622283790617,0.011800622283790616,11.800622283790617,False
0.07611914715719063,76.11914715719064,82.29096989966555,11.889981555538826,0.011889981555538826,11.889981555538826,False
0.07669147157190633,76.69147157190632,82.9096989966555,11.979599334692244,0.011979599334692245,11.979599334692244,False
0.07726379598662206,77.26379598662206,83.52842809364547,12.069477877824392,0.012069477877824392,12.069477877824392,False
0.07783612040133779,77.8361204013378,84.14715719063545,12.159619474531388,0.012159619474531388,12.159619474531388,False
0.0784084448160535,78.4084448160535,84.76588628762542,12.25002644811252,0.01225002644811252,12.25002644811252,False
0.07898076923076924,78.98076923076924,85.38461538461539,12.34070115626886,0.01234070115626886,12.34070115626886,False
0.07955309364548493,79.55309364548494,86.00334448160535,12.431645991820746,0.012431645991820747,12.431645991820746,False
0.08012541806020068,80.12541806020069,86.62207357859533,12.5228633834445,0.0125228633834445,12.5228633834445,False
0.08069774247491637,80.69774247491637,87.24080267558527,12.614355796429184,0.012614355796429184,12.614355796429184,False
0.08127006688963208,81.27006688963208,87.85953177257522,12.706125733454025,0.012706125733454025,12.706125733454025,False
0.08184239130434781,81.84239130434781,88.47826086956522,12.798175735387188,0.012798175735387189,12.798175735387188,False
0.08241471571906353,82.41471571906354,89.09698996655518,12.890508382106585,0.012890508382106586,12.890508382106585,False
0.08298704013377925,82.98704013377925,89.71571906354515,12.983126293343576,0.012983126293343576,12.983126293343576,False
0.083559364548495,83.559364548495,90.33444816053512,13.07603212955022,0.01307603212955022,13.07603212955022,False
0.08413168896321072,84.13168896321072,90.9531772575251,13.169228592790947,0.013169228592790948,13.169228592790947,False
0.0847040133779264,84.70401337792639,91.57190635451504,13.262718427659552,0.013262718427659552,13.262718427659552,False
0.08527633779264213,85.27633779264212,92.19063545150502,13.35650442222226,0.01335650442222226,13.35650442222226,False
0.08584866220735783,85.84866220735783,92.80936454849497,13.45058940898786,0.01345058940898786,13.45058940898786,False
0.08642098662207356,86.42098662207357,93.42809364548495,13.544976265905923,0.013544976265905924,13.544976265905923,False
0.08699331103678928,86.99331103678928,94.04682274247492,13.639667917393927,0.013639667917393928,13.639667917393927,False
0.087565635451505,87.565635451505,94.66555183946487,13.734667335394528,0.013734667335394529,13.734667335394528,False
0.08813795986622072,88.13795986622073,95.28428093645485,13.829977540463892,0.013829977540463893,13.829977540463892,False
0.08871028428093643,88.71028428093642,95.9030100334448,13.925601602892304,0.013925601602892303,13.925601602892304,False
0.08928260869565216,89.28260869565216,96.52173913043478,14.021542643858211,0.014021542643858211,14.021542643858211,False
0.08985493311036791,89.85493311036791,97.14046822742476,14.11780383661696,0.01411780383661696,14.11780383661696,False
0.09042725752508363,90.42725752508363,97.75919732441473,14.214388407725384,0.014214388407725384,14.214388407725384,False
0.09099958193979935,90.99958193979934,98.3779264214047,14.311299638303767,0.014311299638303767,14.311299638303767,False
0.09157190635451504,91.57190635451504,98.99665551839465,14.40854086533642,0.01440854086533642,14.40854086533642,False
0.09214423076923076,92.14423076923076,99.61538461538461,14.506115483012428,0.014506115483012429,14.506115483012428,False
0.09271655518394648,92.71655518394647,100.23411371237458,14.60402694410801,0.014604026944108011,14.60402694410801,False
0.0932888795986622,93.28887959866219,100.85284280936455,14.702278761412176,0.014702278761412176,14.702278761412176,False
0.09386120401337791,93.86120401337791,101.47157190635451,14.800874509197268,0.014800874509197268,14.800874509197268,False
0.09443352842809363,94.43352842809364,102.09030100334448,14.89981782473615,0.01489981782473615,14.89981782473615,False
0.09500585284280935,95.00585284280935,102.70903010033445,14.999112409867925,0.014999112409867925,14.999112409867925,False
0.09557817725752506,95.57817725752506,103.3277591973244,15.098762032613992,0.015098762032613993,15.098762032613992,False
0.09615050167224079,96.1505016722408,103.94648829431438,15.198770528846483,0.015198770528846483,15.198770528846483,False
0.09672282608695654,96.72282608695653,104.56521739130437,15.299141804011215,0.015299141804011216,15.299141804011215,False
0.09729515050167223,97.29515050167223,105.18394648829432,15.399879834907258,0.015399879834907258,15.399879834907258,False
0.09786747491638795,97.86747491638795,105.80267558528428,15.50098867152548,0.01550098867152548,15.50098867152548,False
0.09843979933110365,98.43979933110366,106.42140468227423,15.602472438948444,0.015602472438948444,15.602472438948444,False
0.09901212374581939,99.01212374581938,107.04013377926421,15.704335339314204,0.015704335339314205,15.704335339314204,False
0.09958444816053509,99.58444816053509,107.65886287625416,15.80658165384662,0.015806581653846623,15.80658165384662,False
0.10015677257525082,100.15677257525083,108.27759197324414,15.909215744954952,0.015909215744954953,15.909215744954952,False
0.10072909698996654,100.72909698996655,108.89632107023411,16.012242058405718,0.016012242058405717,16.012242058405718,False
0.10130142140468226,101.30142140468226,109.51505016722409,16.11566512556976,0.01611566512556976,16.11566512556976,False
0.10187374581939798,101.87374581939798,110.13377926421404,16.2194895657479,0.0162194895657479,16.2194895657479,False
0.10244607023411369,102.44607023411369,110.752508361204,16.32372008857834,0.016323720088578342,16.32372008857834,False
0.10301839464882942,103.01839464882941,111.37123745819397,16.428361496529604,0.016428361496529605,16.428361496529604,False
0.10359071906354517,103.59071906354517,111.98996655518397,16.53341868748249,0.016533418687482492,16.53341868748249,False
0.10416304347826086,104.16304347826086,112.6086956521739,16.63889665740524,0.01663889665740524,16.63889665740524,False
0.10473536789297658,104.73536789297658,113.22742474916387,16.744800503125838,0.016744800503125837,16.744800503125838,False
0.1053076923076923,105.30769230769229,113.84615384615385,16.85113542520588,0.01685113542520588,16.85113542520588,False
0.105880016722408,105.880016722408,114.4648829431438,16.957906730920612,0.016957906730920614,16.957906730920612,False
0.10645234113712373,106.45234113712374,115.08361204013377,17.06511983734995,0.01706511983734995,17.06511983734995,False
0.10702466555183945,107.02466555183945,115.70234113712374,17.172780274585566,0.017172780274585568,17.172780274585566,False
0.10759698996655517,107.59698996655517,116.32107023411372,17.280893689059415,0.017280893689059416,17.280893689059415,False
0.10816931438127089,108.1693143812709,116.93979933110369,17.389465846999393,0.017389465846999394,17.389465846999393,False
0.10874163879598661,108.74163879598662,117.55852842809364,17.498502638018085,0.017498502638018085,17.498502638018085,False
0.10931396321070232,109.31396321070231,118.17725752508359,17.608010078840955,0.017608010078840955,17.608010078840955,False
0.10988628762541804,109.88628762541803,118.79598662207357,17.717994317180583,0.017717994317180585,17.717994317180583,False
0.11045861204013376,110.45861204013376,119.41471571906354,17.828461635764132,0.017828461635764133,17.828461635764132,False
0.11103093645484949,111.03093645484948,120.03344481605352,17.939418456521366,0.017939418456521368,17.939418456521366,False
0.11160326086956521,111.6032608695652,120.65217391304347,18.05087134494125,0.01805087134494125,18.05087134494125,False
0.11217558528428093,112.17558528428093,121.27090301003345,18.162827014605394,0.018162827014605396,18.162827014605394,False
0.11274790969899663,112.74790969899664,121.8896321070234,18.27529233190725,0.01827529233190725,18.27529233190725,False
0.11332023411371235,113.32023411371235,122.50836120401335,18.38827432096647,0.018388274320966472,18.38827432096647,False
0.11389255852842808,113.89255852842808,123.12709030100334,18.5017801687483,0.018501780168748302,18.5017801687483,False
0.11446488294314383,114.46488294314383,123.74581939799333,18.61581723039865,0.01861581723039865,18.61581723039865,False
0.11503720735785952,115.03720735785953,124.36454849498328,18.730393034806006,0.018730393034806007,18.730393034806006,False
0.11560953177257524,115.60953177257524,124.98327759197323,18.84551529040207,0.01884551529040207,18.84551529040207,False
0.11618185618729096,116.18185618729096,125.60200668896321,18.96119189121381,0.018961191891213813,18.96119189121381,False
0.11675418060200667,116.75418060200667,126.22073578595317,19.07743092318041,0.01907743092318041,19.07743092318041,False
0.1173265050167224,117.3265050167224,126.83946488294315,19.19424067074923,0.019194240670749232,19.19424067074923,False
0.11789882943143812,117.89882943143812,127.4581939799331,19.31162962376631,0.019311629623766313,19.31162962376631,False
0.11847115384615384,118.47115384615384,128.0769230769231,19.429606484677343,0.019429606484677345,19.429606484677343,False
0.11904347826086956,119.04347826086956,128.69565217391303,19.54818017605654,0.01954818017605654,19.54818017605654,False
0.11961580267558526,119.61580267558526,129.314381270903,19.667359848481905,0.019667359848481905,19.667359848481905,False
0.120188127090301,120.188127090301,129.933110367893,19.787154888776357,0.019787154888776356,19.787154888776357,False
0.12076045150501671,120.76045150501672,130.55183946488293,19.907574928635892,0.01990757492863589,19.907574928635892,False
0.12133277591973246,121.33277591973246,131.17056856187293,20.028629853667272,0.02002862985366727,20.028629853667272,False
0.12190510033444815,121.90510033444815,131.7892976588629,20.150329812858946,0.020150329812858945,20.150329812858946,False
0.12247742474916386,122.47742474916386,132.40802675585283,20.272685228511246,0.020272685228511247,20.272685228511246,False
0.12304974916387959,123.0497491638796,133.02675585284283,20.395706806653177,0.020395706806653178,20.395706806653177,False
0.12362207357859528,123.62207357859528,133.64548494983273,20.51940554797517,0.02051940554797517,20.51940554797517,False
0.12419439799331101,124.19439799331101,134.26421404682273,20.643792759309616,0.020643792759309616,20.643792759309616,False
0.12476672240802675,124.76672240802675,134.88294314381272,20.768880065692976,0.020768880065692975,20.768880065692976,False
0.12533904682274247,125.33904682274246,135.50167224080266,20.894679423045798,0.0208946794230458,20.894679423045798,False
0.12591137123745816,125.91137123745816,136.12040133779263,21.02120313150999,0.02102120313150999,21.02120313150999,False
0.1264836956521739,126.4836956521739,136.73913043478262,21.148463849485324,0.021148463849485325,21.148463849485324,False
0.1270560200668896,127.0560200668896,137.35785953177256,21.27647460841049,0.02127647460841049,21.27647460841049,False
0.12762834448160534,127.62834448160534,137.97658862876256,21.40524882833764,0.02140524882833764,21.40524882833764,False
0.12820066889632106,128.20066889632108,138.59531772575252,21.534800334353047,0.02153480033435305,21.534800334353047,False
0.12877299331103675,128.77299331103674,139.21404682274246,21.665143373900843,0.021665143373900842,21.665143373900843,False
0.1293453177257525,129.3453177257525,139.83277591973246,21.796292635071065,0.021796292635071067,21.796292635071065,False
0.12991764214046822,129.91764214046822,140.4515050167224,21.92826326591872,0.02192826326591872,21.92826326591872,False
0.13048996655518397,130.48996655518397,141.0702341137124,22.061070894885717,0.022061070894885716,22.061070894885717,False
0.13106229096989966,131.06229096989966,141.68896321070235,22.19473165240337,0.02219473165240337,22.19473165240337,False
0.13163461538461535,131.63461538461536,142.3076923076923,22.32926219376045,0.02232926219376045,22.32926219376045,False
0.1322069397993311,132.2069397993311,142.9264214046823,22.464679723328096,0.022464679723328097,22.464679723328096,False
0.13277926421404682,132.7792642140468,143.54515050167225,22.60100202024169,0.022601002020241692,22.60100202024169,False
0.1333515886287625,133.3515886287625,144.1638795986622,22.73824746564797,0.02273824746564797,22.73824746564797,False
0.13392391304347825,133.92391304347825,144.7826086956522,22.876435071635807,0.02287643507163581,22.876435071635807,False
0.13449623745819395,134.49623745819395,145.40133779264212,23.01558451197938,0.02301558451197938,23.01558451197938,False
0.13506856187290966,135.06856187290967,146.02006688963206,23.155716154834646,0.02315571615483465,23.155716154834646,False
0.1356408862876254,135.64088628762542,146.63879598662209,23.296851097542852,0.023296851097542853,23.296851097542852,False
0.1362132107023411,136.21321070234112,147.25752508361202,23.439011203709487,0.02343901120370949,23.439011203709487,False
0.13678553511705682,136.7855351170568,147.876254180602,23.582219142743245,0.023582219142743246,23.582219142743245,False
0.13735785953177254,137.35785953177253,148.49498327759196,23.72649843205737,0.023726498432057368,23.72649843205737,False
