z_m,z_mm,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.05382943143812709,53.82943143812709,8.015780918478272,0.008015780918478273,8.015780918478272,False
0.05444816053511706,54.448160535117054,8.095412649938941,0.008095412649938941,8.095412649938941,False
0.055066889632107034,55.066889632107035,8.175227159490102,0.008175227159490102,8.175227159490102,False
0.05568561872909699,55.68561872909699,8.255225711526778,0.008255225711526778,8.255225711526778,False
0.05630434782608695,56.30434782608695,8.335409585089316,0.008335409585089316,8.335409585089316,False
0.05692307692307692,56.92307692307693,8.415780074101974,0.008415780074101974,8.415780074101974,False
0.05754180602006689,57.541806020066886,8.496338487616532,0.008496338487616531,8.496338487616532,False
0.05816053511705686,58.16053511705686,8.577086150061076,0.008577086150061076,8.577086150061076,False
0.05877926421404681,58.77926421404681,8.658024401494028,0.00865802440149403,8.658024401494028,False
0.05939799331103679,59.39799331103679,8.73915459786365,0.00873915459786365,8.73915459786365,False
0.06001672240802676,60.01672240802676,8.820478111273033,0.008820478111273034,8.820478111273033,False
0.06063545150501672,60.635451505016725,8.901996330250908,0.008901996330250909,8.901996330250908,False
0.061254180602006686,61.254180602006684,8.983710660028201,0.008983710660028201,8.983710660028201,False
0.061872909698996656,61.87290969899666,9.065622522820712,0.009065622522820713,9.065622522820712,False
0.06249163879598663,62.49163879598663,9.14773335811787,0.00914773335811787,9.14773335811787,False
0.06311036789297658,63.11036789297658,9.23004462297793,0.00923004462297793,9.23004462297793,False
0.06372909698996655,63.72909698996655,9.31255779232963,0.00931255779232963,9.31255779232963,False
0.06434782608695652,64.34782608695652,9.395274359280544,0.009395274359280543,9.395274359280544,False
0.06496655518394649,64.9665551839465,9.478195835432322,0.009478195835432322,9.478195835432322,False
0.06558528428093646,65.58528428093646,9.561323751202995,0.009561323751202996,9.561323751202995,False
0.06620401337792642,66.20401337792642,9.644659656156538,0.009644659656156539,9.644659656156538,False
0.06682274247491639,66.82274247491638,9.728205119339876,0.009728205119339877,9.728205119339876,False
0.06744147157190636,67.44147157190636,9.811961729627555,0.009811961729627556,9.811961729627555,False
0.06806020066889631,68.06020066889631,9.895931096074353,0.009895931096074354,9.895931096074353,False
0.06867892976588628,68.67892976588628,9.98011484827587,0.00998011484827587,9.98011484827587,False
0.06929765886287625,69.29765886287626,10.064514636737599,0.010064514636737599,10.064514636737599,False
0.06991638795986622,69.91638795986623,10.14913213325242,0.010149132133252421,10.14913213325242,False
0.0705351170568562,70.5351170568562,10.233969031287032,0.010233969031287033,10.233969031287032,False
0.07115384615384615,71.15384615384615,10.319027046377323,0.010319027046377324,10.319027046377323,False
0.07177257525083612,71.77257525083613,10.404307916533195,0.010404307916533196,10.404307916533195,False
0.07239130434782609,72.3913043478261,10.489813402652873,0.010489813402652873,10.489813402652873,False
0.07301003344481603,73.01003344481603,10.575545288947124,0.010575545288947124,10.575545288947124,False
0.07362876254180602,73.62876254180601,10.661505383373727,0.010661505383373727,10.661505383373727,False
0.07424749163879599,74.24749163879599,10.747695518082212,0.010747695518082212,10.747695518082212,False
0.07486622073578596,74.86622073578596,10.834117549869577,0.010834117549869576,10.834117549869577,False
0.07548494983277591,75.48494983277591,10.920773360646963,0.010920773360646964,10.920773360646963,False
0.07610367892976588,76.10367892976588,11.007664857917831,0.01100766485791783,11.007664857917831,False
0.07672240802675585,76.72240802675586,11.094793975267825,0.011094793975267825,11.094793975267825,False
0.07734113712374582,77.34113712374582,11.182162672866852,0.011182162672866851,11.182162672866852,False
0.0779598662207358,77.95986622073579,11.269772937983584,0.011269772937983584,11.269772937983584,False
0.07857859531772576,78.57859531772576,11.357626785512897,0.011357626785512897,11.357626785512897,False
0.07919732441471573,79.19732441471574,11.445726258516505,0.011445726258516505,11.445726258516505,False
0.07981605351170569,79.81605351170569,11.534073428777324,0.011534073428777325,11.534073428777324,False
0.08043478260869566,80.43478260869566,11.62267039736797,0.011622670397367972,11.62267039736797,False
0.08105351170568562,81.05351170568562,11.711519295233732,0.011711519295233732,11.711519295233732,False
0.08167224080267559,81.67224080267559,11.800622283790617,0.011800622283790616,11.800622283790617,False
0.08229096989966556,82.29096989966555,11.889981555538826,0.011889981555538826,11.889981555538826,False
0.0829096989966555,82.9096989966555,11.979599334692244,0.011979599334692245,11.979599334692244,False
0.08352842809364547,83.52842809364547,12.069477877824392,0.012069477877824392,12.069477877824392,False
0.08414715719063545,84.14715719063545,12.159619474531388,0.012159619474531388,12.159619474531388,False
0.08476588628762542,84.76588628762542,12.25002644811252,0.01225002644811252,12.25002644811252,False
0.08538461538461539,85.38461538461539,12.34070115626886,0.01234070115626886,12.34070115626886,False
0.08600334448160535,86.00334448160535,12.431645991820746,0.012431645991820747,12.431645991820746,False
0.08662207357859533,86.62207357859533,12.5228633834445,0.0125228633834445,12.5228633834445,False
0.08724080267558527,87.24080267558527,12.614355796429184,0.012614355796429184,12.614355796429184,False
0.08785953177257523,87.85953177257522,12.706125733454025,0.012706125733454025,12.706125733454025,False
0.08847826086956521,88.47826086956522,12.798175735387188,0.012798175735387189,12.798175735387188,False
0.08909698996655518,89.09698996655518,12.890508382106585,0.012890508382106586,12.890508382106585,False
0.08971571906354515,89.71571906354515,12.983126293343576,0.012983126293343576,12.983126293343576,False
0.09033444816053512,90.33444816053512,13.07603212955022,0.01307603212955022,13.07603212955022,False
0.0909531772575251,90.9531772575251,13.169228592790947,0.013169228592790948,13.169228592790947,False
0.09157190635451504,91.57190635451504,13.262718427659552,0.013262718427659552,13.262718427659552,False
0.09219063545150502,92.19063545150502,13.35650442222226,0.01335650442222226,13.35650442222226,False
0.09280936454849496,92.80936454849497,13.45058940898786,0.01345058940898786,13.45058940898786,False
0.09342809364548495,93.42809364548495,13.544976265905923,0.013544976265905924,13.544976265905923,False
0.09404682274247492,94.04682274247492,13.639667917393927,0.013639667917393928,13.639667917393927,False
0.09466555183946487,94.66555183946487,13.734667335394528,0.013734667335394529,13.734667335394528,False
0.09528428093645484,95.28428093645485,13.829977540463892,0.013829977540463893,13.829977540463892,False
0.0959030100334448,95.9030100334448,13.925601602892304,0.013925601602892303,13.925601602892304,False
0.09652173913043478,96.52173913043478,14.021542643858211,0.014021542643858211,14.021542643858211,False
0.09714046822742477,97.14046822742476,14.11780383661696,0.01411780383661696,14.11780383661696,False
0.09775919732441472,97.75919732441473,14.214388407725384,0.014214388407725384,14.214388407725384,False
0.0983779264214047,98.3779264214047,14.311299638303767,0.014311299638303767,14.311299638303767,False
0.09899665551839465,98.99665551839465,14.40854086533642,0.01440854086533642,14.40854086533642,False
0.09961538461538462,99.61538461538461,14.506115483012428,0.014506115483012429,14.506115483012428,False
