z_m,z_mm,B_T,B_mT,in_original_range,B_original_interp_mT,B_degree6_unanchored_mT
0.021990833333333334,21.990833333333335,0.007495314528363456,7.495314528363456,True,7.495314528363456,7.484163534445601
0.022166666666666668,22.166666666666668,0.007513792023462056,7.513792023462056,True,7.513792023462056,7.503133237573374
0.0222742474916388,22.2742474916388,0.007525097184596422,7.525097184596422,True,7.525097184596422,7.51474518374565
0.0223425,22.3425,0.007532282737397849,7.532282737397849,True,7.532282737397849,7.522114343425607
0.022518333333333335,22.518333333333334,0.007550794287101359,7.5507942871013585,True,7.5507942871013585,7.541106651790558
0.022694166666666668,22.694166666666668,0.007569305836804868,7.569305836804868,True,7.569305836804868,7.560109966006734
0.02287,22.87,0.0075878173865083776,7.587817386508378,True,7.587817386508378,7.57912409293667
0.02289297658862876,22.89297658862876,0.007590236337763837,7.590236337763837,True,7.590236337763837,7.581609506023947
0.023045833333333335,23.045833333333334,0.00760635870510752,7.60635870510752,True,7.60635870510752,7.5981488429408
0.023221666666666668,23.221666666666668,0.007624904498404002,7.624904498404002,True,7.624904498404002,7.617184029851395
0.0233975,23.3975,0.0076434502917004845,7.643450291700485,True,7.643450291700485,7.636229470946606
0.02351170568561873,23.51170568561873,0.00765549598860343,7.65549598860343,True,7.65549598860343,7.648605102667116
0.023573333333333335,23.573333333333334,0.007662008153852513,7.662008153852513,True,7.662008153852513,7.655284986924562
0.02374916666666667,23.749166666666667,0.007680588381484539,7.680588381484538,True,7.680588381484538,7.674350401877585
0.023925000000000002,23.925,0.007699168609116565,7.6991686091165645,True,7.6991686091165645,7.6934255432664616
0.024100833333333335,24.100833333333334,0.0077177488367485905,7.717748836748591,True,7.717748836748591,7.712510241894806
0.024130434782608692,24.130434782608692,0.0077208768083074945,7.720876808307494,True,7.720876808307494,7.715724068952573
0.02427666666666667,24.276666666666667,0.007736357861823177,7.736357861823177,True,7.736357861823177,7.7316043318835135
0.024452500000000002,24.4525,0.007754972716310691,7.754972716310691,True,7.754972716310691,7.750707650645288
0.024628333333333335,24.628333333333334,0.007773587570798206,7.773587570798206,True,7.773587570798206,7.76982003885926
0.024749163879598662,24.74916387959866,0.007786379474322618,7.786379474322618,True,7.786379474322618,7.782959018014054
