z_m,B_T,target_region,z_mm,B_mT
0.11359,0.009535588845109305,original_variable_s_data,113.59,9.535588845109304
0.1136825,0.009557208995766406,original_variable_s_data,113.6825,9.557208995766405
0.113775,0.009578841084946254,original_variable_s_data,113.775,9.578841084946255
0.1138675,0.009600485136157974,original_variable_s_data,113.86749999999999,9.600485136157975
0.11396,0.009622141172984778,original_variable_s_data,113.96000000000001,9.622141172984778
0.1140525,0.009643809219084335,original_variable_s_data,114.0525,9.643809219084336
0.114145,0.009665489298189037,original_variable_s_data,114.145,9.665489298189037
0.1142375,0.009687181434106388,original_variable_s_data,114.23750000000001,9.687181434106387
0.11433,0.009708885650719331,original_variable_s_data,114.33,9.708885650719331
0.1144225,0.009730601971986516,original_variable_s_data,114.4225,9.730601971986516
0.114515,0.009752330421942722,original_variable_s_data,114.515,9.752330421942721
0.1146075,0.009774071024699153,original_variable_s_data,114.6075,9.774071024699152
0.1147,0.009795823804443772,original_variable_s_data,114.7,9.795823804443772
0.1147925,0.009817588785441651,original_variable_s_data,114.7925,9.817588785441652
0.114885,0.009839365992035314,original_variable_s_data,114.885,9.839365992035313
0.1149775,0.009861155448645097,original_variable_s_data,114.97749999999999,9.861155448645096
0.11507,0.009882957179769456,original_variable_s_data,115.07000000000001,9.882957179769456
0.1151625,0.009904771209985385,original_variable_s_data,115.1625,9.904771209985384
0.115255,0.009926597563948673,original_variable_s_data,115.255,9.926597563948674
0.1153475,0.00994843626639435,original_variable_s_data,115.34750000000001,9.948436266394351
0.11544,0.00997028734213698,original_variable_s_data,115.44,9.970287342136979
0.1155325,0.009992150816071054,original_variable_s_data,115.5325,9.992150816071055
0.115625,0.010014026713171316,original_variable_s_data,115.625,10.014026713171315
0.1157175,0.010035915058493168,original_variable_s_data,115.7175,10.035915058493169
0.11581,0.010057815877172995,original_variable_s_data,115.81,10.057815877172995
0.1159025,0.010079729194428544,original_variable_s_data,115.9025,10.079729194428543
0.115995,0.010101655035559308,original_variable_s_data,115.995,10.101655035559308
0.1160875,0.010123593425946872,original_variable_s_data,116.08749999999999,10.123593425946872
0.11618,0.010145544391055288,original_variable_s_data,116.18,10.145544391055289
0.1162725,0.01016750795643149,original_variable_s_data,116.27250000000001,10.167507956431491
0.116365,0.010189484147705588,original_variable_s_data,116.365,10.189484147705588
0.1164575,0.010211472990591325,original_variable_s_data,116.45750000000001,10.211472990591325
0.11655,0.010233474510886454,original_variable_s_data,116.55,10.233474510886454
0.1166425,0.010255488734473035,original_variable_s_data,116.6425,10.255488734473035
0.116735,0.01027751568731794,original_variable_s_data,116.735,10.27751568731794
0.1168275,0.010299555395473153,original_variable_s_data,116.8275,10.299555395473153
0.11692,0.010321607885076191,original_variable_s_data,116.92,10.32160788507619
