z_m,B_T,B_mT,B_original_T,B_original_mT,original_detuning_MHz,equivalent_detuning_MHz,field_offset_removed_mT
0.0385185185185185,0.004021983378675399,4.021983378675399,0.009277126395578,9.27712639557808,-600.0,-526.447731260968,5.2551430169026006
0.0387037037037037,0.0040424836903363995,4.042483690336399,0.009297626707239,9.297626707239012,-600.0,-526.447731260968,5.2551430169026006
0.0388888888888888,0.004062996528269,4.062996528269,0.0093181395451716,9.318139545171698,-600.0,-526.447731260968,5.2551430169026006
0.039074074074074,0.0040835219154632995,4.083521915463299,0.0093386649323659,9.338664932365951,-600.0,-526.447731260968,5.2551430169026006
0.0392592592592592,0.004104059874979399,4.104059874979399,0.009359202891882,9.359202891882012,-600.0,-526.447731260968,5.2551430169026006
0.0394444444444444,0.0041246104299482,4.1246104299482,0.0093797534468508,9.379753446850817,-600.0,-526.447731260968,5.2551430169026006
0.0396296296296296,0.004145173603571699,4.145173603571699,0.0094003166204743,9.40031662047432,-600.0,-526.447731260968,5.2551430169026006
0.0398148148148148,0.0041657494191231,4.1657494191231,0.0094208924360257,9.420892436025792,-600.0,-526.447731260968,5.2551430169026006
0.04,0.004186337899947499,4.1863378999475,0.0094414809168501,9.441480916850164,-600.0,-526.447731260968,5.2551430169026006
0.0401851851851851,0.0042069390694616,4.2069390694616,0.0094620820863642,9.462082086364257,-600.0,-526.447731260968,5.2551430169026006
0.0403703703703703,0.0042275529511545005,4.2275529511545,0.0094826959680571,9.482695968057174,-600.0,-526.447731260968,5.2551430169026006
0.0405555555555555,0.004248179568587899,4.248179568587899,0.0095033225854905,9.503322585490563,-600.0,-526.447731260968,5.2551430169026006
0.0407407407407407,0.004268818945396299,4.2688189453962995,0.0095239619622989,9.523961962298952,-600.0,-526.447731260968,5.2551430169026006
0.0409259259259259,0.004289471105287399,4.289471105287399,0.00954461412219,9.544614122190064,-600.0,-526.447731260968,5.2551430169026006
0.0411111111111111,0.0043101360720425004,4.310136072042501,0.0095652790889451,9.565279088945124,-600.0,-526.447731260968,5.2551430169026006
0.0412962962962962,0.004330813869516499,4.330813869516499,0.0095859568864191,9.585956886419185,-600.0,-526.447731260968,5.2551430169026006
0.0414814814814814,0.0043515045216388,4.3515045216388,0.0096066475385414,9.606647538541452,-600.0,-526.447731260968,5.2551430169026006
0.0416666666666666,0.004372208052412999,4.372208052412999,0.0096273510693156,9.627351069315605,-600.0,-526.447731260968,5.2551430169026006
0.0418518518518518,0.0043929244859174,4.3929244859174,0.00964806750282,9.648067502820098,-600.0,-526.447731260968,5.2551430169026006
0.042037037037037,0.0044136538463058995,4.413653846305899,0.0096687968632085,9.668796863208554,-600.0,-526.447731260968,5.2551430169026006
0.0422222222222222,0.0044343961578074,4.4343961578074005,0.00968953917471,9.689539174710012,-600.0,-526.447731260968,5.2551430169026006
0.0424074074074074,0.0044551514447267,4.4551514447267,0.0097102944616293,9.710294461629305,-600.0,-526.447731260968,5.2551430169026006
0.0425925925925925,0.004475919731444699,4.475919731444699,0.0097310627483473,9.731062748347378,-600.0,-526.447731260968,5.2551430169026006
0.0427777777777777,0.004496701042419,4.496701042419001,0.0097518440593216,9.751844059321632,-600.0,-526.447731260968,5.2551430169026006
0.0429629629629629,0.0045174954021836,4.5174954021836,0.0097726384190862,9.772638419086247,-600.0,-526.447731260968,5.2551430169026006
0.0431481481481481,0.0045383028353499005,4.5383028353499,0.0097934458522525,9.793445852252525,-600.0,-526.447731260968,5.2551430169026006
0.0433333333333333,0.0045591233666066,4.5591233666066,0.0098142663835092,9.814266383509242,-600.0,-526.447731260968,5.2551430169026006
0.0435185185185185,0.0045799570207203,4.5799570207203,0.0098351000376229,9.835100037622968,-600.0,-526.447731260968,5.2551430169026006
0.0437037037037037,0.0046008038225357996,4.6008038225357994,0.0098559468394384,9.855946839438412,-600.0,-526.447731260968,5.2551430169026006
0.0438888888888888,0.004621663796976199,4.6216637969762,0.0098768068138788,9.876806813878806,-600.0,-526.447731260968,5.2551430169026006
0.044074074074074,0.004642536969043599,4.642536969043599,0.0098976799859462,9.8976799859462,-600.0,-526.447731260968,5.2551430169026006
0.0442592592592592,0.0046634233638191995,4.6634233638191995,0.0099185663807218,9.918566380721847,-600.0,-526.447731260968,5.2551430169026006
0.0444444444444444,0.0046843230064639,4.6843230064639005,0.0099394660233665,9.939466023366531,-600.0,-526.447731260968,5.2551430169026006
0.0446296296296296,0.0047052359222182994,4.705235922218299,0.0099603789391209,9.960378939120943,-600.0,-526.447731260968,5.2551430169026006
0.0448148148148148,0.004726162136403399,4.726162136403399,0.009981305153306,9.981305153306035,-600.0,-526.447731260968,5.2551430169026006
0.045,0.004747101674420699,4.747101674420699,0.0100022446913233,10.002244691323344,-600.0,-526.447731260968,5.2551430169026006
0.0451851851851851,0.0047680545617527,4.7680545617527,0.0100231975786553,10.023197578655394,-600.0,-526.447731260968,5.2551430169026006
