z_m,B_T,B_mT
0.022407407407407407,0.0075391059790836145,7.539105979083614
0.02259259259259259,0.007558597216118326,7.558597216118326
0.022777777777777775,0.007578099218311147,7.578099218311148
0.022962962962962963,0.007597612003518852,7.597612003518852
0.023148148148148147,0.007617135589647611,7.617135589647611
0.02333333333333333,0.007636669994653229,7.6366699946532295
0.02351851851851852,0.00765621523654131,7.65621523654131
0.023703703703703703,0.007675771333367456,7.6757713333674555
0.023888888888888887,0.007695338303237467,7.695338303237467
0.024074074074074074,0.007714916164307516,7.714916164307516
0.024259259259259258,0.007734504934784389,7.73450493478439
0.024444444444444442,0.0077541046329256385,7.754104632925639
0.02462962962962963,0.007773715277039798,7.7737152770397975
0.024814814814814814,0.007793336885486585,7.7933368854865845
0.024999999999999998,0.007812969476677105,7.812969476677106
0.025185185185185185,0.007832613069074042,7.832613069074042
0.02537037037037037,0.007852267681191875,7.852267681191875
0.025555555555555554,0.007871933331597051,7.871933331597051
0.02574074074074074,0.00789161003890824,7.89161003890824
0.025925925925925925,0.007911297821796483,7.911297821796483
0.02611111111111111,0.00793099669898545,7.93099669898545
0.026296296296296293,0.007950706689251626,7.950706689251627
0.02648148148148148,0.0079704278114245,7.970427811424499
0.026666666666666665,0.00799016008438681,7.99016008438681
0.02685185185185185,0.008009903527074735,8.009903527074735
0.027037037037037037,0.008029658158478113,8.029658158478114
0.02722222222222222,0.008049423997640638,8.049423997640638
0.027407407407407405,0.008069201063660107,8.069201063660106
0.027592592592592592,0.008088989375688594,8.088989375688595
0.027777777777777776,0.008108788952932714,8.108788952932715
0.02796296296296296,0.008128599814653789,8.12859981465379
0.028148148148148148,0.00814842198016811,8.14842198016811
0.028333333333333332,0.008168255468847134,8.168255468847134
0.028518518518518516,0.008188100300117703,8.188100300117704
0.028703703703703703,0.00820795649346228,8.20795649346228
0.028888888888888888,0.008227824068419164,8.227824068419164
0.02907407407407407,0.008247703044582715,8.247703044582714
0.02925925925925926,0.008267593441603575,8.267593441603575
0.029444444444444443,0.008287495279188912,8.287495279188912
0.029629629629629627,0.008307408577102618,8.307408577102619
0.029814814814814815,0.008327333355165573,8.327333355165573
0.03,0.008347269633255838,8.347269633255838
0.030185185185185183,0.008367217431308919,8.36721743130892
0.03037037037037037,0.008387176769317993,8.387176769317993
0.030555555555555555,0.00840714766733411,8.40714766733411
0.03074074074074074,0.008427130145466474,8.427130145466474
0.030925925925925923,0.008447124223882658,8.447124223882657
0.03111111111111111,0.008467129922808828,8.467129922808828
0.031296296296296294,0.008487147262530007,8.487147262530007
0.03148148148148148,0.008507176263390297,8.507176263390297
0.03166666666666666,0.008527216945793142,8.527216945793143
0.03185185185185185,0.008547269330201524,8.547269330201523
0.03203703703703704,0.008567333437138266,8.567333437138267
0.03222222222222222,0.00858740928718624,8.58740928718624
0.032407407407407406,0.00860749690098862,8.60749690098862
0.03259259259259259,0.008627596299249134,8.627596299249134
0.032777777777777774,0.00864770750273231,8.64770750273231
0.032962962962962965,0.00866783053226373,8.667830532263729
0.03314814814814815,0.008687965408730276,8.687965408730276
0.03333333333333333,0.008708112153080375,8.708112153080375
0.03351851851851852,0.008728270786324299,8.728270786324298
0.0337037037037037,0.008748441329534336,8.748441329534337
0.033888888888888885,0.008768623803845143,8.768623803845143
0.03407407407407407,0.008788818230453917,8.788818230453916
0.03425925925925926,0.008809024630620735,8.809024630620735
0.034444444444444444,0.008829243025668744,8.829243025668744
0.03462962962962963,0.008849473436984473,8.849473436984473
0.03481481481481481,0.008869715886018075,8.869715886018074
0.034999999999999996,0.008889970394283587,8.889970394283587
0.03518518518518518,0.008910236983359233,8.910236983359233
0.03537037037037037,0.00893051567488762,8.93051567488762
0.035555555555555556,0.008950806490576106,8.950806490576106
0.03574074074074074,0.008971109452196981,8.97110945219698
0.035925925925925924,0.008991424581587795,8.991424581587795
0.03611111111111111,0.009011751900651602,9.011751900651602
0.03629629629629629,0.00903209143135725,9.03209143135725
0.03648148148148148,0.009052443195739668,9.052443195739668
0.03666666666666667,0.009072807215900116,9.072807215900117
0.03685185185185185,0.009093183514006488,9.093183514006489
0.037037037037037035,0.009113572112293584,9.113572112293584
0.03722222222222222,0.009133973033063405,9.133973033063404
0.0374074074074074,0.009154386298685407,9.154386298685406
0.037592592592592594,0.009174811931596829,9.174811931596828
0.03777777777777778,0.009195249954302957,9.195249954302957
0.03796296296296296,0.009215700389377397,9.215700389377396
0.038148148148148146,0.009236163259462414,9.236163259462414
0.03833333333333333,0.009256638587269177,9.256638587269178
0.038518518518518514,0.009277126395578079,9.27712639557808
0.0387037037037037,0.009297626707239014,9.297626707239013
0.03888888888888889,0.009318139545171699,9.318139545171698
0.039074074074074074,0.009338664932365954,9.338664932365953
0.03925925925925926,0.009359202891882013,9.359202891882013
0.03944444444444444,0.009379753446850816,9.379753446850817
0.039629629629629626,0.009400316620474318,9.40031662047432
0.03981481481481481,0.009420892436025792,9.420892436025792
0.04,0.009441480916850164,9.441480916850164
0.040185185185185185,0.009462082086364256,9.462082086364257
0.04037037037037037,0.009482695968057174,9.482695968057174
0.04055555555555555,0.009503322585490564,9.503322585490563
0.04074074074074074,0.009523961962298953,9.523961962298953
0.04092592592592592,0.009544614122190065,9.544614122190065
0.04111111111111111,0.009565279088945125,9.565279088945125
0.041296296296296296,0.009585956886419184,9.585956886419185
0.04148148148148148,0.009606647538541452,9.606647538541452
0.041666666666666664,0.009627351069315603,9.627351069315603
0.04185185185185185,0.009648067502820098,9.648067502820098
0.04203703703703703,0.009668796863208554,9.668796863208554
0.042222222222222223,0.009689539174710013,9.689539174710012
0.04240740740740741,0.009710294461629305,9.710294461629305
0.04259259259259259,0.00973106274834738,9.731062748347378
0.042777777777777776,0.009751844059321632,9.751844059321632
0.04296296296296296,0.009772638419086247,9.772638419086247
0.043148148148148144,0.009793445852252525,9.793445852252525
0.04333333333333333,0.009814266383509242,9.814266383509242
0.04351851851851852,0.009835100037622967,9.835100037622967
0.0437037037037037,0.009855946839438414,9.855946839438413
0.04388888888888889,0.009876806813878806,9.876806813878806
0.04407407407407407,0.009897679985946201,9.897679985946201
0.044259259259259255,0.009918566380721848,9.918566380721849
0.04444444444444444,0.009939466023366534,9.939466023366533
0.04462962962962963,0.009960378939120943,9.960378939120943
0.044814814814814814,0.009981305153306037,9.981305153306037
0.045,0.010002244691323344,10.002244691323344
0.04518518518518518,0.010023197578655394,10.023197578655394
0.045370370370370366,0.010044163840866035,10.044163840866036
0.04555555555555555,0.010065143503600812,10.065143503600812
0.04574074074074074,0.010086136592587346,10.086136592587346
0.045925925925925926,0.010107143133635654,10.107143133635654
0.04611111111111111,0.010128163152638588,10.128163152638589
0.046296296296296294,0.010149196675572155,10.149196675572155
0.04648148148148148,0.010170243728495912,10.170243728495912
0.04666666666666666,0.010191304337553329,10.19130433755333
0.04685185185185185,0.010212378528972197,10.212378528972197
0.04703703703703704,0.010233466329064973,10.233466329064973
0.04722222222222222,0.010254567764229186,10.254567764229186
0.047407407407407405,0.010275682860947823,10.275682860947823
0.04759259259259259,0.01029681164578971,10.29681164578971
0.04777777777777777,0.010317954145409884,10.317954145409885
0.04796296296296296,0.010339110386550028,10.33911038655003
0.04814814814814815,0.010360280396038833,10.360280396038833
0.04833333333333333,0.010381464200792402,10.381464200792403
0.048518518518518516,0.010402661827814649,10.402661827814649
0.0487037037037037,0.0104238733041977,10.4238733041977
0.048888888888888885,0.01044509865712231,10.44509865712231
0.04907407407407407,0.010466337913858252,10.466337913858252
0.04925925925925926,0.01048759110176474,10.48759110176474
0.049444444444444444,0.01050885824829082,10.508858248290819
0.04962962962962963,0.010530139380975787,10.530139380975786
0.04981481481481481,0.010551434527449652,10.551434527449652
0.049999999999999996,0.010572743715433465,10.572743715433464
0.05018518518518518,0.010594066972739843,10.594066972739842
0.05037037037037037,0.0106154043272733,10.6154043272733
0.050555555555555555,0.010636755807030728,10.636755807030728
0.05074074074074074,0.010658121440101814,10.658121440101814
0.05092592592592592,0.01067950125466946,10.67950125466946
0.05111111111111111,0.010700895279010234,10.700895279010233
0.05129629629629629,0.010722303541494787,10.722303541494787
0.05148148148148148,0.010743726070588317,10.743726070588316
0.051666666666666666,0.010765162894850976,10.765162894850976
0.05185185185185185,0.010786614042938347,10.786614042938346
0.052037037037037034,0.010808079543601877,10.808079543601878
0.05222222222222222,0.010829559425689318,10.829559425689318
0.0524074074074074,0.0108510537181452,10.8510537181452
0.05259259259259259,0.010872562450011277,10.872562450011277
0.05277777777777778,0.010894085650426965,10.894085650426966
0.05296296296296296,0.010915623348629834,10.915623348629834
0.053148148148148146,0.010937175573956053,10.937175573956052
0.05333333333333333,0.010958742355840862,10.958742355840862
0.053518518518518514,0.010980323723819038,10.980323723819037
0.0537037037037037,0.011001919707525365,11.001919707525365
0.05388888888888889,0.011023530336695134,11.023530336695133
0.05407407407407407,0.011045155641164562,11.04515564116456
0.05425925925925926,0.011066795650871333,11.066795650871333
0.05444444444444444,0.011088450395855065,11.088450395855066
0.054629629629629625,0.011110119906257761,11.110119906257761
0.05481481481481481,0.011131804212324365,11.131804212324365
0.055,0.011153503344403178,11.153503344403179
0.055185185185185184,0.011175217332946422,11.175217332946422
0.05537037037037037,0.011196946208510684,11.196946208510683
0.05555555555555555,0.011218690001757466,11.218690001757466
0.05574074074074074,0.011240448743453656,11.240448743453657
0.05592592592592592,0.01126222246447203,11.26222246447203
0.05611111111111111,0.011284011195791806,11.284011195791807
0.056296296296296296,0.011305814968499113,11.305814968499114
0.05648148148148148,0.011327633813787543,11.327633813787543
0.056666666666666664,0.01134946776295863,11.34946776295863
0.05685185185185185,0.011371316847422425,11.371316847422426
0.05703703703703703,0.011393181098697983,11.393181098697983
0.057222222222222216,0.011415060548413911,11.41506054841391
0.05740740740740741,0.0114369552283089,11.4369552283089
0.05759259259259259,0.01145886517023226,11.45886517023226
0.057777777777777775,0.011480790406144463,11.480790406144463
0.05796296296296296,0.011502730968117672,11.502730968117673
0.05814814814814814,0.011524686888336327,11.524686888336328
0.05833333333333333,0.011546658199097651,11.546658199097651
0.05851851851851852,0.011568644932812233,11.568644932812234
0.0587037037037037,0.011590647122004567,11.590647122004567
0.058888888888888886,0.01161266479931363,11.61266479931363
0.05907407407407407,0.011634697997493433,11.634697997493433
0.059259259259259255,0.011656746749413614,11.656746749413614
0.05944444444444444,0.011678811088059965,11.678811088059964
0.05962962962962963,0.011700891046535059,11.700891046535059
0.059814814814814814,0.01172298665805879,11.722986658058788
0.06,0.011745097955968975,11.745097955968975
0.06018518518518518,0.011767224973721948,11.767224973721948
0.060370370370370366,0.011789367744893125,11.789367744893125
0.06055555555555555,0.011811526303177616,11.811526303177615
0.06074074074074074,0.011833700682390836,11.833700682390836
0.060925925925925925,0.011855890916469063,11.855890916469063
0.06111111111111111,0.011878097039470105,11.878097039470106
0.06129629629629629,0.011900319085573844,11.900319085573845
0.06148148148148148,0.01192255708908292,11.92255708908292
0.06166666666666666,0.011944811084423274,11.944811084423273
0.061851851851851845,0.011967081106144837,11.967081106144837
0.062037037037037036,0.011989367188922113,11.989367188922113
0.06222222222222222,0.01201166936755482,12.011669367554822
0.062407407407407404,0.012033987676968533,12.033987676968533
0.06259259259259259,0.012056322152215308,12.056322152215307
0.06277777777777778,0.012078672828474352,12.078672828474351
0.06296296296296296,0.012101039741052616,12.101039741052617
0.06314814814814815,0.012123422925385518,12.123422925385519
0.06333333333333332,0.012145822417037511,12.145822417037511
0.06351851851851852,0.012168238251702832,12.168238251702832
0.0637037037037037,0.01219067046520611,12.19067046520611
0.06388888888888888,0.012213119093503033,12.213119093503034
0.06407407407407407,0.012235584172681065,12.235584172681065
0.06425925925925925,0.012258065738960051,12.25806573896005
0.06444444444444444,0.012280563828692992,12.280563828692992
0.06462962962962962,0.012303078478366628,12.303078478366627
0.06481481481481481,0.012325609724602223,12.325609724602224
0.065,0.012348157604156182,12.348157604156182
0.06518518518518518,0.012370722153920797,12.370722153920797
0.06537037037037037,0.012393303410924946,12.393303410924947
0.06555555555555555,0.012415901412334791,12.415901412334792
0.06574074074074074,0.012438516195454493,12.438516195454493
0.06592592592592593,0.01246114779772693,12.46114779772693
0.0661111111111111,0.012483796256734434,12.483796256734434
0.0662962962962963,0.0125064616101995,12.5064616101995
0.06648148148148147,0.01252914389598552,12.52914389598552
0.06666666666666667,0.012551843152097552,12.551843152097552
0.06685185185185184,0.012574559416683017,12.574559416683018
0.06703703703703703,0.012597292728032476,12.597292728032476
0.06722222222222222,0.012620043124580376,12.620043124580377
0.0674074074074074,0.012642810644905815,12.642810644905815
0.06759259259259259,0.012665595327733295,12.665595327733296
0.06777777777777777,0.012688397211933492,12.688397211933491
0.06796296296296296,0.012711216336524025,12.711216336524025
0.06814814814814814,0.012734052740670255,12.734052740670256
0.06833333333333333,0.012756906463686045,12.756906463686045
0.06851851851851852,0.012779777545034569,12.779777545034568
0.0687037037037037,0.012802666024329097,12.802666024329097
0.06888888888888889,0.012825571941333791,12.825571941333791
0.06907407407407407,0.01284849533596452,12.84849533596452
0.06925925925925926,0.012871436248289665,12.871436248289665
0.06944444444444445,0.012894394718530959,12.89439471853096
0.06962962962962962,0.012917370787064255,12.917370787064256
0.06981481481481482,0.012940364494420431,12.94036449442043
0.06999999999999999,0.012963375881286139,12.963375881286138
0.07018518518518518,0.012986404988504726,12.986404988504725
0.07037037037037036,0.013009451857077027,13.009451857077027
0.07055555555555555,0.01303251652816223,13.03251652816223
0.07074074074074074,0.013055599043078743,13.055599043078743
0.07092592592592592,0.013078699443305032,13.078699443305032
0.07111111111111111,0.01310181777048054,13.10181777048054
0.07129629629629629,0.01312495406640651,13.12495406640651
0.07148148148148148,0.013148108373046892,13.148108373046892
0.07166666666666666,0.013171280732529225,13.171280732529226
0.07185185185185185,0.013194471187145541,13.194471187145542
0.07203703703703704,0.01321767977935326,13.21767977935326
0.07222222222222222,0.01324090655177607,13.24090655177607
0.0724074074074074,0.013264151547204906,13.264151547204907
0.07259259259259258,0.0132874148085988,13.2874148085988
0.07277777777777777,0.013310696379085841,13.310696379085842
0.07296296296296297,0.013333996301964118,13.333996301964117
0.07314814814814814,0.013357314620702611,13.357314620702612
0.07333333333333333,0.013380651378942208,13.380651378942208
0.07351851851851851,0.013404006620496598,13.404006620496599
0.0737037037037037,0.013427380389353273,13.427380389353273
0.07388888888888888,0.013450772729674446,13.450772729674446
0.07407407407407407,0.013474183685798075,13.474183685798076
0.07425925925925926,0.013497613302238821,13.497613302238822
0.07444444444444444,0.013521061623689028,13.521061623689029
0.07462962962962963,0.013544528695019728,13.544528695019727
0.0748148148148148,0.01356801456128164,13.568014561281641
0.075,0.013591519267706189,13.591519267706188
0.07518518518518519,0.013615042859706494,13.615042859706495
0.07537037037037037,0.013638585382878439,13.63858538287844
0.07555555555555556,0.013662146883001644,13.662146883001643
0.07574074074074073,0.013685727406040555,13.685727406040556
0.07592592592592592,0.013709326998145466,13.709326998145466
0.0761111111111111,0.013732945705653574,13.732945705653574
0.07629629629629629,0.01375658357509005,13.75658357509005
0.07648148148148148,0.0137802406531691,13.7802406531691
0.07666666666666666,0.013803916986795034,13.803916986795034
0.07685185185185185,0.013827612623063378,13.827612623063379
0.07703703703703703,0.01385132760926194,13.85132760926194
0.07722222222222222,0.013875061992871916,13.875061992871917
0.0774074074074074,0.013898815821569009,13.89881582156901
0.07759259259259259,0.013922589143224551,13.92258914322455
0.07777777777777778,0.013946382005906612,13.946382005906612
0.07796296296296296,0.01397019445788112,13.97019445788112
0.07814814814814815,0.013994026547613062,13.994026547613062
0.07833333333333332,0.014017878323767564,14.017878323767563
0.07851851851851852,0.014041749835211104,14.041749835211105
0.0787037037037037,0.014065641131012658,14.065641131012658
0.07888888888888888,0.014089552260444848,14.089552260444847
0.07907407407407407,0.014113483272985212,14.113483272985212
0.07925925925925925,0.014137434218317282,14.137434218317281
0.07944444444444444,0.01416140514633191,14.16140514633191
0.07962962962962962,0.014185396107128373,14.185396107128373
0.07981481481481481,0.014209407151015664,14.209407151015665
0.08,0.014233438328513696,14.233438328513696
0.08018518518518518,0.014257489690354532,14.257489690354532
0.08037037037037037,0.01428156128748368,14.281561287483681
0.08055555555555555,0.01430565317106129,14.305653171061289
0.08074074074074074,0.014329765392463481,14.329765392463482
0.08092592592592592,0.014353898003283572,14.353898003283572
0.0811111111111111,0.014378051055333381,14.378051055333382
0.0812962962962963,0.014402224600644564,14.402224600644564
0.08148148148148147,0.014426418691469859,14.42641869146986
0.08166666666666667,0.014450633380284461,14.450633380284462
0.08185185185185184,0.014474868719787289,14.474868719787288
0.08203703703703703,0.014499124762902393,14.499124762902392
0.08222222222222222,0.014523401562780256,14.523401562780256
0.0824074074074074,0.01454769917279916,14.54769917279916
0.08259259259259259,0.014572017646566562,14.572017646566563
0.08277777777777777,0.014596357037920478,14.596357037920479
0.08296296296296296,0.014620717400930863,14.620717400930863
0.08314814814814814,0.01464509878990101,14.64509878990101
0.08333333333333333,0.01466950125936899,14.669501259368989
0.08351851851851852,0.01469392486410902,14.69392486410902
0.0837037037037037,0.014718369659132976,14.718369659132977
0.08388888888888889,0.014742835699691753,14.742835699691753
0.08407407407407406,0.014767323041276795,14.767323041276795
0.08425925925925926,0.014791831739621517,14.791831739621516
0.08444444444444445,0.01481636185070279,14.816361850702789
0.08462962962962962,0.014840913430742472,14.840913430742471
0.08481481481481482,0.014865486536208847,14.865486536208847
0.08499999999999999,0.0148900812238182,14.8900812238182
0.08518518518518518,0.014914697550536305,14.914697550536305
0.08537037037037036,0.014939335573579994,14.939335573579994
0.08555555555555555,0.014963995350418676,14.963995350418676
0.08574074074074074,0.01498867693877593,14.98867693877593
0.08592592592592592,0.015013380396631058,15.013380396631058
0.08611111111111111,0.015038105782220697,15.038105782220697
0.08629629629629629,0.015062853154040413,15.062853154040413
0.08648148148148148,0.01508762257084628,15.08762257084628
0.08666666666666666,0.015112414091656588,15.112414091656587
0.08685185185185185,0.015137227775753395,15.137227775753395
0.08703703703703704,0.01516206368268425,15.162063682684249
0.08722222222222221,0.01518692187226379,15.18692187226379
0.0874074074074074,0.015211802404575514,15.211802404575513
0.08759259259259258,0.015236705339973379,15.23670533997338
0.08777777777777777,0.01526163073908359,15.26163073908359
0.08796296296296297,0.015286578662806263,15.286578662806264
0.08814814814814814,0.015311549172317189,15.31154917231719
0.08833333333333333,0.01533654232906958,15.33654232906958
0.08851851851851851,0.01536155819479583,15.36155819479583
0.0887037037037037,0.015386596831509308,15.386596831509308
0.08888888888888888,0.01541165830150613,15.411658301506131
0.08907407407407407,0.015436742667366976,15.436742667366977
0.08925925925925926,0.015461849991958923,15.461849991958923
0.08944444444444444,0.015486980338437251,15.48698033843725
0.08962962962962963,0.015512133770247356,15.512133770247356
0.0898148148148148,0.015537310351126564,15.537310351126564
0.09,0.015562510145106026,15.562510145106026
0.09018518518518517,0.015587733216512639,15.587733216512639
0.09037037037037036,0.01561297962997095,15.61297962997095
0.09055555555555556,0.015638249450405064,15.638249450405064
0.09074074074074073,0.015663542743040645,15.663542743040646
0.09092592592592592,0.015688859573406832,15.688859573406832
0.0911111111111111,0.015714200007338242,15.714200007338242
0.09129629629629629,0.015739564110976958,15.739564110976957
0.09148148148148148,0.01576495195077456,15.76495195077456
0.09166666666666666,0.015790363593494127,15.790363593494128
0.09185185185185185,0.015815799106212298,15.815799106212298
0.09203703703703703,0.01584125855632138,15.841258556321378
0.09222222222222222,0.015866742011531352,15.866742011531352
0.0924074074074074,0.01589224953987203,15.89224953987203
0.09259259259259259,0.015917781209695135,15.917781209695136
0.09277777777777778,0.0159433370896765,15.9433370896765
0.09296296296296296,0.015968917248818153,15.968917248818153
0.09314814814814815,0.015994521756450525,15.994521756450524
0.09333333333333332,0.01602015068223464,16.02015068223464
0.09351851851851851,0.016045804096164327,16.04580409616433
0.0937037037037037,0.01607148206856845,16.07148206856845
0.09388888888888888,0.016097184670113136,16.097184670113137
0.09407407407407407,0.016122911971804085,16.122911971804086
0.09425925925925925,0.01614866404498882,16.14866404498882
0.09444444444444444,0.016174440961359025,16.174440961359025
0.09462962962962962,0.016200242792952842,16.200242792952842
0.09481481481481481,0.016226069612157258,16.226069612157257
0.095,0.01625192149171044,16.251921491710437
0.09518518518518518,0.016277798504704143,16.277798504704144
0.09537037037037037,0.016303700724586114,16.303700724586115
0.09555555555555555,0.016329628225162537,16.329628225162537
0.09574074074074074,0.01635558108060046,16.355581080600462
0.09592592592592591,0.016381559365430304,16.381559365430306
0.0961111111111111,0.016407563154548336,16.407563154548335
0.0962962962962963,0.016433592523219194,16.433592523219193
0.09648148148148147,0.01645964754707843,16.45964754707843
0.09666666666666666,0.016485728302135075,16.485728302135076
0.09685185185185184,0.016511834864774224,16.511834864774222
0.09703703703703703,0.016537967311759653,16.537967311759655
0.09722222222222222,0.016564125720236435,16.564125720236436
0.0974074074074074,0.01659031016773362,16.59031016773362
0.09759259259259259,0.01661652073216689,16.61652073216689
0.09777777777777777,0.016642757491841294,16.642757491841294
0.09796296296296296,0.01666902052545395,16.669020525453952
0.09814814814814814,0.01669530991209681,16.69530991209681
0.09833333333333333,0.016721625731259463,16.72162573125946
0.09851851851851852,0.016747968062831874,16.747968062831873
0.0987037037037037,0.016774336987107286,16.774336987107286
0.09888888888888889,0.016800732584785035,16.800732584785035
0.09907407407407406,0.01682715493697344,16.82715493697344
0.09925925925925926,0.01685360412519271,16.85360412519271
