z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
-13.0,4.4625398393585,3.0153153678220708,-1.4472244715364293,False
-12.6703125,4.473912197197624,3.0620759384113456,-1.411836258786278,False
-12.340625,4.485848197266123,3.10912117189835,-1.3767270253677732,False
-12.010937499999999,4.498337925411384,3.156442652162664,-1.3418952732487206,False
-11.681249999999999,4.511371591669098,3.204031657520229,-1.3073399341488696,False
-11.351562499999998,4.524939529326022,3.251879162557507,-1.2730603667685148,False
-11.021875,4.539032193985173,3.2999758405354425,-1.239056353449731,False
-10.6921875,4.5536401626348475,3.348312066382025,-1.2053280962528223,False
-10.3625,4.5687541327212,3.396877920291516,-1.1718762124296842,False
-10.032812499999999,4.584382303837898,3.4456631919473684,-1.1387191118905298,False
-9.703125,4.600497542441072,3.4946573853849956,-1.1058401570560767,False
-9.3734375,4.617090916382675,3.5438497245092035,-1.073241191873471,False
-9.04375,4.634153610129148,3.5932291592800127,-1.0409244508491353,False
-8.714062499999999,4.651676923851424,3.6427843725791145,-1.0088925512723095,False
-8.384374999999999,4.669652272517649,3.6925037877677083,-0.9771484847499404,False
-8.0546875,4.688071184989797,3.7423755769448928,-0.9456956080449034,False
-7.725,4.706925303123394,3.7923876699139814,-0.9145376332094128,False
-7.395312499999999,4.726221305546423,3.842527763862324,-0.8836935416840983,False
-7.065624999999999,4.745935517049171,3.8927833337581905,-0.8531521832909799,False
-6.735937499999999,4.766059926748183,3.9431416434662463,-0.8229182832819367,False
-6.406249999999999,4.786586633025597,3.993589757580882,-0.7929968754447148,False
-6.0765625,4.807507842646369,4.044114553974546,-0.7633932886718237,False
-5.746874999999999,4.828815869879097,4.0947027370555835,-0.7341131328235132,False
-5.417187499999999,4.850503135619821,4.145340851727926,-0.7051622838918948,False
-5.0875,4.872562166519293,4.196015298042156,-0.6765468684771366,False
-4.7578125,4.894998319060635,4.246712346525024,-0.6482859725356104,False
-4.428125,4.917791054463422,4.297418154171786,-0.6203729002916356,False
-4.098437499999999,4.940933224197861,4.348118781082882,-0.5928144431149793,False
-3.7687499999999994,4.964417781876046,4.3988002077239114,-0.5656175741521348,False
-3.4390624999999995,4.988237782396606,4.449448352784832,-0.5387894296117746,False
