z_mm,B_sim_mT
39.25,9.195611719227355
39.5,9.224628712614573
39.75,9.253799922574965
40.0,9.283123753645414
40.25,9.31259849849187
40.5,9.342222339960411
40.75,9.371993353196508
41.0,9.40190950783148
41.25,9.43196867023536
41.5,9.462168605835249
41.75,9.49250698149829
42.0,9.522981367978334
42.25,9.55358924242542
42.5,9.58432799095711
42.75,9.615194911290672
43.0,9.646187215435209
43.25,9.677302032442611
43.5,9.708536411216292
43.75,9.739887323376585
44.0,9.771351666181602
44.25,9.802926265502391
44.5,9.834607878850985
44.75,9.86639319846014
45.0,9.898278854413164
45.25,9.930261417822502
45.5,9.96233740405541
45.75,9.994503276005048
46.0,10.02675544740535
46.25,10.05909028618772
46.5,10.091504117877735
46.75,10.12399322902979
47.0,10.156553870697616
47.25,10.189182261938422
47.5,10.22187459334843
47.75,10.254627030627322
48.0,10.287435718169158
48.25,10.320296782677156
48.5,10.353206336799582
48.75,10.386160482784025
49.0,10.419155316147105
49.25,10.452186929356582
49.5,10.485251415522876
49.75,10.51834487209666
50.0,10.551463404569379
50.25,10.584603130173235
50.5,10.617760181577182
50.75,10.650930710575453
51.0,10.684110891764927
51.25,10.7172969262077
51.5,10.750485045075049
51.75,10.783671513269049
52.0,10.816852633017866
52.25,10.850024747440926
52.5,10.88318424407985
52.75,10.916327558391282
53.0,10.949451177197576
53.25,10.982551642091126
53.5,11.01562555278856
53.75,11.048669570430485
54.0,11.0816804208229
54.25,11.114654897616118
54.5,11.147589865417281
54.75,11.180482262832443
55.0,11.213329105434257
55.25,11.24612748865143
55.5,11.278874590576121
55.75,11.311567674685486
56.0,11.34420409247371
56.25,11.376781285991042
56.5,11.409296790286184
56.75,11.441748235748832
57.0,11.474133350349003
57.25,11.506449961770086
57.5,11.53869599943264
57.75,11.570869496406027
58.0,11.602968591205295
58.25,11.63499152947072
58.5,11.666936665527661
58.75,11.698802463824599
59.0,11.730587500247275
59.25,11.762290463307242
59.5,11.79391015520311
59.75,11.825445492753143
60.0,11.856895508198
60.25,11.888259349872603
60.5,11.919536282746384
60.75,11.950725688831302
61.0,11.981827067457374
61.25,12.012840035415493
61.5,12.043764326967725
61.75,12.074599793725353
62.0,12.105346404395245
62.25,12.136004244395263
62.5,12.166573515339849
62.75,12.197054534396752
63.0,12.227447733516572
63.25,12.2577536585366
63.5,12.287972968160858
63.75,12.318106432818379
64.0,12.34815493340198
64.25,12.378119459889996
64.5,12.40800110985352
64.75,12.437801086852103
65.0,12.467520698720776
65.25,12.497161355751588
65.5,12.526724568773002
65.75,12.556211947130544
66.0,12.585625196572336
66.25,12.614966117043272
66.5,12.644236600391627
66.75,12.673438627992057
67.0,12.702574268289146
67.25,12.7316456742655
67.5,12.760655080838745
67.75,12.789604802191635
68.0,12.818497229039728
68.25,12.847334825840885
68.5,12.876120127951163
68.75,12.904855738731495
69.0,12.933544326609644
69.25,12.962188622101896
69.5,12.990791414799023
69.75,13.019355550320867
70.0,13.047883927244019
70.25,13.076379494007053
70.5,13.104845245797478
70.75,13.133284221424853
71.0,13.161699500184165
71.25,13.190094198713673
71.5,13.218471467851213
71.75,13.246834489492933
72.0,13.275186473458383
72.25,13.303530654365575
72.5,13.331870288519774
72.75,13.360208650819418
73.0,13.388549031682688
73.25,13.416894733997847
73.5,13.445249070100536
73.75,13.473615358781
74.0,13.501996922324055
74.25,13.530397083584498
74.5,13.558819163100463
74.75,13.58726647624714
75.0,13.615742330433095
75.25,13.644250022341149
75.5,13.672792835215882
75.75,13.701374036199475
76.0,13.729996873717369
76.25,13.758664574915413
76.5,13.787380343149573
76.75,13.816147355529543
77.0,13.844968760517089
77.25,13.873847675580112
77.5,13.902787184903044
77.75,13.931790337154188
78.0,13.960860143310494
78.25,13.989999574539947
78.5,14.01921156014187
78.75,14.048498985545164
79.0,14.077864690364448
79.25,14.107311466513874
79.5,14.136842056378448
79.75,14.166459151042508
80.0,14.196165388574748
80.25,14.225963352369513
80.5,14.25585556954354
80.75,14.285844509387587
81.0,14.3159325818722
81.25,14.346122136206803
81.5,14.3764154594513
81.75,14.406814775179292
82.0,14.437322242192023
82.25,14.46793995328211
82.5,14.498669934046102
82.75,14.529514141744901
83.0,14.56047446421111
83.25,14.591552718802301
83.5,14.622750651399299
83.75,14.654069935448483
84.0,14.685512171047282
84.25,14.717078884071885
84.5,14.748771525346406
84.75,14.780591469852638
85.0,14.8125400159797
85.25,14.844618384812795
85.5,14.876827719460534
85.75,14.909169084420148
86.0,14.941643464980176
86.25,14.974251766660075
86.5,15.006994814686486
86.75,15.03987335350584
87.0,15.072888046333045
87.25,15.106039474736201
87.5,15.139328138257348
87.75,15.172754454069148
88.0,15.206318756667818
88.25,15.240021297602473
88.5,15.273862245241212
88.75,15.307841684574383
89.0,15.341959617055517
89.25,15.376215960480657
89.5,15.410610548906545
89.75,15.445143132608736
90.0,15.479813378080271
90.25,15.514620868072013
90.5,15.549565101675647
