z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
0.0,1.6729051049035002,1.4705549758185454,-0.20235012908495453,True
0.2890625,1.7043697080776554,1.511353598936028,-0.19301610914162745,True
0.578125,1.7358343112518104,1.5523567278949215,-0.18347758335688888,True
0.8671874999999999,1.7673432738500043,1.5935396409907734,-0.1738036328592309,True
1.15625,1.7988594858482354,1.6348771819987866,-0.16398230384944887,True
1.4453125,1.8304129910773461,1.676343827162806,-0.1540691639145401,True
1.7343749999999998,1.8619810666850332,1.7179137558181201,-0.14406731086691305,True
2.0234375,1.8935792989689137,1.7595609244080834,-0.13401837456083035,True
2.3125,1.9251994950747615,1.801259143621448,-0.12394035145331361,True
2.6015624999999996,1.9568426400649366,1.8429821583450299,-0.11386048171990672,True
2.890625,1.9885152156853938,1.884703730095139,-0.10381148559025473,True
3.1796875,2.020203460271844,1.926397721561553,-0.09380573871029083,True
3.4687499999999996,2.0519286765758054,1.9680381828700686,-0.08389049370573698,True
3.7578125,2.0836622088978585,2.009599439144185,-0.0740627697536733,True
4.046875,2.1154403292318067,2.051056178923648,-0.06438415030815894,True
4.335937499999999,2.1472193386891587,2.092383542977762,-0.05483579571139655,True
4.625,2.1790506286026603,2.133557213034792,-0.04549341556786806,True
4.9140625,2.2108819185161623,2.1745534999360197,-0.03632841858014274,True
5.203124999999999,2.2427600331381976,2.215349430713833,-0.027410602424365015,True
5.4921875,2.274644760409912,2.255922834088482,-0.018721926321429907,True
5.78125,2.3065690048262537,2.296252423877426,-0.01031658094882747,True
6.070312499999999,2.338507439489984,2.33631787981504,-0.0021895596749440735,True
6.359375,2.370478009230579,2.3760999252887283,0.005621916058149833,True
6.6484375,2.4024704236020757,2.415580401510294,0.013109977908218676,True
6.937499999999999,2.434487515529576,2.4547423376586783,0.020254822129101707,True
7.226562499999999,2.466534184233758,2.493570016551797,0.02703583231803905,True
7.515625,2.4985979965554486,2.532049035430993,0.03345103887554459,True
7.8046875,2.530699196553621,2.570166361471421,0.0394671649178004,True
8.09375,2.562809928833514,2.607910381665091,0.0451004528315771,True
8.3828125,2.5949659394515767,2.645270946760066,0.05030500730848937,True
8.671874999999998,2.6271237926227706,2.682239408979037,0.05511561635626605,True
