z_mm,B_sim_mT
37.75000000000001,6.043752745778319
38.00000000000001,6.073475152724747
38.25000000000001,6.103104767532226
38.50000000000001,6.1326489223112395
38.75000000000001,6.162115255443942
39.00000000000001,6.19151164931292
39.25000000000001,6.220846168126547
39.50000000000001,6.2501269964328205
39.75000000000001,6.279362378899904
39.99999999999999,6.308560561920764
40.24999999999999,6.337729737572318
40.49999999999999,6.36687799042592
40.74999999999999,6.396013247667014
40.99999999999999,6.425143232937164
41.24999999999999,6.45427542426241
41.49999999999999,6.483417016378608
41.74999999999999,6.512574887707501
41.99999999999999,6.541755572177848
42.24999999999999,6.570965236024499
42.49999999999999,6.600209659635793
42.74999999999999,6.629494224456849
43.0,6.658823904894124
43.25,6.688203265105666
43.5,6.717636460502819
43.75,6.74712724373342
44.0,6.776678974864416
44.25,6.806294635434182
44.5,6.835976846002109
44.75,6.865727886785889
45.0,6.895549720945878
45.25,6.925444020051109
45.5,6.9554121912436795
45.75,6.9854554056071345
46.0,7.0155746272404365
46.25,7.04577064254219
46.5,7.07604408921972
46.75,7.106395484554307
47.0,7.136825252477127
47.25,7.167333749039657
47.5,7.197921285897104
47.75,7.228588151463574
48.0,7.259334629441783
48.25,7.29016101447851
48.5,7.32106762474804
48.75,7.352054811319341
49.0,7.383122964217598
49.25,7.414272515146321
49.5,7.445503936891603
49.75,7.476817739484497
50.0,7.508214463250091
50.25,7.53969466892192
50.5,7.57125892504726
50.75,7.602907792951522
51.00000000000001,7.634641809568595
51.25000000000001,7.6664614684771175
51.50000000000001,7.69836719951058
51.75000000000001,7.730359347331055
52.00000000000001,7.762438149372233
52.24999999999999,7.7946037135669926
52.49999999999999,7.826855996277747
52.74999999999999,7.859194780844698
52.99999999999999,7.891619657157492
53.24999999999999,7.924130002640205
53.49999999999999,7.956724965018225
53.74999999999999,7.989403447208654
53.99999999999999,8.022164094644177
54.24999999999999,8.055005285304008
54.49999999999999,8.087925122685307
54.74999999999999,8.12092143190509
54.99999999999999,8.153991759076588
55.24999999999999,8.18713337405597
55.49999999999999,8.220343276606274
55.74999999999999,8.253618205975716
