z_mm,B_sim_mT
56.24999999999999,11.275746060343586
56.49999999999999,11.301098657213622
56.74999999999999,11.326600858050755
56.99999999999999,11.352262098293814
57.24999999999999,11.378091407801866
57.49999999999999,11.404097389268644
57.74999999999999,11.430288197674582
57.99999999999999,11.456671520839835
58.24999999999999,11.483254561138923
58.5,11.510044018435066
58.75,11.53704607428926
59.0,11.564266377496006
59.25,11.591710030994568
59.5,11.619381580200852
59.75,11.647285002801768
60.0,11.675423700049963
60.25,11.70380048959305
60.5,11.732417599867444
60.75,11.76127666608283
61.0,11.790378727818904
61.25,11.819724228251825
61.5,11.84931301502319
61.75,11.879144342759975
62.0,11.909216877248898
62.25,11.939528701264269
62.5,11.970077322043135
62.75,12.000859680397093
63.0,12.03187216144468
63.25,12.063110606943475
63.5,12.094570329196085
63.75,12.12624612649869
64.0,12.158132300096097
64.25,12.190222672601868
64.5,12.222510607837151
64.75,12.254989032036583
65.0,12.28765045636481
65.25,12.320487000682045
65.5,12.35349041849232
65.75,12.38665212300336
66.0,12.419963214222328
66.25,12.453414507007322
66.5,12.486996559990283
66.75,12.520699705282826
67.0,12.554514078872938
67.25,12.588429651616721
67.5,12.622436260726463
67.75,12.656523641653092
67.99999999999999,12.6906814602588
68.24999999999999,12.724899345173412
68.49999999999999,12.7591669202262
68.74999999999999,12.793473836843651
68.99999999999999,12.827809806302668
69.24999999999999,12.862164631728467
69.49999999999999,12.896528239726086
69.74999999999999,12.930890711535422
69.99999999999999,12.965242313600324
70.25,12.999573527443992
70.5,13.033875078744973
70.75,13.068137965510502
71.0,13.102353485247004
71.25,13.136513261031126
71.5,13.170609266388718
71.75,13.204633848893533
72.0,13.238579752402577
72.25,13.272440137850264
72.5,13.306208602529194
72.75,13.339879197791925
73.0,13.373446445114073
73.25,13.406905350466253
73.5,13.440251416949303
73.75,13.473480655654498
74.0,13.5065895947179
74.25,13.539575286545796
74.5,13.572435313195616
74.75,13.605167789904646
75.0,13.63777136676658
75.25,13.67024522856365
75.5,13.702589092769662
75.75,13.734803205746847
76.0,13.766888337166602
76.25,13.798845772691406
76.5,13.830677304962006
76.75,13.862385222940295
77.0,13.89397229966486
77.25,13.92544177848155
77.5,13.956797357817297
77.75,13.988043174569995
78.0,14.019183786192135
78.25,14.050224151549886
78.5,14.081169610642796
78.75,14.112025863272796
79.0,14.142798946753487
79.25,14.173495212753076
79.5,14.20412130336605
79.75,14.234684126509782
80.0,14.26519083074307
80.25,14.295648779603978
80.5,14.326065525564097
80.75,14.356448783695837
81.0,14.386806405148466
81.25,14.417146350527135
81.5,14.447476663267645
81.75,14.477805443097466
82.0,14.508140819671443
82.25,14.538490926467942
82.5,14.568863875028313
82.75,14.599267729619704
83.0,14.62971048239785
83.25,14.660200029143251
83.5,14.690744145640561
83.75,14.721350464767413
84.0,14.752026454355303
84.24999999999999,14.782779395881192
84.49999999999999,14.81361636404498
84.74999999999999,14.844544207283928
84.99999999999999,14.875569529271326
85.24999999999999,14.906698671443044
85.49999999999999,14.937937696591455
85.75,14.969292373562821
86.0,15.000768163090004
86.25,15.032370204789064
86.5,15.06410330534432
86.75,15.095971927902847
87.0,15.127980182695786
87.25,15.160131818900298
87.5,15.192430217752262
87.75,15.224878386916426
88.0,15.257478956117264
88.25,15.29023417403005
88.5,15.323145906428515
88.75,15.356215635581748
89.0,15.389444460889674
89.25,15.422833100743023
89.5,15.456381895590196
89.75,15.490090812190017
90.0,15.523959449026103
90.25,15.557987042854991
90.5,15.59217247635677
90.75,15.626514286853928
91.0,15.661010676060354
91.25,15.69565952081937
91.5,15.730458384786711
91.75,15.765404531010544
92.0,15.800494935358271
92.25,15.83572630073653
92.5,15.871095072047936
92.75,15.906597451825599
93.0,15.942229416483936
93.25,15.977986733121744
93.5,16.01386497681162
93.75,16.049859548307964
94.0,16.08596569210382
94.25,16.122178514766066
94.5,16.158493003476863
94.75,16.19490404470889
95.0,16.231406442961493
95.25,16.267994939484772
95.5,16.30466423091906
95.75,16.341408987777903
96.0,16.378223872704037
96.25,16.41510355842892
96.5,16.452042745368804
96.75,16.48903617879232
97.0,16.526078665497227
97.25,16.56316508993738
97.5,16.600290429743943
97.75,16.637449770588884
98.0,16.674638320343025
98.25,16.711851422484866
98.5,16.749084568721432
98.75,16.78633341078702
99.0,16.823593771390946
99.25,16.86086165429036
99.5,16.898133253469723
99.75,16.935404961413862
99.99999999999999,16.97267337646678
100.24999999999999,17.009935309273946
100.49999999999999,17.04718778831104
100.74999999999999,17.084428064507154
100.99999999999999,17.121653614975788
101.24999999999999,17.158862145871364
101.5,17.196051594394056
101.75,17.233220129969393
102.0,17.270366154633695
102.25,17.30748830265941
102.5,17.344585439457944
102.75,17.381656659800356
103.0,17.41870128539837
103.25,17.45571886189031
103.5,17.49270915527794
103.75,17.529672147860897
104.0,17.56660803371631
104.25,17.60351721377078
104.5,17.64040029051176
104.75,17.677258062384343
105.0,17.71409151791819
105.25,17.750901829627683
105.5,17.787690347726276
105.75,17.824458593693674
106.0,17.861208253731782
106.25,17.89794117214241
106.5,17.934659344656694
106.75,17.971364911742803
107.0,18.008060151915167
107.25,18.044747475065
107.5,18.08142941582843
107.75,18.11810862700512
108.0,18.154787873036845
108.25,18.19147002355249
108.5,18.228158046982504
108.75,18.264855004243493
109.0,18.30156404249063
109.25,18.338288388933368
109.5,18.375031344708198
109.75,18.41179627880008
110.0,18.448586622003145
110.25,18.485405860910372
