z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
-13.0,-13.8819268316469,-3.856950756261986,10.024976075384915,False
-12.6703125,-13.830160980604493,-3.960725938304479,9.869435042300013,False
-12.340625,-13.778367971538849,-4.066729270306195,9.711638701232653,False
-12.010937499999999,-13.726547263328527,-4.174969769455714,9.551577493872813,False
-11.681249999999999,-13.674698715860194,-4.285453434475238,9.389245281384955,False
-11.351562499999998,-13.622822639255787,-4.398183017239617,9.22463962201617,False
-11.021875,-13.570918060472817,-4.513157786908574,9.057760273564242,False
-10.6921875,-13.518985689306689,-4.630373287011277,8.888612402295413,False
-10.3625,-13.467025001238778,-4.749821086017931,8.717203915220846,False
-10.032812499999999,-13.415035829625245,-4.871488522036336,8.543547307588907,False
-9.703125,-13.363018507489572,-4.995358442381902,8.36766006510767,False
-9.3734375,-13.310972056073409,-5.121408938887814,8.189563117185594,False
-9.04375,-13.258897177331361,-5.249613079947111,8.009284097384251,False
-8.714062499999999,-13.206793364513148,-5.379938640410592,7.826854724102557,False
-8.384374999999999,-13.15466042327897,-5.51234783060258,7.642312592676392,False
-8.0546875,-13.102498710136592,-5.6467970258603115,7.455701684276281,False
-7.725,-13.050307241194513,-5.783236498151221,7.267070743043291,False
-7.395312499999999,-12.99808670940106,-5.921610151474272,7.076476557926788,False
-7.065624999999999,-12.945836626939958,-6.061855262905817,6.88398136403414,False
-6.735937499999999,-12.893556770609674,-6.203902231305479,6.689654539304195,False
-6.406249999999999,-12.841247520985123,-6.347674335851646,6.493573185133478,False
-6.0765625,-12.788907889624507,-6.493087506727215,6.295820382897293,False
-5.746874999999999,-12.736538559304103,-6.640050110422254,6.096488448881849,False
-5.417187499999999,-12.684139062307437,-6.788462752258319,5.895676310049119,False
-5.0875,-12.631709145405583,-6.938218098867152,5.693491046538432,False
-4.7578125,-12.579249213823392,-7.089200723470996,5.490048490352396,False
-4.428125,-12.526758275151483,-7.241286976909734,5.28547129824175,False
-4.098437499999999,-12.474237000828733,-7.394344887438451,5.079892113390283,False
-3.7687499999999994,-12.421684944403864,-7.548234092373988,4.873450852029876,False
-3.4390624999999995,-12.369101821454908,-7.702805804697318,4.66629601675759,False
-3.109374999999999,-12.316488062439639,-7.857902817716376,4.458585244723263,False
-2.779687499999999,-12.263842671563742,-8.013359550857865,4.250483120705877,False
-2.449999999999999,-12.21116630776324,-8.169002139582986,4.042164168180253,False
-2.120312499999999,-12.158458547017474,-8.324648572307499,3.8338099747099763,False
-1.7906249999999988,-12.105719072545941,-8.480108877048648,3.6256101954972917,False
-1.4609374999999987,-12.052948340622132,-8.635185360316498,3.417762980305633,False
-1.1312499999999985,-12.000145352649671,-8.789672900514093,3.21047245213558,False
-0.8015624999999984,-11.947310753895884,-8.943359297807048,3.0039514560888363,False
-0.4718749999999983,-11.894444143936425,-9.096025682068303,2.7984184618681223,False
-0.14218749999999822,-11.841545172466978,-9.247446980097259,2.5940981923697204,False
0.0,-11.818697809940199,-9.312310086076412,2.5063877238637873,True
0.1875000000000019,-11.78859367130711,-9.397392442855384,2.391201228451727,True
0.5171875000000002,-11.735634534675336,-9.54562623295425,2.1900083017210874,True
0.8468750000000004,-11.682642832082491,-9.691908072079336,1.990734760003155,True
1.1765625000000006,-11.629617803158519,-9.83599394743831,1.7936238557202093,True
1.5062500000000005,-11.57655967018608,-9.97763687568995,1.5989227944961313,True
1.8359375000000007,-11.523468339797548,-10.116587722146917,1.4068806176506312,True
2.165625000000001,-11.470343361336651,-10.252596072358173,1.2177472889784782,True
2.495312500000001,-11.417185316633683,-10.38541115247477,1.031774164158913,True
2.8249999999999993,-11.363993073820145,-10.514782794094906,0.849210279725239,True
3.1546875000000014,-11.310767619427162,-10.640462438581023,0.6703051808461379,True
3.4843749999999996,-11.257507968395643,-10.762204175155118,0.4953037932405261,True
3.8140625000000017,-11.20421461717805,-10.879765806419906,0.3244488107581427,True
4.14375,-11.150887198201369,-10.992909934335287,0.15797726386608188,True
4.473437500000002,-11.097525521719184,-11.101405059114494,-0.0038795373953105783,True
4.8031250000000005,-11.0441299086581,-11.205026683004558,-0.16089677434645738,True
5.132812500000002,-10.990699474547602,-11.303558410492883,-0.3128589359452805,True
5.4625,-10.93723509026101,-11.396793036147669,-0.45955794588665827,True
5.7921875000000025,-10.883735609295059,-11.484533611064231,-0.6007980017691712,True
6.121875,-10.830201814435599,-11.56659447876079,-0.736392664325191,True
6.451562500000002,-10.77663305162828,-11.642802271353816,-0.8661692197255346,True
6.781250000000001,-10.723029403824212,-11.712996856949044,-0.9899674531248324,True
7.110937500000003,-10.6693909191467,-11.777032229413551,-1.1076413102668516,True
7.440625000000001,-10.615716971924126,-11.834777332047596,-1.2190603601234702,True
7.770312500000003,-10.562008311877456,-11.886116807150932,-1.3241084952734758,True
8.100000000000001,-10.508263624009153,-11.930951664072404,-1.4226880400632513,True
8.4296875,-10.454483990196747,-11.969199859038685,-1.5147158688419375,True
8.759375000000002,-10.40066845702344,-12.000796780867562,-1.6001283238441244,True
9.0890625,-10.34681739250585,-12.025695637573646,-1.678878245067796,True
9.418750000000001,-10.292930559473543,-12.043867739855466,-1.750937180381924,True
9.7484375,-10.239007603020168,-12.055302678498455,-1.8162950754782876,True
10.078125000000002,-10.185049011318934,-12.060008393821429,-1.874959382502494,True
10.4078125,-10.131053697352078,-12.05801113641745,-1.9269574390653725,True
10.737500000000002,-10.077022651604707,-12.04935531957533,-1.9723326679706217,True
11.067187500000001,-10.022954742398081,-12.034103264896878,-2.0111485224987966,True
11.396875000000003,-9.968850635798727,-12.012334843728818,-2.04348420793009,True
11.7265625,-9.914709796224612,-11.984147018089518,-2.069437221864907,True
12.056250000000002,-9.860532152100971,-11.949653285772778,-2.0891211336718074,True
12.3859375,-9.80631790795167,-11.908983035237535,-2.102665127285866,True
12.715625000000003,-9.75206624508054,-11.862280816731097,-2.1102145716505576,True
13.045312500000001,-9.69777802852705,-11.809705536831697,-2.111927508304646,True
13.375000000000004,-9.643451950181744,-11.7514295842243,-2.1079776340425584,True
13.704687500000002,-9.589088987799554,-11.687637895035536,-2.098548907235981,True
14.034375,-9.534688293602118,-11.61852696644317,-2.083838672841053,True
14.364062500000001,-9.480250092550497,-11.544303827542015,-2.064053734991517,True
14.69375,-9.425774292169462,-11.465184976590464,-2.0394106844210027,True
15.023437500000002,-9.371260354840928,-11.381395293783811,-2.0101349389428838,True
15.353125,-9.316708953215935,-11.29316693860544,-1.9764579853895052,True
15.682812500000004,-9.262118777172113,-11.200738240603249,-1.9386194634311362,True
16.0125,-9.207490948111332,-11.10435259213286,-1.8968616440215285,True
16.3421875,-9.15282435235709,-11.004257351212534,-1.8514329988554428,True
16.671875000000004,-9.098119525288228,-10.900702762157561,-1.802583236869333,True
17.001562500000006,-9.043376063389235,-10.79394090111558,-1.7505648377263445,True
17.33125,-8.988593723535955,-10.684224653022255,-1.6956309294863006,True
17.660937500000003,-8.933772883308832,-10.571806725849921,-1.6380338425410894,True
17.990625,-8.878912510830673,-10.456938707343971,-1.5780261965132967,True
18.320312500000004,-8.824013597595641,-10.339870168744127,-1.5158565711484857,True
18.65,-8.769074844990653,-10.220847819282094,-1.4517729742914396,True
18.9796875,-8.714097113415592,-10.100114714544393,-1.386017601128801,True
19.309375000000003,-8.659079673536974,-9.97790952109897,-1.3188298475619968,True
19.639062500000005,-8.604022590843204,-9.854465839115495,-1.2504432482722903,True
19.96875,-8.54892593355164,-9.730011584069995,-1.1810856505183562,True
20.298437500000002,-8.493788961648267,-9.604768428020796,-1.110979466372529,True
20.628125000000004,-8.4386125301541,-9.478951300380556,-1.0403387702264573,True
20.957812500000006,-8.38339514694331,-9.35276794759212,-0.9693728006488107,True
21.2875,-8.32813801280816,-9.226418550647777,-0.8982805378396161,True
21.617187500000004,-8.272840057035642,-9.10009539897354,-0.8272553419378988,True
21.946875000000006,-8.217501668592444,-8.973982618833958,-0.7564809502415143,True
22.276562500000008,-8.16212259127658,-8.848255954098134,-0.6861333628215526,True
22.606250000000003,-8.106702391282065,-8.72308259694403,-0.6163802056619663,True
22.9359375,-8.051241637907555,-8.598621065863647,-0.5473794279560913,True
23.265625000000004,-7.995739063463927,-8.475021128164837,-0.47928206470091056,True
23.595312500000006,-7.940195798342174,-8.352423764043216,-0.4122279657010428,True
23.925,-7.8846105563788615,-8.230961169217327,-0.34635061283846624,True
24.254687500000003,-7.828984065682958,-8.110756793078695,-0.281772727395737,True
24.584375000000005,-7.773315729761234,-7.991925409301581,-0.21860967954034743,True
24.9140625,-7.717605436135601,-7.874573215882469,-0.15696777974686782,True
25.243750000000002,-7.661853431675233,-7.758797961632236,-0.09694452995700174,True
25.573437500000004,-7.60605875182367,-7.644689096221256,-0.038630344397586405,True
25.903125000000006,-7.550222385414182,-7.5323279409759385,0.017894444438243222,True
26.2328125,-7.494342842948497,-7.42178787774069,0.07255496520780763,True
26.562500000000004,-7.438421208192151,-7.313134553249304,0.12528665494284696,True
26.892187500000006,-7.3824565276186815,-7.206426096590611,0.17603043102807064,True
27.221875000000008,-7.326449026024773,-7.101713347502694,0.224735678522079,True
27.551562500000003,-7.270398611675047,-6.999040093385071,0.27135851828997537,True
27.881250000000005,-7.214304638507272,-6.8984433130767835,0.3158613254304887,True
28.210937500000004,-7.158167888513581,-6.799953425608227,0.35821446290535286,True
28.540625000000006,-7.101986832699031,-6.703594542293806,0.39839229040522417,True
28.8703125,-7.0457627542952075,-6.609384720689556,0.4363780336056515,True
29.200000000000003,-6.989494382940767,-6.517336219093458,0.4721581638473084,True
29.529687500000005,-6.933182297538993,-6.4274557504147385,0.5057265471242545,True
29.859375,-6.8768260506686865,-6.339744734381285,0.5370813162874009,True
30.189062500000002,-6.820425330981462,-6.254199547190646,0.5662257837908153,True
30.518750000000004,-6.7639805842246945,-6.170811767838899,0.5931688163857964,True
30.848437500000006,-6.707490596296633,-6.089568420483,0.6179221758136335,True
31.178125,-6.650956503576826,-6.010452212305169,0.6405042912716579,True
31.507812500000004,-6.594376821772125,-5.933441766452744,0.6609350553193798,True
31.837500000000006,-6.5377525016690345,-5.858511849723149,0.6792406519458856,True
32.167187500000004,-6.481082722110648,-5.785633594751368,0.6954491273592801,True
32.496875,-6.424367523599739,-5.714774716536797,0.709592807062941,True
32.8265625,-6.367606998227569,-5.645899723217292,0.721707275010277,True
33.15625000000001,-6.31080026326214,-5.578970121061245,0.7318301422008953,True
33.485937500000006,-6.25394830027951,-5.513944613703504,0.7400036865760056,True
33.815625000000004,-6.197049400449825,-5.4507792956984575,0.7462701047513676,True
34.1453125,-6.140104905231675,-5.389427840503679,0.7506770647279972,True
34.47500000000001,-6.083113600644202,-5.32984168304076,0.7532719176034418,True
34.8046875,-6.026075897161553,-5.271970197006447,0.7541057001551055,True
35.134375000000006,-5.9689915147983506,-5.215760867127527,0.7532306476708238,True
35.464062500000004,-5.911859919621373,-5.161159456567412,0.7507004630539607,True
35.79375,-5.854681779115715,-5.108110169701259,0.7465716094144561,True
36.1234375,-5.797455601300864,-5.056555810480439,0.7408997908204245,True
36.453125,-5.740182685574761,-5.006437936606389,0.7337447489683723,True
36.782812500000006,-5.682861555799921,-4.957697009728874,0.7251645460710464,True
37.112500000000004,-5.625493011595575,-4.910272541874768,0.7152204697208064,True
37.4421875,-5.568076381396585,-4.864103238301164,0.7039731430954219,True
37.771875,-5.510611498518988,-4.819127136951188,0.6914843615678,True
38.10156250000001,-5.453098660810931,-4.7752817446729425,0.6778169161379888,True
38.431250000000006,-5.395536721137935,-4.732504170341518,0.6630325507964172,True
38.760937500000004,-5.337926817996546,-4.690731255002098,0.6471955629944468,True
39.090625,-5.280267238322406,-4.649899699128328,0.630367539194078,True
39.42031250000001,-5.222559191184331,-4.60994618706554,0.6126130041187918,True
39.75000000000001,-5.164801592771504,-4.570807508702931,0.5939940840685729,True
40.079687500000006,-5.106994663195813,-4.5324206783930165,0.5745739848027966,True
40.409375000000004,-5.049138310759226,-4.494723051110965,0.5544152596482603,True
40.7390625,-4.991231751935141,-4.457652435820941,0.5335793161142001,True
41.06875,-4.933275901876556,-4.421147205991993,0.5121286958845632,True
41.3984375,-4.875268958490751,-4.385146407182237,0.49012255130851357,True
41.728125000000006,-4.8172124016865006,-4.349589861587833,0.46762254009866716,True
42.057812500000004,-4.7591047668687025,-4.314418269432439,0.44468649743626376,True
42.3875,-4.700946681669235,-4.2795733070540365,0.4213733746151983,True
42.7171875,-4.642737643721041,-4.244997721529216,0.39773992219182575,True
43.04687500000001,-4.5844772530073294,-4.210635421660672,0.37384183134665794,True
43.376562500000006,-4.526166038067824,-4.176431565141785,0.34973447292603943,True
43.706250000000004,-4.467802555733349,-4.14233264170293,0.32546991403041914,True
44.0359375,-4.409388118649493,-4.1082865520379235,0.3011015666115691,True
44.36562500000001,-4.350921011819809,-4.074242682305509,0.2766783295143002,True
44.69531250000001,-4.292402292387377,-4.040151974000423,0.25225031838695294,True
45.025000000000006,-4.2338310248865865,-4.005966988991137,0.2278640358954493,True
45.354687500000004,-4.175207213939498,-3.9716419695270835,0.20356524441241408,True
45.684375,-4.116530979903053,-3.937132893026719,0.17939808687633413,True
46.0140625,-4.0578012587668635,-3.9023975214693984,0.15540373729746498,True
46.34375,-3.9990191861277133,-3.8673954452283463,0.13162374089936701,True
46.673437500000006,-3.940182783218773,-3.8320881211990825,0.10809466201969078,True
47.003125000000004,-3.881293560049637,-3.7964389050971947,0.08485465495244263,True
47.3328125,-3.8223501242192914,-3.7604130778212235,0.061937046398067866,True
47.6625,-3.7633529074380587,-3.7239778658003604,0.03937504163769841,True
47.99218750000001,-3.704301598945922,-3.6871024552724143,0.017199143673507413,True
48.321875000000006,-3.6451955354014136,-3.6497580004649164,-0.004562465063502521,True
48.651562500000004,-3.5860355045019197,-3.6119176256807544,-0.025882121178834403,True
48.98125,-3.5268197308061704,-3.573556421319362,-0.04673669051319168,True
49.31093750000001,-3.4675497207029924,-3.5346514338947697,-0.0671017131917773,True
49.64062500000001,-3.408223759937819,-3.4951816501423116,-0.0869578902044925,True
49.970312500000006,-3.348842731183842,-3.4551279753364637,-0.10628524415262197,True
50.3,-3.2894058681558573,-3.414473205972561,-0.12506733781670384,True
50.6296875,-3.229912931069087,-3.3732019969948115,-0.14328906592572452,True
50.959375,-3.1703642795404616,-3.331300823781809,-0.1609365442413473,True
51.28906250000001,-3.110758533585022,-3.2887579391282666,-0.17799940554324467,True
51.618750000000006,-3.0510970151215937,-3.2455633254878524,-0.19446631036625864,True
51.9484375,-2.9913777301325712,-3.201708642766225,-0.21033091263365386,True
52.27812500000001,-2.931602037667558,-3.157187171975903,-0.2255851343083452,True
52.6078125,-2.8717686899146084,-3.1119937550846943,-0.24022506517008607,True
52.9375,-2.8118778950207246,-3.066124731407395,-0.2542468363866705,True
53.267187500000006,-2.7519295595549536,-3.019577870905809,-0.2676483113508558,True
53.596875000000004,-2.69192272228581,-2.972352304775019,-0.28042958248920835,True
53.92656250000001,-2.631858462708953,-2.924448453703847,-0.2925899909948936,True
54.25625000000001,-2.571734631399134,-2.8758679542050127,-0.3041333228058786,True
54.5859375,-2.5115529508721695,-2.826613583414916,-0.31506063254274674,True
54.91562500000001,-2.451311710726319,-2.7766891827650655,-0.3253774720387462,True
55.245312500000004,-2.3910115930246016,-2.7260995809261535,-0.33508798790155175,True
55.575,-2.3306520246503086,-2.6748505164224357,-0.3441984917721269,True
55.90468750000001,-2.270232487973874,-2.6229485603079263,-0.35271607233405267,True
56.234375,-2.2097536131506748,-2.5704010392874928,-0.36064742613681805,True
56.5640625,-2.149213663246056,-2.517215959655001,-0.3680022964089452,True
56.893750000000004,-2.0886141685418704,-2.4634019324078227,-0.37478776386595236,True
