z_mm,B_sim_mT
142.25000000000003,16.91211998979178
142.50000000000003,16.981592854331275
142.75000000000003,17.05133507338475
143.00000000000003,17.121359439093272
143.25000000000003,17.191678732412484
143.50000000000003,17.262305688227812
143.75000000000003,17.33325295972414
144.00000000000003,17.404533082106
144.25000000000003,17.47615843576914
144.50000000000003,17.548141209028728
144.75000000000003,17.62049336051375
145.00000000000003,17.69322658134146
145.25000000000003,17.766352257189492
145.50000000000003,17.839881430386928
145.75000000000003,17.91382476214942
146.00000000000003,17.98819249508613
146.25000000000003,18.06299441610982
146.50000000000003,18.138239819883708
146.75000000000003,18.21393747294133
147.00000000000003,18.290095578617745
147.25000000000003,18.366721742932192
147.50000000000003,18.44382294156387
147.75000000000003,18.521405488063564
148.00000000000003,18.59947500344472
148.25000000000003,18.67803638729799
148.50000000000003,18.757093790573062
148.75000000000003,18.836650590171548
149.00000000000003,18.916709365493503
149.25000000000003,18.997271877079136
149.50000000000003,19.07833904748519
149.75000000000003,19.159910944533586
150.00000000000003,19.241986767066713
150.25000000000003,19.324564833340734
150.50000000000003,19.407642572184194
150.75000000000003,19.491216517044865
151.00000000000003,19.575282303042574
151.25000000000003,19.65983466714023
151.50000000000003,19.744867451538763
151.75000000000003,19.830373610395004
152.00000000000003,19.916345219953612
152.25000000000003,20.002773492176168
152.50000000000003,20.089648791941613
152.75000000000003,20.176960657882315
153.00000000000003,20.26469782691039
153.25000000000003,20.352848262477387
153.50000000000003,20.441399186599437
153.75000000000003,20.530337115667503
154.00000000000003,20.619647900049852
154.25000000000003,20.709316767480384
154.50000000000003,20.799328370212784
154.75000000000003,20.889666835906144
155.00000000000003,20.980315822192708
155.25000000000003,21.071258574863677
155.50000000000003,21.162477989593015
155.75000000000003,21.253956677103936
156.0,21.345677031666412
156.25,21.43762130279827
156.5,21.52977167002592
156.75,21.62211032054532
157.0,21.71461952960703
157.25,21.807281743434146
157.5,21.90007966446585
157.75,21.99299633870488
158.0,22.086015244932003
158.25,22.179120385537043
158.5,22.272296378702478
158.75,22.365528551663047
159.0,22.458803034753057
159.25,22.552106855942252
159.5,22.64542803555125
159.75,22.73875568082866
160.0,22.83208008006424
160.25,22.92539279590606
160.5,23.01868675754382
160.75,23.111956351416673
161.0,23.205197510100447
161.25,23.29840779902756
161.5,23.391586500692256
161.75,23.484734695993957
162.0,23.577855342373496
162.25,23.670953348399266
162.5,23.764035644463966
162.75,23.857111249257105
163.0,23.95019133168343
163.25,24.04328926790363
163.5,24.136420693179453
163.75,24.229603548212747
164.0,24.322858119674567
164.25,24.4162070746276
164.5,24.50967548855239
164.75,24.60329086669443
165.0,24.69708315845597
165.25,24.79108476456178
165.5,24.885330536733946
165.75,24.97985776961463
166.0,25.074706184679595
166.25,25.169917905887143
166.5,25.265537426808642
166.75,25.361611568986504
167.0,25.458189431263577
167.25,25.555322329825575
167.5,25.653063728693077
167.75,25.751469160394116
