z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
-13.0,4.4625398393585,3.377704038649199,-1.084835800709301,False
-12.6703125,4.473912197197624,3.4229590440867628,-1.0509531531108611,False
-12.340625,4.485848197266123,3.4684206721672264,-1.0174275250988971,False
-12.010937499999999,4.498337925411384,3.5140779743032544,-0.9842599511081301,False
-11.681249999999999,4.511371591669098,3.559919650289511,-0.9514519413795874,False
-11.351562499999998,4.524939529326022,3.605934053189985,-0.9190054761360369,False
-11.021875,4.539032193985173,3.6521091951869966,-0.886922998798177,False
-10.6921875,4.5536401626348475,3.698432754429564,-0.8552074082052835,False
-10.3625,4.5687541327212,3.7448920829176746,-0.8238620498035253,False
-10.032812499999999,4.584382303837898,3.791474215457731,-0.7929080883801675,False
-9.703125,4.600497542441072,3.8381658797228138,-0.7623316627182585,False
-9.3734375,4.617090916382675,3.884953507449682,-0.7321374089329924,False
-9.04375,4.634153610129148,3.93182324680217,-0.7023303633269781,False
-8.714062499999999,4.651676923851424,3.9787609759285183,-0.6729159479229055,False
-8.384374999999999,4.669652272517649,4.025752317737303,-0.6438999547803458,False
-8.0546875,4.688071184989797,4.072782655913884,-0.6152885290759118,False
-7.725,4.706925303123394,4.119837152195978,-0.587088150927416,False
-7.395312499999999,4.726221305546423,4.166900764923449,-0.5593205406229738,False
-7.065624999999999,4.745935517049171,4.213958268873705,-0.5319772481754649,False
-6.735937499999999,4.766059926748183,4.260994276389804,-0.505065650358379,False
-6.406249999999999,4.786586633025597,4.307993259804116,-0.4785933732214809,False
-6.0765625,4.807507842646369,4.354939575155631,-0.4525682674907383,False
-5.746874999999999,4.828815869879097,4.4018174871939495,-0.42699838268514706,False
-5.417187499999999,4.850503135619821,4.448611195657808,-0.40189193996201333,False
-5.0875,4.872562166519293,4.495304862810324,-0.3772573037089692,False
-4.7578125,4.894998319060635,4.541882642207465,-0.3531156768531701,False
-4.428125,4.917791054463422,4.5883287086699465,-0.32946234579347544,False
-4.098437499999999,4.940933224197861,4.634627289422724,-0.3063059347751373,False
-3.7687499999999994,4.964417781876046,4.68076269635945,-0.28365508551659624,False
-3.4390624999999995,4.988237782396606,4.726719359382687,-0.2615184230139187,False
-3.109374999999999,5.012386381093297,4.77248186076379,-0.23990452032950604,False
-2.779687499999999,5.036856832885846,4.818034970459093,-0.21882186242675253,False
-2.449999999999999,5.061642491435492,4.863363682312175,-0.1982788091233166,False
-2.120312499999999,5.086747574970822,4.9084532510643655,-0.1782943239064562,False
-1.7906249999999988,5.1121543779660445,4.953289230088633,-0.15886514787741107,False
-1.4609374999999987,5.137856557163595,4.997857509754349,-0.13999904740924582,False
-1.1312499999999985,5.1638478645494965,5.042144356323272,-0.12170350822622492,False
-0.8015624999999984,5.190122146525118,5.086136451269681,-0.10398569525543658,False
-0.4718749999999983,5.216673343083446,5.129820930910383,-0.08685241217306315,False
-0.14218749999999822,5.243495175056323,5.173185426223229,-0.07030974883309293,False
0.0,5.2551430169026006,5.191785908929553,-0.06335710797304717,True
0.1875000000000019,5.2736895305525,5.216218102725847,-0.057471427826653355,True
0.5171875000000002,5.306300483720194,5.258907700279563,-0.04739278344063121,True
0.8468750000000004,5.338948275875702,5.301243572676993,-0.03770470319870885,True
1.1765625000000006,5.3716124640725,5.34321572686575,-0.028396737206750483,True
1.5062500000000005,5.404320267647855,5.38481486165468,-0.019505405993175233,True
1.8359375000000007,5.437037952435051,5.4260324057438,-0.011005546691250992,True
2.165625000000001,5.469806095502505,5.466860554914058,-0.002945540588447128,True
2.495312500000001,5.502580882919384,5.5072923082084335,0.0047114252890497615,True
2.8249999999999993,5.5354063541919,5.547321502932035,0.011915148740134288,True
3.1546875000000014,5.568241878109778,5.5869428482953225,0.01870097018554385,True
3.4843749999999996,5.601121643649927,5.626151957521807,0.025030313871879546,True
3.8140625000000017,5.634018238939599,5.664945378239393,0.03092713929979396,True
4.14375,5.666952569054705,5.7033206209730425,0.03636805191833785,True
4.473437500000002,5.699910573645377,5.741276185555625,0.04136561191024884,True
4.8031250000000005,5.732899740893255,5.7788115852739335,0.04591184438067827,True
5.132812500000002,5.765919495811466,5.81592736856747,0.0500078727560041,True
5.4625,5.7989637750265,5.85262513809937,0.0536613630728695,True
5.7921875000000025,5.832045624435632,5.888907567021216,0.0568619425855843,True
6.121875,5.865145292755752,5.924778412256809,0.05963311950105653,True
6.451562500000002,5.8982895839962035,5.960242524634432,0.06195294063822843,True
6.781250000000001,5.931444920889789,5.995305855702,0.06386093481221093,True
7.110937500000003,5.964652004520089,6.029975461066002,0.06532345654591212,True
7.440625000000001,5.997865999745919,6.064259500102084,0.06639350035616501,True
7.770312500000003,6.031133521651516,6.098167231893211,0.06703371024169465,True
8.100000000000001,6.0644107335779,6.131709007260684,0.06729827368278427,True
8.4296875,6.097734776722594,6.1648962567633125,0.06716148004071859,True
8.759375000000002,6.131075563370627,6.197741474551301,0.06666591118067391,True
9.0890625,6.164456416824352,6.230258197973793,0.06580178114944102,True
9.418750000000001,6.197861139574305,6.2624609828521764,0.0645998432778714,True
9.7484375,6.231299094879551,6.294365374345926,0.06306627946637416,True
10.078125000000002,6.264768118514455,6.325987873353074,0.061219754838618204,True
10.4078125,6.298263469715726,6.357345898404132,0.05908242868840532,True
10.737500000000002,6.3317971624665,6.388457743025925,0.05666058055942523,True
11.067187500000001,6.365350206140907,6.419342528570694,0.053992322429786965,True
11.396875000000003,6.398948939731253,6.450020152525569,0.051071212794316645,True
11.7265625,6.432559975018545,6.480511232338631,0.04795125732008545,True
12.056250000000002,6.466224124711706,6.510837044819741,0.0446129201080352,True
12.3859375,6.499895471650406,6.541019461197443,0.041123989547036874,True
12.715625000000003,6.53362339799113,6.571080877937414,0.037457479946283526,True
13.045312500000001,6.567360615347805,6.601044143452918,0.033683528105113957,True
13.375000000000004,6.6011474464124,6.630932480864064,0.0297850344516638,True
13.704687500000002,6.634950917662511,6.660769406989323,0.025818489326812077,True
14.034375,6.668796963158827,6.690578647780891,0.021781684622063265,True
14.364062500000001,6.702667075476628,6.720384050443832,0.01771697496720428,True
14.69375,6.736572647836005,6.750209492508346,0.013636844672340782,True
15.023437500000002,6.770509792144376,6.780078788154174,0.009568996009797805,True
15.353125,6.80447520655528,6.810015592116506,0.005540385561226234,True
15.682812500000004,6.838479777576191,6.8400433015331545,0.0015635239569633183,True
16.0125,6.8725053520184,6.87018495612344,-0.0023203958949601436,True
16.3421875,6.906577748324606,6.900463137119612,-0.006114611204994375,True
16.671875000000004,6.9406638036039805,6.9308998654020035,-0.009763938201977351,True
