atom_index,initial_velocity_m_s,in_0_to_210mps_design_window,initially_below_50mps,ideal_final_position_mm,ideal_final_velocity_m_s,ideal_exited_185mm,ideal_success_final_0_to_50mps,run05_200_magnets_final_position_mm,run05_200_magnets_final_velocity_m_s,run05_200_magnets_exited_185mm,run05_200_magnets_success_final_0_to_50mps
918,390.7569243966024,False,False,185.00000000000003,390.7129144232282,True,False,185.0,390.71292766887916,True,False
919,214.9632615182954,False,False,185.0000000000088,206.996382429361,True,False,185.00000000000642,207.16819284588018,True,False
920,265.3401880533233,False,False,185.00000000000017,264.96898440867,True,False,185.0000000000001,264.9695282355439,True,False
921,493.1823631419666,False,False,185.00000000000003,493.1657487018402,True,False,185.00000000000003,493.1657514589934,True,False
922,548.8174683254845,False,False,185.0,548.8064909762105,True,False,185.0,548.8064925013433,True,False
923,139.46925554028647,True,False,185.0,33.159253089790106,True,True,185.0,32.921967902193295,True,True
924,202.90011040727697,True,False,185.0,33.16715449088082,True,True,185.0,32.93227727831835,True,True
925,192.11045236314183,True,False,185.0,33.1669474990554,True,True,184.99999999999946,32.932060862777924,True,True
926,276.7908554092562,False,False,185.00000000000225,276.51576858991143,True,False,185.0000000000023,276.51608435920804,True,False
927,440.6509230700037,False,False,185.0,440.6246920105632,True,False,185.0,440.6246977759381,True,False
928,215.03040241604347,False,False,185.00000000000603,207.1823683444035,True,False,185.00000000000404,207.34898327402863,True,False
929,178.3486349868317,True,False,185.00000000000003,33.16645763767222,True,True,185.0,32.931453960639274,True,True
930,388.0221507288314,False,False,185.0,387.97673476759763,True,False,185.00000000000003,387.97674875842665,True,False
931,274.9191769559744,False,False,185.00000000000676,274.6310997196442,True,False,185.0000000000068,274.63144294048664,True,False
932,471.0946768783414,False,False,185.00000000000003,471.0747259200726,True,False,185.0,471.0747295665724,True,False
933,67.91556794529025,True,False,185.0,32.62731196397543,True,True,185.0,32.30490174470941,True,True
934,280.3072600630789,False,False,185.00000000000006,280.05435873028057,True,False,185.00000000000006,280.0546301773126,True,False
935,145.18619598000407,True,False,185.0,33.16150076053698,True,True,185.0,32.92491174825882,True,True
936,388.1917813429958,False,False,185.00000000000003,388.1464543781139,True,False,185.0,388.14646831794585,True,False
937,281.5923524812498,False,False,185.0000000000001,281.3469087111796,True,False,185.00000000000009,281.34716589064396,True,False
938,180.3658896259618,True,False,184.99999999999997,33.16655840141792,True,True,185.0,32.93147227166302,True,True
939,356.0878019159107,False,False,185.00000000000003,356.020184154814,True,False,185.00000000000003,356.0202113995681,True,False
940,132.45133105704593,True,False,185.0,33.155280021364504,True,True,185.0,32.91679176635874,True,True
941,303.91501964325806,False,False,185.00000000000156,303.76077017464627,True,False,185.00000000000162,303.76088281965326,True,False
942,190.15641407682008,True,False,185.0,33.16689771368314,True,True,185.0,32.93194600681462,True,True
943,387.3163452000176,False,False,185.0,387.27055634333396,True,False,185.00000000000003,387.2705705455411,True,False
944,199.1796914706049,True,False,185.0,33.167091285304274,True,True,185.0,32.93218208513823,True,True
945,283.2787574494762,False,False,185.00000000000585,283.042622469467,True,False,185.00000000000585,283.04286243467624,True,False
946,245.05587762492723,False,False,185.00000000000037,244.3254722173936,True,False,185.00000000000023,244.3273614331641,True,False
947,298.07154978791726,False,False,185.00000000000006,297.89889499115685,True,False,185.00000000000003,297.8990324537092,True,False
948,423.49272949048265,False,False,185.0,423.4617282161275,True,False,185.0,423.46173571730736,True,False
949,173.45455139100582,True,False,185.0,33.166174869797075,True,True,185.0,32.931018252013196,True,True
950,267.71112648972235,False,False,185.00000000000574,267.36353043332355,True,False,185.00000000000583,267.3640129558899,True,False
951,265.47613525916256,False,False,185.0000000000002,265.10634901981206,True,False,185.0000000000001,265.1068890623803,True,False
952,376.8571363786798,False,False,185.00000000000097,376.8052910741484,True,False,185.00000000000097,376.8053084915597,True,False
953,119.24796372434916,True,False,185.0,33.1417288094361,True,True,185.00000000000003,32.89946155299112,True,True
954,442.7251198016586,False,False,185.0,442.69939602363246,True,False,185.0,442.6994016101116,True,False
955,435.6061580359335,False,False,185.00000000000006,435.57863499392823,True,False,185.00000000000006,435.5786411652525,True,False
956,260.31417507542085,False,False,185.00000000000637,259.8842685246854,True,False,185.00000000000642,259.88497980491576,True,False
957,193.3677788437954,True,False,185.0,33.16697490741082,True,True,185.0,32.93212445397353,True,True
958,120.0983344874202,True,False,185.0,33.142942017813276,True,True,185.0,32.90102696604668,True,True
959,340.8859863699044,False,False,185.00000000000003,340.8022862724871,True,False,185.0,340.80232533755805,True,False
960,206.7716974265916,True,False,185.0,33.167236672776305,True,True,185.0,32.93242836152872,True,True
961,154.14901105241125,True,False,185.00000000000003,33.16383653087739,True,True,185.00000000000043,32.9279183624291,True,True
962,59.65926826703396,True,False,185.0,32.217235617730125,True,True,185.0,31.874402700501747,True,True
963,401.5814034856475,False,False,185.0,401.54240782792033,True,False,185.0,401.54241874359656,True,False
964,282.23179838686923,False,False,185.00000000000014,281.9899462553869,True,False,185.0000000000001,281.9901967144863,True,False
965,275.30835469170165,False,False,185.0000000000058,275.0230517445225,True,False,185.00000000000585,275.0233890341402,True,False
966,108.0527364292422,True,False,185.0,33.11871296886771,True,True,185.0,32.87027896993652,True,True
967,173.04947095112468,True,False,185.0,33.16614743517858,True,True,185.0,32.930998709017004,True,True
968,291.91258914089684,False,False,185.00000000000534,291.716923347963,True,False,185.0000000000054,291.7170948781277,True,False
969,350.7756307533517,False,False,185.0000000000005,350.7029250883969,True,False,185.0000000000005,350.70295582073373,True,False
970,260.17918391121714,False,False,185.00000000000688,259.74751247180376,True,False,185.00000000000696,259.74822910783377,True,False
971,71.55879701196137,True,False,185.0,32.74070997069825,True,True,185.0,32.43021602399378,True,True
972,234.4182629083544,False,False,185.00000000001253,233.22241264344973,True,False,185.00000000001265,233.22712015139857,True,False
973,325.8734166023857,False,False,185.00000000000074,325.7680608708831,True,False,185.0000000000008,325.76811883527023,True,False
974,337.5626012832548,False,False,185.00000000000077,337.47468538461715,True,False,185.00000000000077,337.4747278578668,True,False
975,298.7367942175188,False,False,185.00000000000003,298.56638873383474,True,False,185.00000000000006,298.5665230368522,True,False
976,222.45636351791973,False,False,185.0000000000004,219.68078964557242,True,False,185.00000000000028,219.70297220581088,True,False
977,280.16735984748607,False,False,185.00000000000006,279.9136267416319,True,False,185.00000000000006,279.9138998001553,True,False
978,296.6440043722944,False,False,185.0,296.466376810794,True,False,185.0,296.46652131059403,True,False
979,128.69725216781987,True,False,185.0,33.15239837206718,True,True,185.0,32.91308483585445,True,True
980,205.9837456441155,True,False,185.00000000000003,33.16721578081211,True,True,185.0,32.932394207469144,True,True
981,325.6156037204738,False,False,185.0000000000009,325.509810438929,True,False,185.00000000000094,325.50986882409495,True,False
982,229.29182203780692,False,False,185.00000000001137,227.6702233966142,True,False,185.00000000001148,227.6784818346648,True,False
983,91.96268164004124,True,False,184.99999999999997,33.04375516466664,True,True,185.0,32.77599505916933,True,True
984,531.2232176576363,False,False,185.00000000000014,531.210782955045,True,False,185.00000000000014,531.2107846895614,True,False
985,293.2342740988404,False,False,185.00000000000338,293.0439033427337,True,False,185.0000000000034,293.04406673792187,True,False
986,317.03256458498566,False,False,185.0,316.91061114832195,True,False,185.0,316.9106858519732,True,False
987,196.58593706237264,True,False,185.0,33.16703964669733,True,True,185.0,32.93218867313155,True,True
988,416.5132741712508,False,False,185.0,416.4799919059691,True,False,185.00000000000003,416.48000030203184,True,False
989,281.25513692487704,False,False,185.0000000000001,281.0077676542,True,False,185.00000000000009,281.00802847869403,True,False
990,454.90669517745584,False,False,185.0000000000001,454.8836965715545,True,False,185.00000000000014,454.88370119574387,True,False
991,383.99080088003615,False,False,184.99999999999997,383.94319719043153,True,False,185.0,383.9432123233916,True,False
992,332.8442394767064,False,False,185.00000000000006,332.7498106865998,True,False,185.00000000000003,332.74985867636184,True,False
993,152.15363276215615,True,False,185.0,33.16341497880296,True,True,185.0,32.92740678042569,True,True
994,227.4225785415561,False,False,185.00000000000043,225.57918085662575,True,False,185.00000000000028,225.58963569579333,True,False
995,341.59568126605245,False,False,185.0,341.51284468817335,True,False,184.99999999999997,341.5128830883257,True,False
996,187.15828802579813,True,False,185.0,33.166813032780865,True,True,185.0000000000001,32.93184801373851,True,True
997,239.495316405224,False,False,185.0000000000163,238.5670777446392,True,False,185.00000000001637,238.5700227959784,True,False
998,354.80871840152435,False,False,185.0,354.7399219177164,True,False,185.0,354.73994994306554,True,False
999,164.24315314100016,True,False,185.0,33.16537011795062,True,True,185.0,32.92998326595882,True,True
1000,188.5921906436114,True,False,184.99999999999474,33.16685515126738,True,True,184.99999999999875,32.93188173876992,True,True
1001,260.8497507501134,False,False,185.0000000000043,260.42674027442905,True,False,185.00000000000435,260.4274307774488,True,False
1002,320.59754706310963,False,False,185.00000000000006,320.4827020310192,True,False,185.00000000000006,320.4827693236995,True,False
1003,226.09500146751984,False,False,185.00000000000006,224.0610588855631,True,False,185.00000000000003,224.07358471288663,True,False
1004,286.45438960425787,False,False,185.0000000000004,286.2344410399209,True,False,185.00000000000045,286.2346523531568,True,False
1005,318.50761587208046,False,False,185.00000000000003,318.3886769744166,True,False,185.0,318.38874853525056,True,False
1006,718.5411560607661,False,False,184.99999999999997,718.5370648761199,True,False,185.0,718.5370652214503,True,False
1007,436.3770126609842,False,False,185.0,436.3496925730371,True,False,185.00000000000003,436.34969867222947,True,False
1008,489.7372611442577,False,False,184.99999999999997,489.7201788050407,True,False,185.0,489.7201817549472,True,False
1009,303.9768793041101,False,False,185.00000000000153,303.82280936371,True,False,185.00000000000156,303.82292177785774,True,False
1010,463.7809942003181,False,False,185.00000000000003,463.7597388787416,True,False,184.99999999999997,463.7597430237595,True,False
1011,490.6328892736895,False,False,185.0,490.6159302780929,True,False,185.00000000000003,490.61593318150955,True,False
1012,73.30797456325277,True,False,185.0,32.78552072529756,True,True,185.0,32.480613403255056,True,True
1013,195.54433789734284,True,False,185.0,33.16701837260181,True,True,185.0,32.932188721201776,True,True
1014,113.976459691474,True,False,185.0,33.13271891425983,True,True,185.0,32.888191516595114,True,True
1015,374.1779630620628,False,False,185.00000000000003,374.12439001040417,True,False,185.00000000000003,374.124408379926,True,False
1016,205.950079373951,True,False,185.00000000000003,33.16721496559383,True,True,185.0,32.93239280050018,True,True
1017,376.4949558832458,False,False,185.00000000000105,376.44288154947463,True,False,185.00000000000105,376.44289909026315,True,False
1018,254.68716548951943,False,False,185.00000000000148,254.17322290000172,True,False,185.00000000000153,254.1742101178158,True,False
1019,226.3445867025669,False,False,185.00000000000009,224.34894414624358,True,False,185.00000000000006,224.361040175962,True,False
1020,312.1350138182737,False,False,185.0000000000033,312.002237937993,True,False,185.00000000000333,312.0023245641843,True,False
1021,200.58581561808336,True,False,185.0,33.167115794291284,True,True,185.0,32.932206870850436,True,True
1022,179.09750094440474,True,False,185.0,33.1664951897877,True,True,185.0,32.93146412991813,True,True
1023,81.68882501112346,True,False,185.0,32.93961200255274,True,True,185.0,32.655838531876704,True,True
1024,272.31634458019414,False,False,185.00000000000009,272.0086477384578,True,False,185.00000000000009,272.0090344394594,True,False
1025,250.88182010521328,False,False,185.00000000000023,250.29595879493462,True,False,185.00000000000017,250.29721554738518,True,False
1026,375.9387481212768,False,False,185.0000000000012,375.8863193399541,True,False,185.0000000000012,375.8863370720063,True,False
1027,280.8232451060384,False,False,185.0000000000001,280.5733773512577,True,False,185.00000000000006,280.5736429490486,True,False
1028,339.5958194020832,False,False,185.0000000000001,339.51051697701473,True,False,185.00000000000006,339.5105573182387,True,False
1029,275.5220426765923,False,False,185.0000000000053,275.23824633890774,True,False,185.00000000000531,275.2385804277391,True,False
1030,289.3874439904137,False,False,185.00000000000006,289.1810534222339,True,False,185.00000000000006,289.1812420892239,True,False
1031,95.89852431537216,True,False,185.0,33.069161577392215,True,True,185.0,32.80681004195403,True,True
1032,130.9391721005232,True,False,185.00000000000117,33.15419404995303,True,True,185.00000000000213,32.91536648032955,True,True
1033,128.27961252008708,True,False,185.0,33.15204226257427,True,True,185.0,32.91261703079963,True,True
1034,32.193686918167366,True,True,184.99999999999574,23.64672323425669,True,True,184.9999999999976,23.529216867987532,True,True
1035,462.0562467346419,False,False,185.0,462.0346670227235,True,False,185.0,462.03467124157936,True,False
1036,371.1264765258224,False,False,185.00000000000003,371.0708371837154,True,False,185.00000000000003,371.0708568216838,True,False
1037,61.60600895250187,True,False,184.99999999999716,32.3396376125262,True,True,184.99999999999676,31.999699952691568,True,True
1038,229.2945301013015,False,False,185.0000000000113,227.67321999981968,True,False,185.00000000001143,227.68147573187855,True,False
1039,338.4824434489913,False,False,185.0000000000004,338.3957235836762,True,False,185.0000000000004,338.3957650684145,True,False
1040,199.9928577006202,True,False,185.0,33.16710579022732,True,True,185.0,32.93219365855803,True,True
1041,291.1303383584574,False,False,185.00000000000014,290.931438043515,True,False,185.00000000000009,290.93161464072506,True,False
1042,259.326061784516,False,False,185.00000000001015,258.88297935425317,True,False,185.00000000001017,258.88373107160606,True,False
1043,250.52216408947416,False,False,185.00000000000017,249.92871551720808,True,False,185.00000000000014,249.93000248326214,True,False
1044,246.4125439720523,False,False,185.0000000000098,245.72040334495537,True,False,185.0000000000099,245.7221135516538,True,False
1045,344.3808918962762,False,False,185.00000000000003,344.3013267012639,True,False,185.00000000000003,344.3013625326357,True,False
1046,448.4605138335772,False,False,185.0000000000005,448.4361249572362,True,False,185.0000000000005,448.4361300007932,True,False
1047,240.1439556141024,False,False,185.00000000001165,239.24292222988456,True,False,185.00000000001177,239.24570938734365,True,False
1048,234.3435064362762,False,False,185.00000000001324,233.14281375206536,True,False,185.0000000000134,233.14755656582074,True,False
1049,156.93885956251864,True,False,185.0,33.164351779448175,True,True,185.0,32.92861548097562,True,True
1050,143.3087139811202,True,False,185.0,33.160841366391324,True,True,185.0,32.924033805225825,True,True
1051,284.416141344359,False,False,185.00000000000355,284.1859969435689,True,False,185.00000000000364,284.1862261260002,True,False
1052,209.66861798982163,True,False,185.0,33.167418512483245,True,True,185.0,32.93269848394274,True,True
1053,276.6764045261115,False,False,185.00000000000244,276.4005483102825,True,False,185.00000000000253,276.4008656798004,True,False
1054,293.8087631432569,False,False,185.00000000000247,293.62062972527474,True,False,185.00000000000253,293.62078972368636,True,False
1055,440.1491124961455,False,False,185.0,440.12275667194774,True,False,185.0,440.1227624697495,True,False
1056,329.6483185560193,False,False,185.00000000000003,329.54908800964586,True,False,185.00000000000003,329.54914033483954,True,False
1057,321.7508967808441,False,False,185.00000000000009,321.63822617296836,True,False,185.00000000000003,321.63829125647385,True,False
1058,202.7249528729829,True,False,185.0,33.16715147084315,True,True,185.0,32.93227126511611,True,True
1059,275.9950417924805,False,False,185.00000000000406,275.71453901556123,True,False,185.00000000000412,275.71486612021465,True,False
1060,274.0066113914017,False,False,185.0000000000002,273.71187103168467,True,False,185.0000000000001,273.7122287123003,True,False
1061,472.558049577141,False,False,185.00000000000037,472.5383464478551,True,False,185.00000000000034,472.5383500278806,True,False
1062,285.0741817415815,False,False,185.00000000000233,284.8474027784309,True,False,185.0000000000024,284.8476259775727,True,False
1063,371.694820592614,False,False,185.0,371.6395743532802,True,False,185.0,371.6395937457448,True,False
1064,227.20554302438467,False,False,185.00000000000037,225.33310115291138,True,False,185.00000000000026,225.34386075967703,True,False
1065,216.82070674771128,False,False,185.00000000002166,211.24554995867607,True,False,185.0000000000205,211.32905675670884,True,False
1066,248.1052132160551,False,False,185.00000000000122,247.45659702498324,True,False,185.00000000000125,247.4581136470659,True,False
1067,511.8883727535157,False,False,185.0,511.8740180954596,True,False,185.0,511.87402029787745,True,False
1068,351.34855619015326,False,False,185.00000000000034,351.27642437832424,True,False,185.00000000000034,351.2764546996725,True,False
1069,493.55978847823815,False,False,185.0,493.5432242353238,True,False,185.0,493.54322697215025,True,False
1070,625.7389780213846,False,False,185.0,625.7322476070485,True,False,184.99999999999997,625.732248350421,True,False
1071,180.61833617263932,True,False,185.0,33.166569432041506,True,True,185.0,32.93148768828934,True,True
1072,240.15650964499272,False,False,185.00000000001154,239.25599024355645,True,False,185.00000000001165,239.25877445722517,True,False
1073,164.83894543355603,True,False,185.0,33.16543418514409,True,True,185.0,32.930046475577825,True,True
1074,419.3588597974454,False,False,185.0,419.3265343190346,True,False,185.00000000000003,419.32654235138284,True,False
1075,308.96436057879373,False,False,185.00000000000003,308.82383843796174,True,False,185.00000000000003,308.82393411579295,True,False
1076,307.3024492063012,False,False,185.0,307.1576081492488,True,False,185.0,307.15770903497423,True,False
1077,141.02187288698494,True,False,185.0,33.15993876963989,True,True,185.0,32.92285313131855,True,True
1078,128.77544408028297,True,False,185.0,33.15246587253142,True,True,185.0,32.913144620891785,True,True
1079,113.0868508586558,True,False,185.0,33.130909937449985,True,True,185.0,32.88587355145442,True,True
1080,240.27790296378444,False,False,185.00000000001063,239.38232965783808,True,False,185.00000000001077,239.3850856176043,True,False
1081,87.75370872852272,True,False,185.0,33.0089269418895,True,True,185.0,32.73535086340182,True,True
1082,491.5236127505305,False,False,185.0,491.50677522828516,True,False,185.0,491.50677808174515,True,False
1083,185.18112336969463,True,False,185.0,33.16674616495394,True,True,185.00000000000003,32.931791969732366,True,True
1084,333.1857945324062,False,False,185.00000000000006,333.09185949845147,True,False,185.00000000000003,333.091907058529,True,False
1085,567.7573066189104,False,False,185.00000000000009,567.7476518548727,True,False,185.00000000000006,567.7476530366844,True,False
1086,187.13415070193724,True,False,185.0,33.16681225808942,True,True,185.0,32.93184717803957,True,True
1087,621.4278249012252,False,False,184.99999999999997,621.4209218248624,True,False,184.99999999999997,621.4209225434087,True,False
1088,400.3718833941105,False,False,184.99999999999997,400.33236764526475,True,False,185.0,400.33237877161594,True,False
1089,336.5459393818774,False,False,185.0000000000013,336.4566745334648,True,False,185.0000000000013,336.45671814147966,True,False
1090,262.2103535112203,False,False,185.00000000000054,261.80413121204145,True,False,185.00000000000054,261.80477238344866,True,False
1091,381.0154549600199,False,False,185.00000000000014,380.96614256304855,True,False,185.0000000000001,380.9661585841686,True,False
1092,317.3879840975491,False,False,185.0,317.26676682327724,True,False,185.0,317.2668407472886,True,False
1093,318.9634743137054,False,False,185.00000000000003,318.8454457426412,True,False,185.00000000000003,318.8455163616606,True,False
1094,234.57284235323644,False,False,185.00000000001108,233.38690501875197,True,False,185.0000000000112,233.39154061186832,True,False
1095,110.20060784806634,True,False,185.0,33.12435343628304,True,True,185.0,32.87756699809393,True,True
1096,114.14815431810928,True,False,184.9999999999939,33.13305728755282,True,True,184.99999999999827,32.88859699573851,True,True
1097,92.07405948624884,True,False,185.00000000000003,33.04455922399607,True,True,185.0,32.77697989679339,True,True
1098,504.5848390418438,False,False,185.00000000000009,504.5696547495065,True,False,185.00000000000009,504.56965715240653,True,False
1099,282.9522799613648,False,False,185.00000000000014,282.714383502795,True,False,185.00000000000009,282.71462667071035,True,False
1100,182.14468708378945,True,False,185.0,33.16663353420176,True,True,185.0,32.931622559337264,True,True
1101,181.52136311220187,True,False,185.0,33.16660730877722,True,True,185.0,32.931564265829955,True,True
1102,137.35685966206617,True,False,184.99999999999292,33.15822036602764,True,True,184.9999999999937,32.92061005741606,True,True
1103,169.17762100420953,True,False,185.0,33.16585132242196,True,True,185.0,32.93060026298269,True,True
1104,210.83139261219875,False,False,185.0,33.1682589033116,True,True,185.00000000000534,32.934214869232875,True,True
1105,311.2308698549228,False,False,185.0000000000001,311.0959481931321,True,False,185.00000000000006,311.0960372562963,True,False
1106,474.1736839229011,False,False,185.00000000000026,474.1542495869878,True,False,185.00000000000028,474.15425310446534,True,False
1107,316.7252627249316,False,False,185.00000000000003,316.60266768031715,True,False,185.0,316.6027430657235,True,False
1108,124.50673836421568,True,False,185.0,33.14836959696319,True,True,185.0,32.907915702248296,True,True
1109,382.83818699073527,False,False,185.0,382.78993119628177,True,False,185.0,382.7899466595313,True,False
1110,288.6893021624117,False,False,185.00000000000006,288.4797965336612,True,False,185.0,288.479990320338,True,False
1111,381.4202750083315,False,False,185.00000000000009,381.3712000120519,True,False,185.00000000000006,381.37121590686877,True,False
1112,328.65291249925707,False,False,185.0,328.5521164410355,True,False,184.99999999999997,328.55217016178136,True,False
1113,173.8841397168616,True,False,185.0,33.166204245284725,True,True,185.0,32.93104560705534,True,True
1114,320.03756485114525,False,False,185.00000000000006,319.92164265937515,True,False,185.00000000000003,319.92171107158157,True,False
1115,155.23275902194453,True,False,185.0,33.16404260933437,True,True,185.0,32.92826146189588,True,True
1116,116.80739586108773,True,False,185.0,33.13789153689157,True,True,185.0,32.89475322946014,True,True
1117,98.6260926833516,True,False,185.00000000000003,33.083559158682334,True,True,185.0,32.82483003778498,True,True
1118,516.1714856442234,False,False,185.00000000000003,516.1575891550407,True,False,185.00000000000003,516.1575913141314,True,False
1119,440.02514648515984,False,False,185.00000000000003,439.99875971507765,True,False,185.0,439.9987655210668,True,False
1120,248.4333933268327,False,False,185.0000000000004,247.79272331456195,True,False,185.00000000000043,247.79420577474687,True,False
1121,94.61542715589152,True,False,185.0,33.06152936675357,True,True,185.0,32.797463722841016,True,True
1122,150.1154108558129,True,False,185.0,33.16292717557578,True,True,185.0,32.92679075363421,True,True
1123,343.1660528721816,False,False,185.0,343.085083350905,True,False,185.0,343.08512030725404,True,False
1124,93.15713228516464,True,False,185.0,33.05211194617972,True,True,185.0,32.786010996406205,True,True
1125,147.27373616114306,True,False,185.0,33.16215743812254,True,True,185.0,32.925752584802126,True,True
1126,69.47501806127705,True,False,185.0,32.67953642133031,True,True,185.00000000000003,32.36224285152727,True,True
1127,284.43460364154083,False,False,185.00000000000355,284.20455465007774,True,False,185.0000000000036,284.2047836633179,True,False
1128,371.1739651844632,False,False,185.00000000000003,371.11835883623235,True,False,185.00000000000003,371.1183784536419,True,False
1129,124.95112315308803,True,False,185.0,33.14884527172791,True,True,185.00000000000009,32.908475110404346,True,True
1130,266.96852194044453,False,False,185.00000000000807,266.6137783940741,True,False,185.00000000000813,266.6142790841725,True,False
1131,175.38820875720623,True,False,184.99999999999838,33.16629807463844,True,True,184.99999999999972,32.93113749016708,True,True
1132,503.5253639684294,False,False,185.0000000000001,503.51005397160054,True,False,185.0000000000001,503.5100564018565,True,False
1133,289.2410555946199,False,False,185.00000000000009,289.03401742901565,True,False,185.00000000000006,289.03420716306675,True,False
1134,249.20323344151285,False,False,185.00000000000003,248.58062223080668,True,False,185.0,248.58202841573333,True,False
1135,204.207107819156,True,False,185.0,33.16717810600348,True,True,185.0,32.93232433809191,True,True
1136,374.66850321022696,False,False,185.00000000000003,374.61525238088996,True,False,185.0,374.6152705660151,True,False
1137,232.712491881316,False,False,185.0000000000004,231.3976336652248,True,False,185.00000000000026,231.40324333012046,True,False
1138,72.4970145861362,True,False,185.0,32.76542741983767,True,True,185.0,32.45793036600666,True,True
1139,225.4383506781516,False,False,185.00000000000134,223.2974456071902,True,False,185.0000000000013,223.31120764186903,True,False
1140,393.3807274673189,False,False,185.00000000000068,393.3380107566116,True,False,185.00000000000068,393.33802339195137,True,False
1141,405.2859585043829,False,False,185.0,405.2484986436234,True,False,185.0,405.2485088324777,True,False
1142,317.93853662689776,False,False,185.0,317.81844732930443,True,False,185.00000000000003,317.81852007802223,True,False
1143,241.8907723294577,False,False,185.00000000000097,241.0570271858689,True,False,185.000000000001,241.05944102489892,True,False
1144,228.02162518552697,False,False,185.00000000000054,226.25458476277,True,False,185.00000000000037,226.26425726441457,True,False
1145,452.57170499414894,False,False,185.00000000000026,452.54821552719295,True,False,185.00000000000026,452.5482203070791,True,False
1146,352.8349875203711,False,False,185.0,352.76431546398913,True,False,185.00000000000006,352.7643447635185,True,False
1147,539.7754054871162,False,False,185.0,539.763709847709,True,False,185.0,539.7637114572801,True,False
1148,210.47269170408177,False,False,185.0,33.16769831509062,True,True,185.0,32.933110586396566,True,True
1149,308.92338448187684,False,False,185.00000000000003,308.7827580698895,True,False,185.00000000000006,308.78285387261286,True,False
1150,341.4821705365011,False,False,185.0,341.39919668345215,True,False,185.00000000000003,341.3992351887597,True,False
1151,260.5495970730304,False,False,185.00000000000546,260.12274253129226,True,False,185.0000000000055,260.1234445585565,True,False
1152,594.8065472891303,False,False,184.99999999999997,594.7984340542307,True,False,184.99999999999997,594.7984349614197,True,False
1153,285.6086226789176,False,False,185.00000000000145,285.3845246442704,True,False,185.0000000000015,285.3847431336982,True,False
1154,326.6289142564422,False,False,185.0000000000004,326.52482615079896,True,False,185.0000000000004,326.5248829172673,True,False
1155,159.54046673289056,True,False,184.99999999999918,33.164763293700936,True,True,184.9999999999999,32.92911127889852,True,True
1156,522.4980023949358,False,False,185.0,522.4847472514009,True,False,185.0,522.4847491902211,True,False
1157,232.76623817874056,False,False,185.0000000000004,231.45542076124573,True,False,185.00000000000028,231.46099862427084,True,False
1158,294.8065964148351,False,False,185.0000000000011,294.6222599966556,True,False,185.00000000000117,294.62241429084236,True,False
1159,254.91736446252477,False,False,185.00000000000088,254.40733269101418,True,False,185.00000000000094,254.40830613610137,True,False
1160,324.1393922239855,False,False,185.00000000000196,324.0310436461326,True,False,185.00000000000196,324.03110450224324,True,False
1161,344.66703405532064,False,False,185.00000000000003,344.5877946814108,True,False,185.00000000000003,344.58783025530926,True,False
1162,224.6793358425528,False,False,185.00000000000907,222.40231436274593,True,False,185.0000000000091,222.41772581775965,True,False
1163,294.9681005722928,False,False,185.00000000000094,294.7843683261558,True,False,185.00000000000097,294.78452172475676,True,False
1164,214.3290702260448,False,False,185.00000000000097,205.0454948878121,True,False,185.00000000000063,205.28021717125483,True,False
1165,375.786473516379,False,False,185.00000000000125,375.7339471172051,True,False,185.00000000000122,375.7339649023654,True,False
1166,188.4768582950336,True,False,184.99999999999343,33.16685196275104,True,True,184.99999999999835,32.93187949391345,True,True
1167,565.6157287926004,False,False,185.00000000000009,565.6059356387914,True,False,185.0000000000001,565.6059368259478,True,False
1168,208.70496407660627,True,False,185.0,33.16731913816532,True,True,185.0,32.932553140149295,True,True
1169,398.4271506580502,False,False,185.00000000000003,398.3867785210462,True,False,185.00000000000003,398.38679003552176,True,False
1170,762.8722284245891,False,False,185.0,762.8689149917905,True,False,185.00000000000003,762.86891520026,True,False
1171,321.306769113824,False,False,185.00000000000009,321.1932681271482,True,False,185.00000000000006,321.19333404460616,True,False
1172,141.58344974794832,True,False,185.0,33.160167453521964,True,True,185.0,32.92317954478463,True,True
1173,506.1441348490758,False,False,185.00000000000006,506.12913303388774,True,False,185.00000000000006,506.1291353953378,True,False
1174,343.7234671194521,False,False,185.00000000000003,343.64314621540933,True,False,185.00000000000003,343.6431826515338,True,False
1175,305.56804698416823,False,False,185.00000000000023,305.418494242122,True,False,185.00000000000023,305.41860092650114,True,False
1176,177.57351239150006,True,False,185.0,33.16642024391797,True,True,185.00000000000003,32.931389887040886,True,True
1177,461.81230230628046,False,False,185.0,461.7906761725207,True,False,184.99999999999997,461.7906804002555,True,False
1178,80.12034476653447,True,False,185.0,32.91687666677682,True,True,185.0,32.62988357817655,True,True
1179,353.06092609256086,False,False,185.00000000000003,352.99047231448003,True,False,185.0,352.99050146322554,True,False
1180,245.0882467293789,False,False,185.00000000000034,244.35879245033578,True,False,185.00000000000023,244.36067711551206,True,False
1181,332.3841233456643,False,False,185.00000000000009,332.28902362785044,True,False,185.00000000000003,332.28907221821544,True,False
1182,255.13019510116587,False,False,185.00000000000048,254.6237388399333,True,False,185.00000000000048,254.62469976376062,True,False
1183,234.73903787341615,False,False,185.00000000000955,233.563610327622,True,False,185.0000000000097,233.5681701895854,True,False
1184,547.1393067647028,False,False,184.99999999999997,547.1282006971003,True,False,185.0,547.1282022243969,True,False
1185,169.60262134843205,True,False,185.0,33.165889510770306,True,True,185.0,32.93060448691179,True,True
