z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
33.485937500000006,-2.8312790933619274,-2.7060883273037195,0.12519076605820803,True
33.815625000000004,-2.7791370769719514,-2.6336994899061885,0.14543758706576276,True
34.1453125,-2.726953644662749,-2.5620489807919893,0.16490466387075958,True
34.47500000000001,-2.6747276937109588,-2.4911409596865646,0.18358673402439413,True
34.8046875,-2.622459596947384,-2.420978311100618,0.20148128584676583,True
35.134375000000006,-2.5701491000371752,-2.351562699826573,0.21858640021060186,True
35.464062500000004,-2.5177957179784727,-2.28289462547477,0.23490109250370309,True
35.79375,-2.465400057066066,-2.214973475941239,0.25042658112482685,True
36.1234375,-2.4129607620751594,-2.147797579712045,0.2651631823631143,True
36.453125,-2.3604790132978177,-2.081364256921579,0.279114756376239,True
36.782812500000006,-2.307953469907721,-2.0156698690939647,0.2922836008137563,True
37.112500000000004,-2.255384858236656,-1.9507098675077221,0.3046749907289338,True
37.4421875,-2.2027725682888915,-1.886478840134223,0.31629372815466855,True
37.771875,-2.1501164486749,-1.8229705571101475,0.3271458915647522,True
38.10156250000001,-2.0974167699604056,-1.7601780147131953,0.33723875524721036,True
38.431250000000006,-2.0446724901855005,-1.698093477818644,0.34657901236685607,True
38.760937500000004,-1.9918846435139632,-1.6367085208221699,0.3551761226917934,True
39.090625,-1.9390516739415415,-1.576014067021478,0.36303760692006354,True
39.42031250000001,-1.8861746797419041,-1.516000426455912,0.370174253285992,True
39.75000000000001,-1.833252676492877,-1.4566573322092526,0.37659534428362434,True
40.079687500000006,-1.7802858641730102,-1.3979739751864597,0.3823118889865506,True
40.409375000000004,-1.7272741595372778,-1.3399390373801463,0.38733512215713134,True
40.7390625,-1.6742168509368907,-1.2825407236471693,0.3916761272897214,True
41.06875,-1.6211147696877068,-1.2257667920198438,0.395347977667863,True
41.3984375,-1.5679662789588054,-1.1696045825800172,0.39836169637878804,True
41.728125000000006,-1.5147727230563495,-1.1140410449276332,0.40073167812871624,True
42.057812500000004,-1.4615327717194195,-1.0590627642783381,0.4024700074410814,True
42.3875,-1.4082469951154999,-1.004655986227404,0.4035910088880958,True
42.7171875,-1.3549149370099762,-0.9508066402195683,0.40410829679040783,True
43.04687500000001,-1.3015362341425842,-0.8975003617664793,0.404035872376105,True
43.376562500000006,-1.2481113666820434,-0.844722513455233,0.40338885322681034,True
43.706250000000004,-1.1946390238645495,-0.7924582047930862,0.40218081907146325,True
44.0359375,-1.1411203980830689,-0.7406923109347577,0.40042808714831124,True
44.36562500000001,-1.0875539316827811,-0.6894094903399507,0.39814444134283034,True
44.69531250000001,-1.0339405849860763,-0.6385942014096262,0.3953463835764502,True
45.025000000000006,-0.980279508409656,-0.5882307181504663,0.39204879025918976,True
45.354687500000004,-0.9265707062677161,-0.5383031449175741,0.388267561350142,True
45.684375,-0.8728142880001691,-0.48879543028605255,0.3840188577141166,True
46.0140625,-0.8190092872888094,-0.43969138010248443,0.3793179071863249,True
46.34375,-0.7651567357265092,-0.3909746697676847,0.37418206595882453,True
46.673437500000006,-0.7112548361380842,-0.3426288558023278,0.36862598033575633,True
47.003125000000004,-0.6573049602002626,-0.2946373867471699,0.3626675734530928,True
47.3328125,-0.6033058433487523,-0.24698361344967218,0.35632222989908,True
47.6625,-0.5492578778536696,-0.19965079878883105,0.3496070790648386,True
47.99218750000001,-0.49516078160983146,-0.15262212688996077,0.3425386547198707,True
48.321875000000006,-0.4410139522770089,-0.105880711881051,0.33513324039595793,True
48.651562500000004,-0.386818105470888,-0.05940960624217071,0.32740849922871734,True
48.98125,-0.3325716287696558,-0.01319180879917629,0.3193798199704795,True
49.31093750000001,-0.2782758905671114,0.03278972758726582,0.3110656181543772,True
49.64062500000001,-0.22392933403579748,0.07855208858664167,0.30248142262243916,True
49.970312500000006,-0.16953276107040097,0.1241123911671439,0.2936451522375449,True
50.3,-0.11508547587295678,0.1694877765178193,0.2845732523907761,True
50.6296875,-0.06058726085812659,0.2146954030747143,0.2752826639328409,True
50.959375,-0.006038442854312398,0.25975243960187,0.26579088245618243,True
51.28906250000001,0.048562231302042465,0.3046760582785674,0.256113826976525,True
51.618750000000006,0.10321356076092698,0.3494834277446773,0.24626986698375034,True
51.9484375,0.15791735635797757,0.39419170605669707,0.2362743496987195,True
52.27812500000001,0.21267238351477347,0.4388180335075941,0.22614564999282058,True
52.6078125,0.2674797753089782,0.4833795252643724,0.2158997499553942,True
52.9375,0.3223393424498539,0.5278932637780677,0.20555392132821373,True
53.267187500000006,0.3772511695486058,0.5723762909216829,0.19512512137307705,True
53.596875000000004,0.4322161293635561,0.6168455998125912,0.18462947044903522,True
53.92656250000001,0.48723324121511274,0.6613181262769621,0.1740848850618494,True
54.25625000000001,0.5423044569777871,0.7058107399148593,0.1635062829370722,True
54.5859375,0.5974282119661372,0.7503402347259961,0.15291202275985893,True
54.91562500000001,0.6526060593011908,0.7949233192574293,0.1423172599562386,True
55.245312500000004,0.7078373792415649,0.8395766062360166,0.13173922699445162,True
55.575,0.7631226919993379,0.8843166016501345,0.12119390965079654,True
55.90468750000001,0.8184624673778496,0.9291596932468794,0.11069722586902984,True
56.234375,0.8738561327731241,0.9741221384130033,0.1002660056398792,True
56.5640625,0.9293052653207856,1.0192200514099832,0.0899147860891976,True
56.893750000000004,0.9848084749320739,1.0644693899358828,0.0796609150038089,True
57.2234375,1.0403675846375433,1.1098859409892803,0.06951835635173693,True
57.55312500000001,1.095981519096269,1.1554853060132524,0.05950378691698343,True
57.88281250000001,1.1516512599171225,1.2012828853003306,0.04963162538320818,True
58.2125,1.207376849881022,1.2472938616426539,0.039917011761632024,True
58.54218750000001,1.26315814917984,1.2935331832148982,0.030375034035058212,True
58.871875,1.3189963372663045,1.3400155456813305,0.021019208415026067,True
59.2015625,1.374890209781999,1.386755373522354,0.011865163740354834,True
59.53125000000001,1.4308418752976635,1.4337668005800832,0.002924925282419763,True
59.860937500000006,1.4868497760181687,1.4810636498271323,-0.005786126191036382,True
60.19062500000001,1.5429153825195114,1.528659412367614,-0.014255970151897529,True
60.5203125,1.5990382848449176,1.576567225684446,-0.022471059160471478,True
60.85,1.6552188024192973,1.6247998511526158,-0.030418951266681468,True
61.17968750000001,1.7114576924833609,1.6733696508436833,-0.03808804163967752,True
61.509375000000006,1.7677541038810687,1.7222885636529488,-0.04546554022812001,True
61.8390625,1.8241099807848185,1.7715680807870449,-0.05254189999777349,True
62.16875000000001,1.8805237208950638,1.8212192206563325,-0.059304500238731336,True
62.4984375,1.9369971577008747,1.8712525032234493,-0.06574465447742533,True
62.828125,1.9935294010036304,1.921677923866583,-0.07185147713704726,True
63.157812500000006,2.050121257764694,1.972504926823453,-0.07761633094124096,True
63.487500000000004,2.1067730367614312,2.023742378289729,-0.0830306584717025,True
63.81718750000001,2.1634843425841495,2.0753985392535537,-0.08808580333059596,True
64.14687500000001,2.220256703603069,2.1274810381558362,-0.09277566544723315,True
64.4765625,2.277088711598687,2.1799968434743717,-0.0970918681243156,True
64.80625,2.3339825048014666,2.2329522363380674,-0.1010302684633993,True
65.13593750000001,2.390936683321185,2.286352783286064,-0.10458390003512119,True
65.465625,2.447952571990997,2.3402033092949646,-0.10774926269603276,True
65.79531250000001,2.5050300029991477,2.3945078712057635,-0.11052213179338398,True
66.125,2.5621690657030567,2.4492697316903786,-0.11289933401267827,True
66.45468749999999,2.619370845925156,2.504491333905867,-0.11487951201928898,True
66.78437500000001,2.6766341759148706,2.560174276992245,-0.11645989892262532,True
67.1140625,2.7339614171197155,2.616319292577422,-0.11764212454229342,True
67.44375000000001,2.791350728484195,2.6729262224600205,-0.1184245060241746,True
67.7734375,2.8488039519001367,2.72999399764737,-0.11880995425276675,True
68.103125,2.906320412797775,2.7875206189323047,-0.11879979386547049,True
68.43281250000001,2.9639007164641202,2.845503139197561,-0.11839757726655933,True
68.7625,3.021545477466043,2.9039376476414134,-0.11760782982462963,True
69.0921875,3.0792540084868274,2.9628192561218376,-0.11643475236499008,True
69.42187500000001,3.1370282362497623,3.022142087819224,-0.1148861484305385,True
69.7515625,3.194866522538552,3.0818992684193476,-0.11296725411920469,True
70.08125000000001,3.2527710353152917,3.1420829200187073,-0.11068811529658462,True
70.4109375,3.3107405608524636,3.2026841579533896,-0.10805640289907395,True
70.740625,3.3687762538701955,3.2636930907503485,-0.10508316311984722,True
71.07031250000001,3.4268782268296847,3.3250988233959955,-0.10177940343368942,True
71.4,3.4850463048155573,3.386889464111535,-0.09815684070402231,True
71.7296875,3.543281950593686,3.4490521348172254,-0.09422981577646064,True
72.059375,3.601583743059415,3.5115729854585713,-0.09001075760084379,True
72.38906250000001,3.659954196973678,3.5744372123565262,-0.08551698461715203,True
72.71875,3.7183915246140247,3.6376290807308997,-0.08076244388312498,True
73.0484375,3.776897466199641,3.7011319515310803,-0.07576551466856057,True
73.378125,3.8354715988918326,3.7649283126912905,-0.07054328620054216,True
73.70781250000002,3.8941142946149134,3.8289998149085656,-0.06511447970634779,True
74.03750000000001,3.952826520700255,3.893327312020424,-0.05949920867983098,True
74.3671875,4.011607255406882,3.9578909060362153,-0.053716349370666605,True
74.696875,4.0704588820673475,4.022669996850881,-0.047788885216466966,True
75.02656250000001,4.129379502018584,4.087643336642897,-0.04173616537568765,True
75.35625,4.188371313001695,4.152789088929355,-0.035582224072339824,True
75.68593750000001,4.247433321114633,4.218084892220467,-0.029348428894166063,True
76.015625,4.3065664822726415,4.28350792818379,-0.023058554088852337,True
76.3453125,4.365771234434009,4.349034994195005,-0.01673624023900387,True
76.67500000000001,4.425047098210998,4.414642580117308,-0.010404518093690661,True
77.0046875,4.484395970543285,4.480306949116111,-0.004089021427173926,True
77.33437500000001,4.543816180453828,4.546004222279285,0.0021880418254564826,True
77.6640625,4.603310298816279,4.6117104667766355,0.008400167960356114,True
77.99375,4.66287672208166,4.677401787255581,0.014525065173921423,True
78.32343750000001,4.722517030289152,4.7430544201333085,0.020537389844156248,True
78.653125,4.782231095382124,4.808644830409905,0.026413735027782,True
78.9828125,4.842019018539573,4.8741498105919,0.03213079205232738,True
79.31250000000001,4.901882175699609,4.939546581281797,0.03766440558218738,True
79.6421875,4.961819160589436,5.004812892957338,0.04299373236790142,True
79.97187500000001,5.021832882287606,5.069927128434138,0.04809424614653137,True
80.3015625,5.081921145988701,5.134868405477773,0.05294725948907196,True
80.63125000000001,5.142086179248992,5.199616679006832,0.05753049975784023,True
80.96093750000001,5.202327248379395,5.264152842306696,0.061825593927301165,True
81.290625,5.262645076502313,5.3284588266560045,0.0658137501536914,True
81.6203125,5.323040481104114,5.392517698753493,0.0694772176493795,True
81.95,5.383512630774777,5.456313755322924,0.07280112454814691,True
82.27968750000001,5.444063924851475,5.519832614268234,0.07576868941675842,True
82.609375,5.504692407351847,5.5830613017501785,0.07836889439833111,True
82.9390625,5.5654007086658694,5.645988334559515,0.0805876258936451,True
83.26875,5.626187446574072,5.708603797170823,0.08241635059675137,True
83.59843750000002,5.687054011012461,5.770899412874966,0.083845401862505,True
83.92812500000001,5.748000620431565,5.832868608407307,0.08486798797574177,True
84.2578125,5.809027060871601,5.8945065715130776,0.08547951064147644,True
84.5875,5.870135183772102,5.955810300920527,0.08567511714842498,True
84.91718750000001,5.931323290799879,6.016778648226795,0.0854553574269161,True
